,k,bid_c,ask_c,bid_p,ask_p,e,q,qty_p,qty_c,s0
0,3000,,,,,2020-12-25 08:00:00,2020-12-20 15:51:06,0,0,23876.38
1,4000,20378.4903,,,,2020-12-25 08:00:00,2020-12-20 15:51:06,0,0,23876.38
2,5000,19375.6824,,,,2020-12-25 08:00:00,2020-12-20 15:51:06,0,0,23876.38
3,6000,,,,,2020-12-25 08:00:00,2020-12-20 15:51:06,0,0,23876.38
4,7000,17393.9428,,,,2020-12-25 08:00:00,2020-12-20 15:51:06,0,0,23876.38
5,8000,,,,,2020-12-25 08:00:00,2020-12-20 15:51:06,0,0,23876.38
6,9000,,,,,2020-12-25 08:00:00,2020-12-20 15:51:06,0,0,23876.38
7,10000,,,,,2020-12-25 08:00:00,2020-12-20 15:51:06,0,0,23876.38
8,11000,,,,,2020-12-25 08:00:00,2020-12-20 15:51:06,0,0,23876.38
9,12000,,,,,2020-12-25 08:00:00,2020-12-20 15:51:06,0,0,23876.38
10,13000,,,,,2020-12-25 08:00:00,2020-12-20 15:51:06,0,0,23876.38
11,14000,,,,,2020-12-25 08:00:00,2020-12-20 15:51:06,0,0,23876.38
12,15000,,,,,2020-12-25 08:00:00,2020-12-20 15:51:06,0,0,23876.38
13,16000,,,,,2020-12-25 08:00:00,2020-12-20 15:51:06,0,0,23876.38
14,17000,,,,,2020-12-25 08:00:00,2020-12-20 15:51:06,0,0,23876.38
15,17500,,,,,2020-12-25 08:00:00,2020-12-20 15:51:06,0,0,23876.38
16,18000,,,,,2020-12-25 08:00:00,2020-12-20 15:51:06,0,0,23876.38
17,18500,,,,,2020-12-25 08:00:00,2020-12-20 15:51:06,0,0,23876.38
18,19000,,,,,2020-12-25 08:00:00,2020-12-20 15:51:06,0,0,23876.38
19,19500,,,,,2020-12-25 08:00:00,2020-12-20 15:51:06,0,0,23876.38
20,20000,,,,,2020-12-25 08:00:00,2020-12-20 15:51:06,0,0,23876.38
21,20500,,,,,2020-12-25 08:00:00,2020-12-20 15:51:06,0,0,23876.38
22,21000,1790.7285,,,,2020-12-25 08:00:00,2020-12-20 15:51:06,0,0,23876.38
23,21500,,,,,2020-12-25 08:00:00,2020-12-20 15:51:06,0,0,23876.38
24,22000,2113.0596,2232.4415,,,2020-12-25 08:00:00,2020-12-20 15:51:06,0,0,23876.38
25,22500,1695.223,1850.4195,,,2020-12-25 08:00:00,2020-12-20 15:51:06,0,0,23876.38
26,23000,1313.2009,1504.2119,310.3929,501.404,2020-12-25 08:00:00,2020-12-20 15:51:06,0,0,23876.38
27,23500,990.8698,1193.819,477.5276,692.415,2020-12-25 08:00:00,2020-12-20 15:51:06,0,0,23876.38
28,24000,752.106,966.9934,740.1678,955.0552,2020-12-25 08:00:00,2020-12-20 15:51:06,0,0,23876.38
29,24500,584.9713,775.9824,1050.5607,1265.4481,2020-12-25 08:00:00,2020-12-20 15:51:06,0,0,23876.38
30,25000,417.8367,716.2914,1432.5828,1611.6557,2020-12-25 08:00:00,2020-12-20 15:51:06,0,0,23876.38
31,25500,,,1814.6049,1993.6777,2020-12-25 08:00:00,2020-12-20 15:51:06,0,0,23876.38
32,26000,,,2232.4415,2399.5762,2020-12-25 08:00:00,2020-12-20 15:51:06,0,0,23876.38
33,26500,,,2614.4636,2900.9802,2020-12-25 08:00:00,2020-12-20 15:51:06,0,0,23876.38
34,28000,,,,,2020-12-25 08:00:00,2020-12-20 15:51:06,0,0,23876.38
35,32000,,,,,2020-12-25 08:00:00,2020-12-20 15:51:06,0,0,23876.38
36,36000,,,,,2020-12-25 08:00:00,2020-12-20 15:51:06,0,0,23876.38
