,k,bid_c,ask_c,bid_p,ask_p,e,q,qty_p,qty_c,s0
0,3000,,,,,2020-12-25 08:00:00,2020-12-20 21:21:06,0,0,23733.84
1,4000,,,,,2020-12-25 08:00:00,2020-12-20 21:21:06,0,0,23733.84
2,5000,19236.2773,,,,2020-12-25 08:00:00,2020-12-20 21:21:06,0,0,23733.84
3,6000,,,,,2020-12-25 08:00:00,2020-12-20 21:21:06,0,0,23733.84
4,7000,17242.6348,,,,2020-12-25 08:00:00,2020-12-20 21:21:06,0,0,23733.84
5,8000,,,,,2020-12-25 08:00:00,2020-12-20 21:21:06,0,0,23733.84
6,9000,,,,,2020-12-25 08:00:00,2020-12-20 21:21:06,0,0,23733.84
7,10000,,,,,2020-12-25 08:00:00,2020-12-20 21:21:06,0,0,23733.84
8,11000,,,,,2020-12-25 08:00:00,2020-12-20 21:21:06,0,0,23733.84
9,12000,,,,,2020-12-25 08:00:00,2020-12-20 21:21:06,0,0,23733.84
10,13000,,,,,2020-12-25 08:00:00,2020-12-20 21:21:06,0,0,23733.84
11,14000,,,,,2020-12-25 08:00:00,2020-12-20 21:21:06,0,0,23733.84
12,15000,,,,,2020-12-25 08:00:00,2020-12-20 21:21:06,0,0,23733.84
13,16000,,,,,2020-12-25 08:00:00,2020-12-20 21:21:06,0,0,23733.84
14,17000,,,,,2020-12-25 08:00:00,2020-12-20 21:21:06,0,0,23733.84
15,17500,,,,,2020-12-25 08:00:00,2020-12-20 21:21:06,0,0,23733.84
16,18000,,,,,2020-12-25 08:00:00,2020-12-20 21:21:06,0,0,23733.84
17,18500,,,,,2020-12-25 08:00:00,2020-12-20 21:21:06,0,0,23733.84
18,19000,,,,,2020-12-25 08:00:00,2020-12-20 21:21:06,0,0,23733.84
19,19500,,,,,2020-12-25 08:00:00,2020-12-20 21:21:06,0,0,23733.84
20,20000,,,,,2020-12-25 08:00:00,2020-12-20 21:21:06,0,0,23733.84
21,20500,,,,,2020-12-25 08:00:00,2020-12-20 21:21:06,0,0,23733.84
22,21000,1780.038,,,,2020-12-25 08:00:00,2020-12-20 21:21:06,0,0,23733.84
23,21500,,,,,2020-12-25 08:00:00,2020-12-20 21:21:06,0,0,23733.84
24,22000,2017.3764,2159.7794,,,2020-12-25 08:00:00,2020-12-20 21:21:06,0,0,23733.84
25,22500,1625.768,1720.7034,,,2020-12-25 08:00:00,2020-12-20 21:21:06,0,0,23733.84
26,23000,1281.6274,1388.4296,427.2091,617.0798,2020-12-25 08:00:00,2020-12-20 21:21:06,0,0,23733.84
27,23500,949.3536,1091.7566,545.8783,735.749,2020-12-25 08:00:00,2020-12-20 21:21:06,0,0,23733.84
28,24000,664.5475,866.2852,795.0836,996.8213,2020-12-25 08:00:00,2020-12-20 21:21:06,0,0,23733.84
29,24500,522.1445,688.2814,1139.2243,1305.3612,2020-12-25 08:00:00,2020-12-20 21:21:06,0,0,23733.84
30,25000,379.7414,534.0114,1518.9658,1673.2357,2020-12-25 08:00:00,2020-12-20 21:21:06,0,0,23733.84
31,25500,,,1898.7072,2052.9772,2020-12-25 08:00:00,2020-12-20 21:21:06,0,0,23733.84
32,26000,,,2349.6502,2480.1863,2020-12-25 08:00:00,2020-12-20 21:21:06,0,0,23733.84
33,26500,,,2800.5931,2919.2623,2020-12-25 08:00:00,2020-12-20 21:21:06,0,0,23733.84
34,27000,,,3275.2699,3393.9391,2020-12-25 08:00:00,2020-12-20 21:21:06,0,0,23733.84
35,28000,,,,,2020-12-25 08:00:00,2020-12-20 21:21:06,0,0,23733.84
36,32000,,,,,2020-12-25 08:00:00,2020-12-20 21:21:06,0,0,23733.84
37,36000,,,,,2020-12-25 08:00:00,2020-12-20 21:21:06,0,0,23733.84
