,k,bid_c,ask_c,bid_p,ask_p,e,q,qty_p,qty_c,s0
0,3000,,,,,2020-12-25 08:00:00,2020-12-22 03:51:08,0,0,22916.78
1,4000,,,,,2020-12-25 08:00:00,2020-12-22 03:51:08,0,0,22916.78
2,5000,,,,,2020-12-25 08:00:00,2020-12-22 03:51:08,0,0,22916.78
3,6000,,,,,2020-12-25 08:00:00,2020-12-22 03:51:08,0,0,22916.78
4,7000,,,,,2020-12-25 08:00:00,2020-12-22 03:51:08,0,0,22916.78
5,8000,,,,,2020-12-25 08:00:00,2020-12-22 03:51:08,0,0,22916.78
6,9000,,,,,2020-12-25 08:00:00,2020-12-22 03:51:08,0,0,22916.78
7,10000,,,,,2020-12-25 08:00:00,2020-12-22 03:51:08,0,0,22916.78
8,11000,,,,,2020-12-25 08:00:00,2020-12-22 03:51:08,0,0,22916.78
9,12000,,,,,2020-12-25 08:00:00,2020-12-22 03:51:08,0,0,22916.78
10,13000,,,,,2020-12-25 08:00:00,2020-12-22 03:51:08,0,0,22916.78
11,14000,,,,,2020-12-25 08:00:00,2020-12-22 03:51:08,0,0,22916.78
12,15000,,,,,2020-12-25 08:00:00,2020-12-22 03:51:08,0,0,22916.78
13,16000,,,,,2020-12-25 08:00:00,2020-12-22 03:51:08,0,0,22916.78
14,17000,,,,,2020-12-25 08:00:00,2020-12-22 03:51:08,0,0,22916.78
15,17500,,,,,2020-12-25 08:00:00,2020-12-22 03:51:08,0,0,22916.78
16,18000,,,,,2020-12-25 08:00:00,2020-12-22 03:51:08,0,0,22916.78
17,18500,,,,,2020-12-25 08:00:00,2020-12-22 03:51:08,0,0,22916.78
18,19000,,,,,2020-12-25 08:00:00,2020-12-22 03:51:08,0,0,22916.78
19,19500,,,,,2020-12-25 08:00:00,2020-12-22 03:51:08,0,0,22916.78
20,20000,,,,,2020-12-25 08:00:00,2020-12-22 03:51:08,0,0,22916.78
21,20500,,,,,2020-12-25 08:00:00,2020-12-22 03:51:08,0,0,22916.78
22,21000,1145.839,,,,2020-12-25 08:00:00,2020-12-22 03:51:08,0,0,22916.78
23,21500,1604.1746,1718.7585,,,2020-12-25 08:00:00,2020-12-22 03:51:08,0,0,22916.78
24,22000,1191.6726,1329.1732,217.7094,355.2101,2020-12-25 08:00:00,2020-12-22 03:51:08,0,0,22916.78
25,22500,825.0041,985.4215,366.6685,504.1692,2020-12-25 08:00:00,2020-12-22 03:51:08,0,0,22916.78
26,23000,527.0859,710.4202,572.9195,721.8786,2020-12-25 08:00:00,2020-12-22 03:51:08,0,0,22916.78
27,23500,320.8349,481.2524,847.9209,1008.3383,2020-12-25 08:00:00,2020-12-22 03:51:08,0,0,22916.78
28,24000,11.4584,,1214.5893,1352.09,2020-12-25 08:00:00,2020-12-22 03:51:08,0,0,22916.78
29,24500,114.5839,240.6262,1650.0082,1753.1337,2020-12-25 08:00:00,2020-12-22 03:51:08,0,0,22916.78
30,25000,,,2096.8854,2188.5525,2020-12-25 08:00:00,2020-12-22 03:51:08,0,0,22916.78
31,25500,,,2543.7626,2635.4297,2020-12-25 08:00:00,2020-12-22 03:51:08,0,0,22916.78
32,26000,,,,,2020-12-25 08:00:00,2020-12-22 03:51:08,0,0,22916.78
33,26500,,,,,2020-12-25 08:00:00,2020-12-22 03:51:08,0,0,22916.78
34,27000,,,,4090.6452,2020-12-25 08:00:00,2020-12-22 03:51:08,0,0,22916.78
35,28000,,,,,2020-12-25 08:00:00,2020-12-22 03:51:08,0,0,22916.78
36,32000,,,,,2020-12-25 08:00:00,2020-12-22 03:51:08,0,0,22916.78
37,36000,,,,,2020-12-25 08:00:00,2020-12-22 03:51:08,0,0,22916.78
