,k,bid_c,ask_c,bid_p,ask_p,e,q,qty_p,qty_c,s0
0,3000,20497.5201,,,,2020-12-25 08:00:00,2020-12-19 01:21:03,0,0,23017.99
1,4000,,,,,2020-12-25 08:00:00,2020-12-19 01:21:03,0,0,23017.99
2,5000,,,,,2020-12-25 08:00:00,2020-12-19 01:21:03,0,0,23017.99
3,6000,17516.6904,,,,2020-12-25 08:00:00,2020-12-19 01:21:03,0,0,23017.99
4,7000,16526.9168,,,,2020-12-25 08:00:00,2020-12-19 01:21:03,0,0,23017.99
5,8000,,,,,2020-12-25 08:00:00,2020-12-19 01:21:03,0,0,23017.99
6,9000,,,,,2020-12-25 08:00:00,2020-12-19 01:21:03,0,0,23017.99
7,10000,,,,,2020-12-25 08:00:00,2020-12-19 01:21:03,0,0,23017.99
8,11000,,,,,2020-12-25 08:00:00,2020-12-19 01:21:03,0,0,23017.99
9,12000,,,,,2020-12-25 08:00:00,2020-12-19 01:21:03,0,0,23017.99
10,13000,,,,,2020-12-25 08:00:00,2020-12-19 01:21:03,0,0,23017.99
11,14000,,,,,2020-12-25 08:00:00,2020-12-19 01:21:03,0,0,23017.99
12,15000,,,,,2020-12-25 08:00:00,2020-12-19 01:21:03,0,0,23017.99
13,16000,,,,,2020-12-25 08:00:00,2020-12-19 01:21:03,0,0,23017.99
14,17000,,,,,2020-12-25 08:00:00,2020-12-19 01:21:03,0,0,23017.99
15,17500,,,,,2020-12-25 08:00:00,2020-12-19 01:21:03,0,0,23017.99
16,18000,,,,,2020-12-25 08:00:00,2020-12-19 01:21:03,0,0,23017.99
17,18500,,,,,2020-12-25 08:00:00,2020-12-19 01:21:03,0,0,23017.99
18,19000,,,,,2020-12-25 08:00:00,2020-12-19 01:21:03,0,0,23017.99
19,19500,,,,,2020-12-25 08:00:00,2020-12-19 01:21:03,0,0,23017.99
20,20000,,,,,2020-12-25 08:00:00,2020-12-19 01:21:03,0,0,23017.99
21,20500,,,,,2020-12-25 08:00:00,2020-12-19 01:21:03,0,0,23017.99
22,21000,2301.799,2393.871,172.6349,287.7249,2020-12-25 08:00:00,2020-12-19 01:21:03,0,0,23017.99
23,21500,1910.4932,2002.5651,333.7609,414.3238,2020-12-25 08:00:00,2020-12-19 01:21:03,0,0,23017.99
24,22000,1473.1514,1668.8043,402.8148,483.3778,2020-12-25 08:00:00,2020-12-19 01:21:03,0,0,23017.99
25,22500,1162.4085,1392.5884,529.4138,748.0847,2020-12-25 08:00:00,2020-12-19 01:21:03,0,0,23017.99
26,23000,955.2466,1162.4085,794.1207,1001.2826,2020-12-25 08:00:00,2020-12-19 01:21:03,0,0,23017.99
27,23500,748.0847,805.6297,1093.3545,1289.0074,2020-12-25 08:00:00,2020-12-19 01:21:03,0,0,23017.99
28,24000,609.9767,771.1027,1496.1694,1634.2773,2020-12-25 08:00:00,2020-12-19 01:21:03,0,0,23017.99
29,24500,391.3058,529.4138,1760.8762,1945.0202,2020-12-25 08:00:00,2020-12-19 01:21:03,0,0,23017.99
30,25000,402.8148,529.4138,2198.218,2324.817,2020-12-25 08:00:00,2020-12-19 01:21:03,0,0,23017.99
31,25500,356.7788,483.3778,2693.1048,2808.1948,2020-12-25 08:00:00,2020-12-19 01:21:03,0,0,23017.99
32,26000,,,,,2020-12-25 08:00:00,2020-12-19 01:21:03,0,0,23017.99
33,26500,,,,,2020-12-25 08:00:00,2020-12-19 01:21:03,0,0,23017.99
34,28000,,,,,2020-12-25 08:00:00,2020-12-19 01:21:03,0,0,23017.99
35,32000,,,,,2020-12-25 08:00:00,2020-12-19 01:21:03,0,0,23017.99
36,36000,,,,,2020-12-25 08:00:00,2020-12-19 01:21:03,0,0,23017.99
