,k,bid_c,ask_c,bid_p,ask_p,e,q,qty_p,qty_c,s0
0,3000,21377.9312,,,,2020-12-25 08:00:00,2020-12-19 20:21:05,0,0,23872.62
1,4000,20375.2812,,,,2020-12-25 08:00:00,2020-12-19 20:21:05,0,0,23872.62
2,5000,19384.5674,,,,2020-12-25 08:00:00,2020-12-19 20:21:05,0,0,23872.62
3,6000,18393.8537,,,,2020-12-25 08:00:00,2020-12-19 20:21:05,0,0,23872.62
4,7000,17403.14,,,,2020-12-25 08:00:00,2020-12-19 20:21:05,0,0,23872.62
5,8000,,,,,2020-12-25 08:00:00,2020-12-19 20:21:05,0,0,23872.62
6,9000,,,,,2020-12-25 08:00:00,2020-12-19 20:21:05,0,0,23872.62
7,10000,14419.0625,,,,2020-12-25 08:00:00,2020-12-19 20:21:05,0,0,23872.62
8,11000,,,,,2020-12-25 08:00:00,2020-12-19 20:21:05,0,0,23872.62
9,12000,,,,,2020-12-25 08:00:00,2020-12-19 20:21:05,0,0,23872.62
10,13000,11434.985,,,,2020-12-25 08:00:00,2020-12-19 20:21:05,0,0,23872.62
11,14000,,,,,2020-12-25 08:00:00,2020-12-19 20:21:05,0,0,23872.62
12,15000,,,,,2020-12-25 08:00:00,2020-12-19 20:21:05,0,0,23872.62
13,16000,,,,,2020-12-25 08:00:00,2020-12-19 20:21:05,0,0,23872.62
14,17000,,,,,2020-12-25 08:00:00,2020-12-19 20:21:05,0,0,23872.62
15,17500,,,,,2020-12-25 08:00:00,2020-12-19 20:21:05,0,0,23872.62
16,18000,,,,,2020-12-25 08:00:00,2020-12-19 20:21:05,0,0,23872.62
17,18500,,,,,2020-12-25 08:00:00,2020-12-19 20:21:05,0,0,23872.62
18,19000,,,,,2020-12-25 08:00:00,2020-12-19 20:21:05,0,0,23872.62
19,19500,,,,,2020-12-25 08:00:00,2020-12-19 20:21:05,0,0,23872.62
20,20000,,,,,2020-12-25 08:00:00,2020-12-19 20:21:05,0,0,23872.62
21,20500,,,,,2020-12-25 08:00:00,2020-12-19 20:21:05,0,0,23872.62
22,21000,3031.8227,3115.3769,59.6816,131.2994,2020-12-25 08:00:00,2020-12-19 20:21:05,0,0,23872.62
23,21500,2602.1156,2697.6061,143.2357,202.9173,2020-12-25 08:00:00,2020-12-19 20:21:05,0,0,23872.62
24,22000,2124.6632,2255.9626,179.0447,238.7262,2020-12-25 08:00:00,2020-12-19 20:21:05,0,0,23872.62
25,22500,1742.7013,1921.7459,250.6625,417.7709,2020-12-25 08:00:00,2020-12-19 20:21:05,0,0,23872.62
26,23000,1432.3572,1611.4019,417.7709,596.8155,2020-12-25 08:00:00,2020-12-19 20:21:05,0,0,23872.62
27,23500,1002.65,1205.5673,644.5607,823.6054,2020-12-25 08:00:00,2020-12-19 20:21:05,0,0,23872.62
28,24000,931.0322,1098.1405,966.8411,1098.1405,2020-12-25 08:00:00,2020-12-19 20:21:05,0,0,23872.62
29,24500,644.5607,787.7965,1157.8221,1360.7393,2020-12-25 08:00:00,2020-12-19 20:21:05,0,0,23872.62
30,25000,620.6881,751.9875,1551.7203,1683.0197,2020-12-25 08:00:00,2020-12-19 20:21:05,0,0,23872.62
31,25500,525.1976,668.4334,2017.2364,2148.5358,2020-12-25 08:00:00,2020-12-19 20:21:05,0,0,23872.62
32,26000,,,,,2020-12-25 08:00:00,2020-12-19 20:21:05,0,0,23872.62
33,26500,,,,,2020-12-25 08:00:00,2020-12-19 20:21:05,0,0,23872.62
34,28000,,,,,2020-12-25 08:00:00,2020-12-19 20:21:05,0,0,23872.62
35,32000,,,,,2020-12-25 08:00:00,2020-12-19 20:21:05,0,0,23872.62
36,36000,,,,,2020-12-25 08:00:00,2020-12-19 20:21:05,0,0,23872.62
