,k,bid_c,ask_c,bid_p,ask_p,e,q,qty_p,qty_c,s0
0,3000,20977.0658,,,,2020-12-25 08:00:00,2020-12-19 14:21:05,0,0,23477.41
1,4000,,,,,2020-12-25 08:00:00,2020-12-19 14:21:05,0,0,23477.41
2,5000,,,,,2020-12-25 08:00:00,2020-12-19 14:21:05,0,0,23477.41
3,6000,17995.4348,,,,2020-12-25 08:00:00,2020-12-19 14:21:05,0,0,23477.41
4,7000,16997.6448,,,,2020-12-25 08:00:00,2020-12-19 14:21:05,0,0,23477.41
5,8000,,,,,2020-12-25 08:00:00,2020-12-19 14:21:05,0,0,23477.41
6,9000,,,,,2020-12-25 08:00:00,2020-12-19 14:21:05,0,0,23477.41
7,10000,,,,,2020-12-25 08:00:00,2020-12-19 14:21:05,0,0,23477.41
8,11000,,,,,2020-12-25 08:00:00,2020-12-19 14:21:05,0,0,23477.41
9,12000,,,,,2020-12-25 08:00:00,2020-12-19 14:21:05,0,0,23477.41
10,13000,11034.3827,,,,2020-12-25 08:00:00,2020-12-19 14:21:05,0,0,23477.41
11,14000,,,,,2020-12-25 08:00:00,2020-12-19 14:21:05,0,0,23477.41
12,15000,,,,,2020-12-25 08:00:00,2020-12-19 14:21:05,0,0,23477.41
13,16000,,,,,2020-12-25 08:00:00,2020-12-19 14:21:05,0,0,23477.41
14,17000,,,,,2020-12-25 08:00:00,2020-12-19 14:21:05,0,0,23477.41
15,17500,,,,,2020-12-25 08:00:00,2020-12-19 14:21:05,0,0,23477.41
16,18000,,,,,2020-12-25 08:00:00,2020-12-19 14:21:05,0,0,23477.41
17,18500,,,,,2020-12-25 08:00:00,2020-12-19 14:21:05,0,0,23477.41
18,19000,,,,,2020-12-25 08:00:00,2020-12-19 14:21:05,0,0,23477.41
19,19500,,,,,2020-12-25 08:00:00,2020-12-19 14:21:05,0,0,23477.41
20,20000,,,,,2020-12-25 08:00:00,2020-12-19 14:21:05,0,0,23477.41
21,20500,,,,,2020-12-25 08:00:00,2020-12-19 14:21:05,0,0,23477.41
22,21000,2688.1634,2758.5957,93.9096,187.8193,2020-12-25 08:00:00,2020-12-19 14:21:05,0,0,23477.41
23,21500,2265.5701,2336.0023,211.2967,281.7289,2020-12-25 08:00:00,2020-12-19 14:21:05,0,0,23477.41
24,22000,1796.0219,1960.3637,258.2515,328.6837,2020-12-25 08:00:00,2020-12-19 14:21:05,0,0,23477.41
25,22500,1455.5994,1655.1574,352.1611,539.9804,2020-12-25 08:00:00,2020-12-19 14:21:05,0,0,23477.41
26,23000,1185.6092,1385.1672,563.4578,763.0158,2020-12-25 08:00:00,2020-12-19 14:21:05,0,0,23477.41
27,23500,939.0964,997.7899,821.7094,1009.5286,2020-12-25 08:00:00,2020-12-19 14:21:05,0,0,23477.41
28,24000,763.0158,927.3577,1185.6092,1314.735,2020-12-25 08:00:00,2020-12-19 14:21:05,0,0,23477.41
29,24500,504.7643,657.3675,1408.6446,1608.2026,2020-12-25 08:00:00,2020-12-19 14:21:05,0,0,23477.41
30,25000,504.7643,633.8901,1831.238,1948.625,2020-12-25 08:00:00,2020-12-19 14:21:05,0,0,23477.41
31,25500,434.3321,563.4578,2312.5249,2429.9119,2020-12-25 08:00:00,2020-12-19 14:21:05,0,0,23477.41
32,26000,,,,,2020-12-25 08:00:00,2020-12-19 14:21:05,0,0,23477.41
33,26500,,,,,2020-12-25 08:00:00,2020-12-19 14:21:05,0,0,23477.41
34,28000,,,,,2020-12-25 08:00:00,2020-12-19 14:21:05,0,0,23477.41
35,32000,,,,,2020-12-25 08:00:00,2020-12-19 14:21:05,0,0,23477.41
36,36000,,,,,2020-12-25 08:00:00,2020-12-19 14:21:05,0,0,23477.41
