,k,bid_c,ask_c,bid_p,ask_p,e,q,qty_p,qty_c,s0
0,3000,,,,,2020-12-25 08:00:00,2020-12-22 10:51:08,0,0,22655.96
1,4000,,,,,2020-12-25 08:00:00,2020-12-22 10:51:08,0,0,22655.96
2,5000,,,,,2020-12-25 08:00:00,2020-12-22 10:51:08,0,0,22655.96
3,6000,,,,,2020-12-25 08:00:00,2020-12-22 10:51:08,0,0,22655.96
4,7000,,,,,2020-12-25 08:00:00,2020-12-22 10:51:08,0,0,22655.96
5,8000,,,,,2020-12-25 08:00:00,2020-12-22 10:51:08,0,0,22655.96
6,9000,,,,,2020-12-25 08:00:00,2020-12-22 10:51:08,0,0,22655.96
7,10000,,,,,2020-12-25 08:00:00,2020-12-22 10:51:08,0,0,22655.96
8,11000,,,,,2020-12-25 08:00:00,2020-12-22 10:51:08,0,0,22655.96
9,12000,,,,,2020-12-25 08:00:00,2020-12-22 10:51:08,0,0,22655.96
10,13000,,,,,2020-12-25 08:00:00,2020-12-22 10:51:08,0,0,22655.96
11,14000,,,,,2020-12-25 08:00:00,2020-12-22 10:51:08,0,0,22655.96
12,15000,,,,,2020-12-25 08:00:00,2020-12-22 10:51:08,0,0,22655.96
13,16000,,,,,2020-12-25 08:00:00,2020-12-22 10:51:08,0,0,22655.96
14,17000,,,,,2020-12-25 08:00:00,2020-12-22 10:51:08,0,0,22655.96
15,17500,,,,,2020-12-25 08:00:00,2020-12-22 10:51:08,0,0,22655.96
16,18000,,,,,2020-12-25 08:00:00,2020-12-22 10:51:08,0,0,22655.96
17,18500,,,,,2020-12-25 08:00:00,2020-12-22 10:51:08,0,0,22655.96
18,19000,,,,,2020-12-25 08:00:00,2020-12-22 10:51:08,0,0,22655.96
19,19500,,,,,2020-12-25 08:00:00,2020-12-22 10:51:08,0,0,22655.96
20,20000,,,,,2020-12-25 08:00:00,2020-12-22 10:51:08,0,0,22655.96
21,20500,,,,,2020-12-25 08:00:00,2020-12-22 10:51:08,0,0,22655.96
22,21000,1823.8048,1914.4286,,,2020-12-25 08:00:00,2020-12-22 10:51:08,0,0,22655.96
23,21500,1393.3415,1517.9493,,,2020-12-25 08:00:00,2020-12-22 10:51:08,0,0,22655.96
24,22000,1008.1902,1155.454,294.5275,441.7912,2020-12-25 08:00:00,2020-12-22 10:51:08,0,0,22655.96
25,22500,679.6788,826.9425,464.4472,634.3669,2020-12-25 08:00:00,2020-12-22 10:51:08,0,0,22655.96
26,23000,419.1353,577.727,713.6627,860.9265,2020-12-25 08:00:00,2020-12-22 10:51:08,0,0,22655.96
27,23500,249.2156,385.1513,1019.5182,1144.126,2020-12-25 08:00:00,2020-12-22 10:51:08,0,0,22655.96
28,24000,11.328,,1415.9975,1529.2773,2020-12-25 08:00:00,2020-12-22 10:51:08,0,0,22655.96
29,24500,67.9679,,,,2020-12-25 08:00:00,2020-12-22 10:51:08,0,0,22655.96
30,25000,,,2322.2359,2390.2038,2020-12-25 08:00:00,2020-12-22 10:51:08,0,0,22655.96
31,25500,,,2786.6831,2854.651,2020-12-25 08:00:00,2020-12-22 10:51:08,0,0,22655.96
32,26000,,,,,2020-12-25 08:00:00,2020-12-22 10:51:08,0,0,22655.96
33,26500,,,,,2020-12-25 08:00:00,2020-12-22 10:51:08,0,0,22655.96
34,27000,,,,4315.9604,2020-12-25 08:00:00,2020-12-22 10:51:08,0,0,22655.96
35,28000,,,,,2020-12-25 08:00:00,2020-12-22 10:51:08,0,0,22655.96
36,32000,,,,,2020-12-25 08:00:00,2020-12-22 10:51:08,0,0,22655.96
37,36000,,,,,2020-12-25 08:00:00,2020-12-22 10:51:08,0,0,22655.96
