,k,bid_c,ask_c,bid_p,ask_p,e,q,qty_p,qty_c,s0
0,3000,21604.3052,,,,2020-12-25 08:00:00,2020-12-19 16:51:05,0,0,24098.5
1,4000,20616.2668,,,,2020-12-25 08:00:00,2020-12-19 16:51:05,0,0,24098.5
2,5000,19616.179,,,,2020-12-25 08:00:00,2020-12-19 16:51:05,0,0,24098.5
3,6000,18628.1405,,,,2020-12-25 08:00:00,2020-12-19 16:51:05,0,0,24098.5
4,7000,17628.0528,,,,2020-12-25 08:00:00,2020-12-19 16:51:05,0,0,24098.5
5,8000,,,,,2020-12-25 08:00:00,2020-12-19 16:51:05,0,0,24098.5
6,9000,,,,,2020-12-25 08:00:00,2020-12-19 16:51:05,0,0,24098.5
7,10000,14651.888,,,,2020-12-25 08:00:00,2020-12-19 16:51:05,0,0,24098.5
8,11000,,,,,2020-12-25 08:00:00,2020-12-19 16:51:05,0,0,24098.5
9,12000,,,,,2020-12-25 08:00:00,2020-12-19 16:51:05,0,0,24098.5
10,13000,11663.674,,,,2020-12-25 08:00:00,2020-12-19 16:51:05,0,0,24098.5
11,14000,,,,,2020-12-25 08:00:00,2020-12-19 16:51:05,0,0,24098.5
12,15000,,,,,2020-12-25 08:00:00,2020-12-19 16:51:05,0,0,24098.5
13,16000,,,,,2020-12-25 08:00:00,2020-12-19 16:51:05,0,0,24098.5
14,17000,,,,,2020-12-25 08:00:00,2020-12-19 16:51:05,0,0,24098.5
15,17500,,,,,2020-12-25 08:00:00,2020-12-19 16:51:05,0,0,24098.5
16,18000,,,,,2020-12-25 08:00:00,2020-12-19 16:51:05,0,0,24098.5
17,18500,,,,,2020-12-25 08:00:00,2020-12-19 16:51:05,0,0,24098.5
18,19000,,,,,2020-12-25 08:00:00,2020-12-19 16:51:05,0,0,24098.5
19,19500,,,,,2020-12-25 08:00:00,2020-12-19 16:51:05,0,0,24098.5
20,20000,,,,,2020-12-25 08:00:00,2020-12-19 16:51:05,0,0,24098.5
21,20500,,,,,2020-12-25 08:00:00,2020-12-19 16:51:05,0,0,24098.5
22,21000,3241.2483,3325.593,48.197,108.4433,2020-12-25 08:00:00,2020-12-19 16:51:05,0,0,24098.5
23,21500,2795.426,2891.82,132.5417,180.7387,2020-12-25 08:00:00,2020-12-19 16:51:05,0,0,24098.5
24,22000,2337.5545,2458.047,144.591,204.8373,2020-12-25 08:00:00,2020-12-19 16:51:05,0,0,24098.5
25,22500,1927.88,2096.5695,204.8373,373.5268,2020-12-25 08:00:00,2020-12-19 16:51:05,0,0,24098.5
26,23000,1602.5503,1783.289,361.4775,542.2162,2020-12-25 08:00:00,2020-12-19 16:51:05,0,0,24098.5
27,23500,1168.7773,1349.516,566.3148,747.0535,2020-12-25 08:00:00,2020-12-19 16:51:05,0,0,24098.5
28,24000,1072.3832,1229.0235,867.546,1012.137,2020-12-25 08:00:00,2020-12-19 16:51:05,0,0,24098.5
29,24500,759.1028,915.743,1048.2848,1253.122,2020-12-25 08:00:00,2020-12-19 16:51:05,0,0,24098.5
30,25000,722.955,855.4967,1421.8115,1554.3533,2020-12-25 08:00:00,2020-12-19 16:51:05,0,0,24098.5
31,25500,614.5118,771.152,1867.6338,2012.2248,2020-12-25 08:00:00,2020-12-19 16:51:05,0,0,24098.5
32,26000,,,,,2020-12-25 08:00:00,2020-12-19 16:51:05,0,0,24098.5
33,26500,,,,,2020-12-25 08:00:00,2020-12-19 16:51:05,0,0,24098.5
34,28000,,,,,2020-12-25 08:00:00,2020-12-19 16:51:05,0,0,24098.5
35,32000,,,,,2020-12-25 08:00:00,2020-12-19 16:51:05,0,0,24098.5
36,36000,,,,,2020-12-25 08:00:00,2020-12-19 16:51:05,0,0,24098.5
