,k,bid_c,ask_c,bid_p,ask_p,e,q,qty_p,qty_c,s0
0,3000,,,,,2020-12-25 08:00:00,2020-12-22 06:51:08,0,0,22788.21
1,4000,,,,,2020-12-25 08:00:00,2020-12-22 06:51:08,0,0,22788.21
2,5000,,,,,2020-12-25 08:00:00,2020-12-22 06:51:08,0,0,22788.21
3,6000,,,,,2020-12-25 08:00:00,2020-12-22 06:51:08,0,0,22788.21
4,7000,,,,,2020-12-25 08:00:00,2020-12-22 06:51:08,0,0,22788.21
5,8000,,,,,2020-12-25 08:00:00,2020-12-22 06:51:08,0,0,22788.21
6,9000,,,,,2020-12-25 08:00:00,2020-12-22 06:51:08,0,0,22788.21
7,10000,,,,,2020-12-25 08:00:00,2020-12-22 06:51:08,0,0,22788.21
8,11000,,,,,2020-12-25 08:00:00,2020-12-22 06:51:08,0,0,22788.21
9,12000,,,,,2020-12-25 08:00:00,2020-12-22 06:51:08,0,0,22788.21
10,13000,,,,,2020-12-25 08:00:00,2020-12-22 06:51:08,0,0,22788.21
11,14000,,,,,2020-12-25 08:00:00,2020-12-22 06:51:08,0,0,22788.21
12,15000,,,,,2020-12-25 08:00:00,2020-12-22 06:51:08,0,0,22788.21
13,16000,,,,,2020-12-25 08:00:00,2020-12-22 06:51:08,0,0,22788.21
14,17000,,,,,2020-12-25 08:00:00,2020-12-22 06:51:08,0,0,22788.21
15,17500,,,,,2020-12-25 08:00:00,2020-12-22 06:51:08,0,0,22788.21
16,18000,,,,,2020-12-25 08:00:00,2020-12-22 06:51:08,0,0,22788.21
17,18500,,,,,2020-12-25 08:00:00,2020-12-22 06:51:08,0,0,22788.21
18,19000,,,,,2020-12-25 08:00:00,2020-12-22 06:51:08,0,0,22788.21
19,19500,,,,,2020-12-25 08:00:00,2020-12-22 06:51:08,0,0,22788.21
20,20000,,,,,2020-12-25 08:00:00,2020-12-22 06:51:08,0,0,22788.21
21,20500,,,,,2020-12-25 08:00:00,2020-12-22 06:51:08,0,0,22788.21
22,21000,1139.4105,,,,2020-12-25 08:00:00,2020-12-22 06:51:08,0,0,22788.21
23,21500,1492.6278,1606.5688,,,2020-12-25 08:00:00,2020-12-22 06:51:08,0,0,22788.21
24,22000,1071.0459,1219.1692,,,2020-12-25 08:00:00,2020-12-22 06:51:08,0,0,22788.21
25,22500,729.2227,877.3461,387.3996,546.917,2020-12-25 08:00:00,2020-12-22 06:51:08,0,0,22788.21
26,23000,444.3701,603.8876,638.0699,774.7991,2020-12-25 08:00:00,2020-12-22 06:51:08,0,0,22788.21
27,23500,262.0644,410.1878,922.9225,1071.0459,2020-12-25 08:00:00,2020-12-22 06:51:08,0,0,22788.21
28,24000,11.3941,,1321.7162,1435.6572,2020-12-25 08:00:00,2020-12-22 06:51:08,0,0,22788.21
29,24500,91.1528,,1743.2981,1845.845,2020-12-25 08:00:00,2020-12-22 06:51:08,0,0,22788.21
30,25000,,,2210.4564,2290.2151,2020-12-25 08:00:00,2020-12-22 06:51:08,0,0,22788.21
31,25500,,,2666.2206,2757.3734,2020-12-25 08:00:00,2020-12-22 06:51:08,0,0,22788.21
32,26000,,,,,2020-12-25 08:00:00,2020-12-22 06:51:08,0,0,22788.21
33,26500,,,,,2020-12-25 08:00:00,2020-12-22 06:51:08,0,0,22788.21
34,27000,,,,4215.8189,2020-12-25 08:00:00,2020-12-22 06:51:08,0,0,22788.21
35,28000,,,,,2020-12-25 08:00:00,2020-12-22 06:51:08,0,0,22788.21
36,32000,,,,,2020-12-25 08:00:00,2020-12-22 06:51:08,0,0,22788.21
37,36000,,,,,2020-12-25 08:00:00,2020-12-22 06:51:08,0,0,22788.21
