,k,bid_c,ask_c,bid_p,ask_p,e,q,qty_p,qty_c,s0
0,3000,19921.2865,,,,2020-12-25 08:00:00,2020-12-18 15:21:03,0,0,22446.52
1,4000,,,,,2020-12-25 08:00:00,2020-12-18 15:21:03,0,0,22446.52
2,5000,,,,,2020-12-25 08:00:00,2020-12-18 15:21:03,0,0,22446.52
3,6000,,,,,2020-12-25 08:00:00,2020-12-18 15:21:03,0,0,22446.52
4,7000,,,,,2020-12-25 08:00:00,2020-12-18 15:21:03,0,0,22446.52
5,8000,,,,,2020-12-25 08:00:00,2020-12-18 15:21:03,0,0,22446.52
6,9000,,,,,2020-12-25 08:00:00,2020-12-18 15:21:03,0,0,22446.52
7,10000,,,,,2020-12-25 08:00:00,2020-12-18 15:21:03,0,0,22446.52
8,11000,,,,,2020-12-25 08:00:00,2020-12-18 15:21:03,0,0,22446.52
9,12000,,,,,2020-12-25 08:00:00,2020-12-18 15:21:03,0,0,22446.52
10,13000,,,,,2020-12-25 08:00:00,2020-12-18 15:21:03,0,0,22446.52
11,14000,,,,,2020-12-25 08:00:00,2020-12-18 15:21:03,0,0,22446.52
12,15000,,,,,2020-12-25 08:00:00,2020-12-18 15:21:03,0,0,22446.52
13,16000,,,,,2020-12-25 08:00:00,2020-12-18 15:21:03,0,0,22446.52
14,17000,,,,,2020-12-25 08:00:00,2020-12-18 15:21:03,0,0,22446.52
15,17500,,,,,2020-12-25 08:00:00,2020-12-18 15:21:03,0,0,22446.52
16,18000,,,,,2020-12-25 08:00:00,2020-12-18 15:21:03,0,0,22446.52
17,18500,,,,,2020-12-25 08:00:00,2020-12-18 15:21:03,0,0,22446.52
18,19000,,,,,2020-12-25 08:00:00,2020-12-18 15:21:03,0,0,22446.52
19,19500,,,,,2020-12-25 08:00:00,2020-12-18 15:21:03,0,0,22446.52
20,20000,,,,,2020-12-25 08:00:00,2020-12-18 15:21:03,0,0,22446.52
21,20500,,,,,2020-12-25 08:00:00,2020-12-18 15:21:03,0,0,22446.52
22,21000,1863.0612,1986.517,280.5815,437.7071,2020-12-25 08:00:00,2020-12-18 15:21:03,0,0,22446.52
23,21500,1515.1401,1627.3727,505.0467,606.056,2020-12-25 08:00:00,2020-12-18 15:21:03,0,0,22446.52
24,22000,1111.1027,1335.5679,606.056,695.8421,2020-12-25 08:00:00,2020-12-18 15:21:03,0,0,22446.52
25,22500,864.191,1111.1027,785.6282,1010.0934,2020-12-25 08:00:00,2020-12-18 15:21:03,0,0,22446.52
26,23000,707.0654,920.3073,1099.8795,1301.8982,2020-12-25 08:00:00,2020-12-18 15:21:03,0,0,22446.52
27,23500,549.9397,606.056,1447.8005,1638.596,2020-12-25 08:00:00,2020-12-18 15:21:03,0,0,22446.52
28,24000,448.9304,594.8328,1874.2844,2008.9635,2020-12-25 08:00:00,2020-12-18 15:21:03,0,0,22446.52
29,24500,269.3582,392.8141,2188.5357,2356.8846,2020-12-25 08:00:00,2020-12-18 15:21:03,0,0,22446.52
30,25000,303.028,404.0374,2648.6894,2749.6987,2020-12-25 08:00:00,2020-12-18 15:21:03,0,0,22446.52
31,25500,269.3582,381.5908,3153.7361,3265.9687,2020-12-25 08:00:00,2020-12-18 15:21:03,0,0,22446.52
32,26000,,,,,2020-12-25 08:00:00,2020-12-18 15:21:03,0,0,22446.52
33,26500,,,,,2020-12-25 08:00:00,2020-12-18 15:21:03,0,0,22446.52
34,28000,,,,,2020-12-25 08:00:00,2020-12-18 15:21:03,0,0,22446.52
35,32000,,,,,2020-12-25 08:00:00,2020-12-18 15:21:03,0,0,22446.52
36,36000,,,,,2020-12-25 08:00:00,2020-12-18 15:21:03,0,0,22446.52
