,k,bid_c,ask_c,bid_p,ask_p,e,q,qty_p,qty_c,s0
0,3000,,,,,2020-12-25 08:00:00,2020-12-21 19:51:08,0,0,22778.18
1,4000,,,,,2020-12-25 08:00:00,2020-12-21 19:51:08,0,0,22778.18
2,5000,,,,,2020-12-25 08:00:00,2020-12-21 19:51:08,0,0,22778.18
3,6000,,,,,2020-12-25 08:00:00,2020-12-21 19:51:08,0,0,22778.18
4,7000,,,,,2020-12-25 08:00:00,2020-12-21 19:51:08,0,0,22778.18
5,8000,,,,,2020-12-25 08:00:00,2020-12-21 19:51:08,0,0,22778.18
6,9000,,,,,2020-12-25 08:00:00,2020-12-21 19:51:08,0,0,22778.18
7,10000,,,,,2020-12-25 08:00:00,2020-12-21 19:51:08,0,0,22778.18
8,11000,,,,,2020-12-25 08:00:00,2020-12-21 19:51:08,0,0,22778.18
9,12000,,,,,2020-12-25 08:00:00,2020-12-21 19:51:08,0,0,22778.18
10,13000,,,,,2020-12-25 08:00:00,2020-12-21 19:51:08,0,0,22778.18
11,14000,,,,,2020-12-25 08:00:00,2020-12-21 19:51:08,0,0,22778.18
12,15000,,,,,2020-12-25 08:00:00,2020-12-21 19:51:08,0,0,22778.18
13,16000,,,,,2020-12-25 08:00:00,2020-12-21 19:51:08,0,0,22778.18
14,17000,,,,,2020-12-25 08:00:00,2020-12-21 19:51:08,0,0,22778.18
15,17500,,,,,2020-12-25 08:00:00,2020-12-21 19:51:08,0,0,22778.18
16,18000,,,,,2020-12-25 08:00:00,2020-12-21 19:51:08,0,0,22778.18
17,18500,,,,,2020-12-25 08:00:00,2020-12-21 19:51:08,0,0,22778.18
18,19000,,,,,2020-12-25 08:00:00,2020-12-21 19:51:08,0,0,22778.18
19,19500,,,,,2020-12-25 08:00:00,2020-12-21 19:51:08,0,0,22778.18
20,20000,,,,,2020-12-25 08:00:00,2020-12-21 19:51:08,0,0,22778.18
21,20500,,,,,2020-12-25 08:00:00,2020-12-21 19:51:08,0,0,22778.18
22,21000,1947.5344,2061.4253,,,2020-12-25 08:00:00,2020-12-21 19:51:08,0,0,22778.18
23,21500,1491.9708,1628.6399,,,2020-12-25 08:00:00,2020-12-21 19:51:08,0,0,22778.18
24,22000,1127.5199,1264.189,,,2020-12-25 08:00:00,2020-12-21 19:51:08,0,0,22778.18
25,22500,774.4581,911.1272,455.5636,626.4,2020-12-25 08:00:00,2020-12-21 19:51:08,0,0,22778.18
26,23000,501.12,671.9563,671.9563,854.1818,2020-12-25 08:00:00,2020-12-21 19:51:08,0,0,22778.18
27,23500,307.5054,489.7309,1002.2399,1138.909,2020-12-25 08:00:00,2020-12-21 19:51:08,0,0,22778.18
28,24000,193.6145,330.2836,1378.0799,1514.749,2020-12-25 08:00:00,2020-12-21 19:51:08,0,0,22778.18
29,24500,102.5018,239.1709,1810.8653,1913.3671,2020-12-25 08:00:00,2020-12-21 19:51:08,0,0,22778.18
30,25000,,,,,2020-12-25 08:00:00,2020-12-21 19:51:08,0,0,22778.18
31,25500,,,2733.3816,2813.1052,2020-12-25 08:00:00,2020-12-21 19:51:08,0,0,22778.18
32,26000,,,,,2020-12-25 08:00:00,2020-12-21 19:51:08,0,0,22778.18
33,26500,,,,,2020-12-25 08:00:00,2020-12-21 19:51:08,0,0,22778.18
34,27000,,,,4259.5197,2020-12-25 08:00:00,2020-12-21 19:51:08,0,0,22778.18
35,28000,,,,,2020-12-25 08:00:00,2020-12-21 19:51:08,0,0,22778.18
36,32000,,,,,2020-12-25 08:00:00,2020-12-21 19:51:08,0,0,22778.18
37,36000,,,,,2020-12-25 08:00:00,2020-12-21 19:51:08,0,0,22778.18
