,k,bid_c,ask_c,bid_p,ask_p,e,q,qty_p,qty_c,s0
0,3000,,,,,2020-12-25 08:00:00,2020-12-20 03:51:05,0,0,23334.48
1,4000,,,,,2020-12-25 08:00:00,2020-12-20 03:51:05,0,0,23334.48
2,5000,,,,,2020-12-25 08:00:00,2020-12-20 03:51:05,0,0,23334.48
3,6000,,,,,2020-12-25 08:00:00,2020-12-20 03:51:05,0,0,23334.48
4,7000,,,,,2020-12-25 08:00:00,2020-12-20 03:51:05,0,0,23334.48
5,8000,,,,,2020-12-25 08:00:00,2020-12-20 03:51:05,0,0,23334.48
6,9000,,,,,2020-12-25 08:00:00,2020-12-20 03:51:05,0,0,23334.48
7,10000,,,,,2020-12-25 08:00:00,2020-12-20 03:51:05,0,0,23334.48
8,11000,,,,,2020-12-25 08:00:00,2020-12-20 03:51:05,0,0,23334.48
9,12000,,,,,2020-12-25 08:00:00,2020-12-20 03:51:05,0,0,23334.48
10,13000,,,,,2020-12-25 08:00:00,2020-12-20 03:51:05,0,0,23334.48
11,14000,,,,,2020-12-25 08:00:00,2020-12-20 03:51:05,0,0,23334.48
12,15000,,,,,2020-12-25 08:00:00,2020-12-20 03:51:05,0,0,23334.48
13,16000,,,,,2020-12-25 08:00:00,2020-12-20 03:51:05,0,0,23334.48
14,17000,,,,,2020-12-25 08:00:00,2020-12-20 03:51:05,0,0,23334.48
15,17500,,,,,2020-12-25 08:00:00,2020-12-20 03:51:05,0,0,23334.48
16,18000,,,,,2020-12-25 08:00:00,2020-12-20 03:51:05,0,0,23334.48
17,18500,,,,,2020-12-25 08:00:00,2020-12-20 03:51:05,0,0,23334.48
18,19000,,,,,2020-12-25 08:00:00,2020-12-20 03:51:05,0,0,23334.48
19,19500,,,,,2020-12-25 08:00:00,2020-12-20 03:51:05,0,0,23334.48
20,20000,,,,,2020-12-25 08:00:00,2020-12-20 03:51:05,0,0,23334.48
21,20500,,,,,2020-12-25 08:00:00,2020-12-20 03:51:05,0,0,23334.48
22,21000,1750.086,,,,2020-12-25 08:00:00,2020-12-20 03:51:05,0,0,23334.48
23,21500,2100.1032,2228.4428,,,2020-12-25 08:00:00,2020-12-20 03:51:05,0,0,23334.48
24,22000,1691.7498,1866.7584,,,2020-12-25 08:00:00,2020-12-20 03:51:05,0,0,23334.48
25,22500,1341.7326,1528.4084,396.6862,595.0292,2020-12-25 08:00:00,2020-12-20 03:51:05,0,0,23334.48
26,23000,1026.7171,1236.7274,583.362,793.3723,2020-12-25 08:00:00,2020-12-20 03:51:05,0,0,23334.48
27,23500,770.0378,980.0482,735.0361,1038.3844,2020-12-25 08:00:00,2020-12-20 03:51:05,0,0,23334.48
28,24000,583.362,805.0396,1143.3895,1341.7326,2020-12-25 08:00:00,2020-12-20 03:51:05,0,0,23334.48
29,24500,443.3551,641.6982,1481.7395,1691.7498,2020-12-25 08:00:00,2020-12-20 03:51:05,0,0,23334.48
30,25000,,,1901.7601,2076.7687,2020-12-25 08:00:00,2020-12-20 03:51:05,0,0,23334.48
31,25500,,,2333.448,2485.1221,2020-12-25 08:00:00,2020-12-20 03:51:05,0,0,23334.48
32,26000,,,2776.8031,2928.4772,2020-12-25 08:00:00,2020-12-20 03:51:05,0,0,23334.48
33,26500,,,3231.8255,3360.1651,2020-12-25 08:00:00,2020-12-20 03:51:05,0,0,23334.48
34,28000,,,,,2020-12-25 08:00:00,2020-12-20 03:51:05,0,0,23334.48
35,32000,,,,,2020-12-25 08:00:00,2020-12-20 03:51:05,0,0,23334.48
36,36000,,,,,2020-12-25 08:00:00,2020-12-20 03:51:05,0,0,23334.48
