,k,bid_c,ask_c,bid_p,ask_p,e,q,qty_p,qty_c,s0
0,3000,,,,,2020-12-25 08:00:00,2020-12-21 17:51:08,0,0,22782.17
1,4000,,,,,2020-12-25 08:00:00,2020-12-21 17:51:08,0,0,22782.17
2,5000,,,,,2020-12-25 08:00:00,2020-12-21 17:51:08,0,0,22782.17
3,6000,,,,,2020-12-25 08:00:00,2020-12-21 17:51:08,0,0,22782.17
4,7000,,,,,2020-12-25 08:00:00,2020-12-21 17:51:08,0,0,22782.17
5,8000,,,,,2020-12-25 08:00:00,2020-12-21 17:51:08,0,0,22782.17
6,9000,,,,,2020-12-25 08:00:00,2020-12-21 17:51:08,0,0,22782.17
7,10000,,,,,2020-12-25 08:00:00,2020-12-21 17:51:08,0,0,22782.17
8,11000,,,,,2020-12-25 08:00:00,2020-12-21 17:51:08,0,0,22782.17
9,12000,,,,,2020-12-25 08:00:00,2020-12-21 17:51:08,0,0,22782.17
10,13000,,,,,2020-12-25 08:00:00,2020-12-21 17:51:08,0,0,22782.17
11,14000,,,,,2020-12-25 08:00:00,2020-12-21 17:51:08,0,0,22782.17
12,15000,,,,,2020-12-25 08:00:00,2020-12-21 17:51:08,0,0,22782.17
13,16000,,,,,2020-12-25 08:00:00,2020-12-21 17:51:08,0,0,22782.17
14,17000,,,,,2020-12-25 08:00:00,2020-12-21 17:51:08,0,0,22782.17
15,17500,,,,,2020-12-25 08:00:00,2020-12-21 17:51:08,0,0,22782.17
16,18000,,,,,2020-12-25 08:00:00,2020-12-21 17:51:08,0,0,22782.17
17,18500,,,,,2020-12-25 08:00:00,2020-12-21 17:51:08,0,0,22782.17
18,19000,,,,,2020-12-25 08:00:00,2020-12-21 17:51:08,0,0,22782.17
19,19500,,,,,2020-12-25 08:00:00,2020-12-21 17:51:08,0,0,22782.17
20,20000,,,,,2020-12-25 08:00:00,2020-12-21 17:51:08,0,0,22782.17
21,20500,,,,,2020-12-25 08:00:00,2020-12-21 17:51:08,0,0,22782.17
22,21000,1936.4845,2039.0042,,,2020-12-25 08:00:00,2020-12-21 17:51:08,0,0,22782.17
23,21500,1503.6232,1628.9252,,,2020-12-25 08:00:00,2020-12-21 17:51:08,0,0,22782.17
24,22000,1139.1085,1241.6283,284.7771,444.2523,2020-12-25 08:00:00,2020-12-21 17:51:08,0,0,22782.17
25,22500,785.9849,922.6779,467.0345,615.1186,2020-12-25 08:00:00,2020-12-21 17:51:08,0,0,22782.17
26,23000,512.5988,672.074,660.6829,842.9403,2020-12-25 08:00:00,2020-12-21 17:51:08,0,0,22782.17
27,23500,330.3415,489.8167,1047.9798,1139.1085,2020-12-25 08:00:00,2020-12-21 17:51:08,0,0,22782.17
28,24000,193.6484,341.7325,1366.9302,1515.0143,2020-12-25 08:00:00,2020-12-21 17:51:08,0,0,22782.17
29,24500,102.5198,250.6039,1799.7914,1913.7023,2020-12-25 08:00:00,2020-12-21 17:51:08,0,0,22782.17
30,25000,,,2244.0437,2335.1724,2020-12-25 08:00:00,2020-12-21 17:51:08,0,0,22782.17
31,25500,,,2722.4693,2802.2069,2020-12-25 08:00:00,2020-12-21 17:51:08,0,0,22782.17
32,26000,,,,,2020-12-25 08:00:00,2020-12-21 17:51:08,0,0,22782.17
33,26500,,,,,2020-12-25 08:00:00,2020-12-21 17:51:08,0,0,22782.17
34,27000,,,,4260.2658,2020-12-25 08:00:00,2020-12-21 17:51:08,0,0,22782.17
35,28000,,,,,2020-12-25 08:00:00,2020-12-21 17:51:08,0,0,22782.17
36,32000,,,,,2020-12-25 08:00:00,2020-12-21 17:51:08,0,0,22782.17
37,36000,,,,,2020-12-25 08:00:00,2020-12-21 17:51:08,0,0,22782.17
