,k,bid_c,ask_c,bid_p,ask_p,e,q,qty_p,qty_c,s0
0,3000,,,,,2020-12-25 08:00:00,2020-12-21 20:51:08,0,0,22831.15
1,4000,,,,,2020-12-25 08:00:00,2020-12-21 20:51:08,0,0,22831.15
2,5000,,,,,2020-12-25 08:00:00,2020-12-21 20:51:08,0,0,22831.15
3,6000,,,,,2020-12-25 08:00:00,2020-12-21 20:51:08,0,0,22831.15
4,7000,,,,,2020-12-25 08:00:00,2020-12-21 20:51:08,0,0,22831.15
5,8000,,,,,2020-12-25 08:00:00,2020-12-21 20:51:08,0,0,22831.15
6,9000,,,,,2020-12-25 08:00:00,2020-12-21 20:51:08,0,0,22831.15
7,10000,,,,,2020-12-25 08:00:00,2020-12-21 20:51:08,0,0,22831.15
8,11000,,,,,2020-12-25 08:00:00,2020-12-21 20:51:08,0,0,22831.15
9,12000,,,,,2020-12-25 08:00:00,2020-12-21 20:51:08,0,0,22831.15
10,13000,,,,,2020-12-25 08:00:00,2020-12-21 20:51:08,0,0,22831.15
11,14000,,,,,2020-12-25 08:00:00,2020-12-21 20:51:08,0,0,22831.15
12,15000,,,,,2020-12-25 08:00:00,2020-12-21 20:51:08,0,0,22831.15
13,16000,,,,,2020-12-25 08:00:00,2020-12-21 20:51:08,0,0,22831.15
14,17000,,,,,2020-12-25 08:00:00,2020-12-21 20:51:08,0,0,22831.15
15,17500,,,,,2020-12-25 08:00:00,2020-12-21 20:51:08,0,0,22831.15
16,18000,,,,,2020-12-25 08:00:00,2020-12-21 20:51:08,0,0,22831.15
17,18500,,,,,2020-12-25 08:00:00,2020-12-21 20:51:08,0,0,22831.15
18,19000,,,,,2020-12-25 08:00:00,2020-12-21 20:51:08,0,0,22831.15
19,19500,,,,,2020-12-25 08:00:00,2020-12-21 20:51:08,0,0,22831.15
20,20000,,,,,2020-12-25 08:00:00,2020-12-21 20:51:08,0,0,22831.15
21,20500,,,,,2020-12-25 08:00:00,2020-12-21 20:51:08,0,0,22831.15
22,21000,1997.7256,2089.0502,,,2020-12-25 08:00:00,2020-12-21 20:51:08,0,0,22831.15
23,21500,1541.1026,1655.2584,,,2020-12-25 08:00:00,2020-12-21 20:51:08,0,0,22831.15
24,22000,1164.3887,1301.3756,273.9738,422.3763,2020-12-25 08:00:00,2020-12-21 20:51:08,0,0,22831.15
25,22500,799.0903,936.0772,433.7919,593.6099,2020-12-25 08:00:00,2020-12-21 20:51:08,0,0,22831.15
26,23000,525.1165,707.7657,662.1034,821.9214,2020-12-25 08:00:00,2020-12-21 20:51:08,0,0,22831.15
27,23500,331.0517,502.2853,958.9083,1095.8952,2020-12-25 08:00:00,2020-12-21 20:51:08,0,0,22831.15
28,24000,194.0648,342.4673,1324.2067,1472.6092,2020-12-25 08:00:00,2020-12-21 20:51:08,0,0,22831.15
29,24500,114.1558,251.1427,1757.9986,1883.5699,2020-12-25 08:00:00,2020-12-21 20:51:08,0,0,22831.15
30,25000,,,,,2020-12-25 08:00:00,2020-12-21 20:51:08,0,0,22831.15
31,25500,,,2682.6601,2762.5692,2020-12-25 08:00:00,2020-12-21 20:51:08,0,0,22831.15
32,26000,,,,,2020-12-25 08:00:00,2020-12-21 20:51:08,0,0,22831.15
33,26500,,,,,2020-12-25 08:00:00,2020-12-21 20:51:08,0,0,22831.15
34,27000,,,,4212.3472,2020-12-25 08:00:00,2020-12-21 20:51:08,0,0,22831.15
35,28000,,,,,2020-12-25 08:00:00,2020-12-21 20:51:08,0,0,22831.15
36,32000,,,,,2020-12-25 08:00:00,2020-12-21 20:51:08,0,0,22831.15
37,36000,,,,,2020-12-25 08:00:00,2020-12-21 20:51:08,0,0,22831.15
