,k,bid_c,ask_c,bid_p,ask_p,e,q,qty_p,qty_c,s0
0,3000,,,,,2020-12-25 08:00:00,2020-12-21 01:51:06,0,0,23663.61
1,4000,,,,,2020-12-25 08:00:00,2020-12-21 01:51:06,0,0,23663.61
2,5000,19155.6923,,,,2020-12-25 08:00:00,2020-12-21 01:51:06,0,0,23663.61
3,6000,,,,,2020-12-25 08:00:00,2020-12-21 01:51:06,0,0,23663.61
4,7000,17167.9491,,,,2020-12-25 08:00:00,2020-12-21 01:51:06,0,0,23663.61
5,8000,,,,,2020-12-25 08:00:00,2020-12-21 01:51:06,0,0,23663.61
6,9000,,,,,2020-12-25 08:00:00,2020-12-21 01:51:06,0,0,23663.61
7,10000,,,,,2020-12-25 08:00:00,2020-12-21 01:51:06,0,0,23663.61
8,11000,,,,,2020-12-25 08:00:00,2020-12-21 01:51:06,0,0,23663.61
9,12000,,,,,2020-12-25 08:00:00,2020-12-21 01:51:06,0,0,23663.61
10,13000,,,,,2020-12-25 08:00:00,2020-12-21 01:51:06,0,0,23663.61
11,14000,,,,,2020-12-25 08:00:00,2020-12-21 01:51:06,0,0,23663.61
12,15000,,,,,2020-12-25 08:00:00,2020-12-21 01:51:06,0,0,23663.61
13,16000,,,,,2020-12-25 08:00:00,2020-12-21 01:51:06,0,0,23663.61
14,17000,,,,,2020-12-25 08:00:00,2020-12-21 01:51:06,0,0,23663.61
15,17500,,,,,2020-12-25 08:00:00,2020-12-21 01:51:06,0,0,23663.61
16,18000,,,,,2020-12-25 08:00:00,2020-12-21 01:51:06,0,0,23663.61
17,18500,,,,,2020-12-25 08:00:00,2020-12-21 01:51:06,0,0,23663.61
18,19000,,,,,2020-12-25 08:00:00,2020-12-21 01:51:06,0,0,23663.61
19,19500,,,,,2020-12-25 08:00:00,2020-12-21 01:51:06,0,0,23663.61
20,20000,,,,,2020-12-25 08:00:00,2020-12-21 01:51:06,0,0,23663.61
21,20500,,,,,2020-12-25 08:00:00,2020-12-21 01:51:06,0,0,23663.61
22,21000,1774.7708,,,,2020-12-25 08:00:00,2020-12-21 01:51:06,0,0,23663.61
23,21500,,,,,2020-12-25 08:00:00,2020-12-21 01:51:06,0,0,23663.61
24,22000,1928.5842,2046.9023,,,2020-12-25 08:00:00,2020-12-21 01:51:06,0,0,23663.61
25,22500,1538.1347,1680.1163,,,2020-12-25 08:00:00,2020-12-21 01:51:06,0,0,23663.61
26,23000,1147.6851,1325.1622,437.7768,615.2539,2020-12-25 08:00:00,2020-12-21 01:51:06,0,0,23663.61
27,23500,875.5536,1041.1988,579.7584,769.0673,2020-12-25 08:00:00,2020-12-21 01:51:06,0,0,23663.61
28,24000,674.4129,780.8991,816.3945,1041.1988,2020-12-25 08:00:00,2020-12-21 01:51:06,0,0,23663.61
29,24500,485.104,686.2447,1242.3395,1407.9848,2020-12-25 08:00:00,2020-12-21 01:51:06,0,0,23663.61
30,25000,,,1609.1255,1786.6026,2020-12-25 08:00:00,2020-12-21 01:51:06,0,0,23663.61
31,25500,,,2011.4069,2070.5659,2020-12-25 08:00:00,2020-12-21 01:51:06,0,0,23663.61
32,26000,,,2437.3518,2496.5109,2020-12-25 08:00:00,2020-12-21 01:51:06,0,0,23663.61
33,26500,,,,,2020-12-25 08:00:00,2020-12-21 01:51:06,0,0,23663.61
34,27000,,,3360.2326,3478.5507,2020-12-25 08:00:00,2020-12-21 01:51:06,0,0,23663.61
35,28000,,,,,2020-12-25 08:00:00,2020-12-21 01:51:06,0,0,23663.61
36,32000,,,,,2020-12-25 08:00:00,2020-12-21 01:51:06,0,0,23663.61
37,36000,,,,,2020-12-25 08:00:00,2020-12-21 01:51:06,0,0,23663.61
