,k,bid_c,ask_c,bid_p,ask_p,e,q,qty_p,qty_c,s0
0,3000,21304.7501,,,,2020-12-25 08:00:00,2020-12-19 18:51:05,0,0,23804.19
1,4000,20304.9741,,,,2020-12-25 08:00:00,2020-12-19 18:51:05,0,0,23804.19
2,5000,19317.1002,,,,2020-12-25 08:00:00,2020-12-19 18:51:05,0,0,23804.19
3,6000,18317.3242,,,,2020-12-25 08:00:00,2020-12-19 18:51:05,0,0,23804.19
4,7000,17317.5482,,,,2020-12-25 08:00:00,2020-12-19 18:51:05,0,0,23804.19
5,8000,,,,,2020-12-25 08:00:00,2020-12-19 18:51:05,0,0,23804.19
6,9000,,,,,2020-12-25 08:00:00,2020-12-19 18:51:05,0,0,23804.19
7,10000,14342.0245,,,,2020-12-25 08:00:00,2020-12-19 18:51:05,0,0,23804.19
8,11000,,,,,2020-12-25 08:00:00,2020-12-19 18:51:05,0,0,23804.19
9,12000,,,,,2020-12-25 08:00:00,2020-12-19 18:51:05,0,0,23804.19
10,13000,11354.5986,,,,2020-12-25 08:00:00,2020-12-19 18:51:05,0,0,23804.19
11,14000,,,,,2020-12-25 08:00:00,2020-12-19 18:51:05,0,0,23804.19
12,15000,,,,,2020-12-25 08:00:00,2020-12-19 18:51:05,0,0,23804.19
13,16000,,,,,2020-12-25 08:00:00,2020-12-19 18:51:05,0,0,23804.19
14,17000,,,,,2020-12-25 08:00:00,2020-12-19 18:51:05,0,0,23804.19
15,17500,,,,,2020-12-25 08:00:00,2020-12-19 18:51:05,0,0,23804.19
16,18000,,,,,2020-12-25 08:00:00,2020-12-19 18:51:05,0,0,23804.19
17,18500,,,,,2020-12-25 08:00:00,2020-12-19 18:51:05,0,0,23804.19
18,19000,,,,,2020-12-25 08:00:00,2020-12-19 18:51:05,0,0,23804.19
19,19500,,,,,2020-12-25 08:00:00,2020-12-19 18:51:05,0,0,23804.19
20,20000,,,,,2020-12-25 08:00:00,2020-12-19 18:51:05,0,0,23804.19
21,20500,,,,,2020-12-25 08:00:00,2020-12-19 18:51:05,0,0,23804.19
22,21000,2951.7196,3046.9363,71.4126,142.8251,2020-12-25 08:00:00,2020-12-19 18:51:05,0,0,23804.19
23,21500,2523.2441,2630.363,166.6293,226.1398,2020-12-25 08:00:00,2020-12-19 18:51:05,0,0,23804.19
24,22000,2047.1603,2189.9855,190.4335,249.944,2020-12-25 08:00:00,2020-12-19 18:51:05,0,0,23804.19
25,22500,1666.2933,1856.7268,273.7482,440.3775,2020-12-25 08:00:00,2020-12-19 18:51:05,0,0,23804.19
26,23000,1380.643,1559.1744,452.2796,630.811,2020-12-25 08:00:00,2020-12-19 18:51:05,0,0,23804.19
27,23500,952.1676,1154.5032,678.4194,868.8529,2020-12-25 08:00:00,2020-12-19 18:51:05,0,0,23804.19
28,24000,892.6571,1059.2865,1011.6781,1154.5032,2020-12-25 08:00:00,2020-12-19 18:51:05,0,0,23804.19
29,24500,607.0068,761.7341,1214.0137,1416.3493,2020-12-25 08:00:00,2020-12-19 18:51:05,0,0,23804.19
30,25000,583.2027,714.1257,1618.6849,1749.608,2020-12-25 08:00:00,2020-12-19 18:51:05,0,0,23804.19
31,25500,499.888,642.7131,2082.8666,2213.7897,2020-12-25 08:00:00,2020-12-19 18:51:05,0,0,23804.19
32,26000,,,,,2020-12-25 08:00:00,2020-12-19 18:51:05,0,0,23804.19
33,26500,,,,,2020-12-25 08:00:00,2020-12-19 18:51:05,0,0,23804.19
34,28000,,,,,2020-12-25 08:00:00,2020-12-19 18:51:05,0,0,23804.19
35,32000,,,,,2020-12-25 08:00:00,2020-12-19 18:51:05,0,0,23804.19
36,36000,,,,,2020-12-25 08:00:00,2020-12-19 18:51:05,0,0,23804.19
