,k,bid_c,ask_c,bid_p,ask_p,e,q,qty_p,qty_c,s0
0,3000,20286.8443,,,,2020-12-25 08:00:00,2020-12-18 17:51:03,0,0,22807.02
1,4000,,,,,2020-12-25 08:00:00,2020-12-18 17:51:03,0,0,22807.02
2,5000,,,,,2020-12-25 08:00:00,2020-12-18 17:51:03,0,0,22807.02
3,6000,17310.5282,,,,2020-12-25 08:00:00,2020-12-18 17:51:03,0,0,22807.02
4,7000,16318.4228,,,,2020-12-25 08:00:00,2020-12-18 17:51:03,0,0,22807.02
5,8000,,,,,2020-12-25 08:00:00,2020-12-18 17:51:03,0,0,22807.02
6,9000,,,,,2020-12-25 08:00:00,2020-12-18 17:51:03,0,0,22807.02
7,10000,,,,,2020-12-25 08:00:00,2020-12-18 17:51:03,0,0,22807.02
8,11000,,,,,2020-12-25 08:00:00,2020-12-18 17:51:03,0,0,22807.02
9,12000,,,,,2020-12-25 08:00:00,2020-12-18 17:51:03,0,0,22807.02
10,13000,,,,,2020-12-25 08:00:00,2020-12-18 17:51:03,0,0,22807.02
11,14000,,,,,2020-12-25 08:00:00,2020-12-18 17:51:03,0,0,22807.02
12,15000,,,,,2020-12-25 08:00:00,2020-12-18 17:51:03,0,0,22807.02
13,16000,,,,,2020-12-25 08:00:00,2020-12-18 17:51:03,0,0,22807.02
14,17000,,,,,2020-12-25 08:00:00,2020-12-18 17:51:03,0,0,22807.02
15,17500,,,,,2020-12-25 08:00:00,2020-12-18 17:51:03,0,0,22807.02
16,18000,,,,,2020-12-25 08:00:00,2020-12-18 17:51:03,0,0,22807.02
17,18500,,,,,2020-12-25 08:00:00,2020-12-18 17:51:03,0,0,22807.02
18,19000,,,,,2020-12-25 08:00:00,2020-12-18 17:51:03,0,0,22807.02
19,19500,,,,,2020-12-25 08:00:00,2020-12-18 17:51:03,0,0,22807.02
20,20000,,,,,2020-12-25 08:00:00,2020-12-18 17:51:03,0,0,22807.02
21,20500,,,,,2020-12-25 08:00:00,2020-12-18 17:51:03,0,0,22807.02
22,21000,2166.6669,2269.2985,205.2632,342.1053,2020-12-25 08:00:00,2020-12-18 17:51:03,0,0,22807.02
23,21500,1790.3511,1881.5792,399.1229,478.9474,2020-12-25 08:00:00,2020-12-18 17:51:03,0,0,22807.02
24,22000,1368.4212,1573.6844,467.5439,558.772,2020-12-25 08:00:00,2020-12-18 17:51:03,0,0,22807.02
25,22500,1071.9299,1311.4037,615.7895,843.8597,2020-12-25 08:00:00,2020-12-18 17:51:03,0,0,22807.02
26,23000,889.4738,1094.737,889.4738,1106.1405,2020-12-25 08:00:00,2020-12-18 17:51:03,0,0,22807.02
27,23500,695.6141,752.6317,1208.7721,1414.0352,2020-12-25 08:00:00,2020-12-18 17:51:03,0,0,22807.02
28,24000,570.1755,729.8246,1619.2984,1756.1405,2020-12-25 08:00:00,2020-12-18 17:51:03,0,0,22807.02
29,24500,353.5088,501.7544,1892.9827,2086.8423,2020-12-25 08:00:00,2020-12-18 17:51:03,0,0,22807.02
30,25000,376.3158,501.7544,2349.1231,2463.1582,2020-12-25 08:00:00,2020-12-18 17:51:03,0,0,22807.02
31,25500,330.7018,467.5439,2839.474,2964.9126,2020-12-25 08:00:00,2020-12-18 17:51:03,0,0,22807.02
32,26000,,,,,2020-12-25 08:00:00,2020-12-18 17:51:03,0,0,22807.02
33,26500,,,,,2020-12-25 08:00:00,2020-12-18 17:51:03,0,0,22807.02
34,28000,,,,,2020-12-25 08:00:00,2020-12-18 17:51:03,0,0,22807.02
35,32000,,,,,2020-12-25 08:00:00,2020-12-18 17:51:03,0,0,22807.02
36,36000,,,,,2020-12-25 08:00:00,2020-12-18 17:51:03,0,0,22807.02
