,k,bid_c,ask_c,bid_p,ask_p,e,q,qty_p,qty_c,s0
0,3000,21433.694,,,,2020-12-25 08:00:00,2020-12-19 22:21:05,0,0,23934.89
1,4000,20440.3961,,,,2020-12-25 08:00:00,2020-12-19 22:21:05,0,0,23934.89
2,5000,19447.0981,,,,2020-12-25 08:00:00,2020-12-19 22:21:05,0,0,23934.89
3,6000,18453.8002,,,,2020-12-25 08:00:00,2020-12-19 22:21:05,0,0,23934.89
4,7000,17460.5023,,,,2020-12-25 08:00:00,2020-12-19 22:21:05,0,0,23934.89
5,8000,,,,,2020-12-25 08:00:00,2020-12-19 22:21:05,0,0,23934.89
6,9000,,,,,2020-12-25 08:00:00,2020-12-19 22:21:05,0,0,23934.89
7,10000,14480.6085,,,,2020-12-25 08:00:00,2020-12-19 22:21:05,0,0,23934.89
8,11000,,,,,2020-12-25 08:00:00,2020-12-19 22:21:05,0,0,23934.89
9,12000,,,,,2020-12-25 08:00:00,2020-12-19 22:21:05,0,0,23934.89
10,13000,11500.7146,,,,2020-12-25 08:00:00,2020-12-19 22:21:05,0,0,23934.89
11,14000,,,,,2020-12-25 08:00:00,2020-12-19 22:21:05,0,0,23934.89
12,15000,,,,,2020-12-25 08:00:00,2020-12-19 22:21:05,0,0,23934.89
13,16000,,,,,2020-12-25 08:00:00,2020-12-19 22:21:05,0,0,23934.89
14,17000,,,,,2020-12-25 08:00:00,2020-12-19 22:21:05,0,0,23934.89
15,17500,,,,,2020-12-25 08:00:00,2020-12-19 22:21:05,0,0,23934.89
16,18000,,,,,2020-12-25 08:00:00,2020-12-19 22:21:05,0,0,23934.89
17,18500,,,,,2020-12-25 08:00:00,2020-12-19 22:21:05,0,0,23934.89
18,19000,,,,,2020-12-25 08:00:00,2020-12-19 22:21:05,0,0,23934.89
19,19500,,,,,2020-12-25 08:00:00,2020-12-19 22:21:05,0,0,23934.89
20,20000,,,,,2020-12-25 08:00:00,2020-12-19 22:21:05,0,0,23934.89
21,20500,,,,,2020-12-25 08:00:00,2020-12-19 22:21:05,0,0,23934.89
22,21000,3099.5683,3183.3404,47.8698,119.6745,2020-12-25 08:00:00,2020-12-19 22:21:05,0,0,23934.89
23,21500,2656.7728,2752.5124,131.6419,191.4791,2020-12-25 08:00:00,2020-12-19 22:21:05,0,0,23934.89
24,22000,2178.075,2309.7169,167.5442,215.414,2020-12-25 08:00:00,2020-12-19 22:21:05,0,0,23934.89
25,22500,1783.1493,1962.661,227.3815,394.9257,2020-12-25 08:00:00,2020-12-19 22:21:05,0,0,23934.89
26,23000,1471.9957,1651.5074,394.9257,574.4374,2020-12-25 08:00:00,2020-12-19 22:21:05,0,0,23934.89
27,23500,1041.1677,1232.6468,610.3397,789.8514,2020-12-25 08:00:00,2020-12-19 22:21:05,0,0,23934.89
28,24000,957.3956,1124.9398,921.4933,1065.1026,2020-12-25 08:00:00,2020-12-19 22:21:05,0,0,23934.89
29,24500,658.2095,813.7863,1112.9724,1316.419,2020-12-25 08:00:00,2020-12-19 22:21:05,0,0,23934.89
30,25000,634.2746,765.9165,1507.8981,1639.54,2020-12-25 08:00:00,2020-12-19 22:21:05,0,0,23934.89
31,25500,538.535,682.1444,1962.661,2094.3029,2020-12-25 08:00:00,2020-12-19 22:21:05,0,0,23934.89
32,26000,,,,,2020-12-25 08:00:00,2020-12-19 22:21:05,0,0,23934.89
33,26500,,,,,2020-12-25 08:00:00,2020-12-19 22:21:05,0,0,23934.89
34,28000,,,,,2020-12-25 08:00:00,2020-12-19 22:21:05,0,0,23934.89
35,32000,,,,,2020-12-25 08:00:00,2020-12-19 22:21:05,0,0,23934.89
36,36000,,,,,2020-12-25 08:00:00,2020-12-19 22:21:05,0,0,23934.89
