,k,bid_c,ask_c,bid_p,ask_p,e,q,qty_p,qty_c,s0
0,3000,,,,,2020-12-25 08:00:00,2020-12-21 10:51:06,0,0,22746.77
1,4000,,,,,2020-12-25 08:00:00,2020-12-21 10:51:06,0,0,22746.77
2,5000,,,,,2020-12-25 08:00:00,2020-12-21 10:51:06,0,0,22746.77
3,6000,,,,,2020-12-25 08:00:00,2020-12-21 10:51:06,0,0,22746.77
4,7000,,,,,2020-12-25 08:00:00,2020-12-21 10:51:06,0,0,22746.77
5,8000,,,,,2020-12-25 08:00:00,2020-12-21 10:51:06,0,0,22746.77
6,9000,,,,,2020-12-25 08:00:00,2020-12-21 10:51:06,0,0,22746.77
7,10000,,,,,2020-12-25 08:00:00,2020-12-21 10:51:06,0,0,22746.77
8,11000,,,,,2020-12-25 08:00:00,2020-12-21 10:51:06,0,0,22746.77
9,12000,,,,,2020-12-25 08:00:00,2020-12-21 10:51:06,0,0,22746.77
10,13000,,,,,2020-12-25 08:00:00,2020-12-21 10:51:06,0,0,22746.77
11,14000,,,,,2020-12-25 08:00:00,2020-12-21 10:51:06,0,0,22746.77
12,15000,,,,,2020-12-25 08:00:00,2020-12-21 10:51:06,0,0,22746.77
13,16000,,,,,2020-12-25 08:00:00,2020-12-21 10:51:06,0,0,22746.77
14,17000,,,,,2020-12-25 08:00:00,2020-12-21 10:51:06,0,0,22746.77
15,17500,,,,,2020-12-25 08:00:00,2020-12-21 10:51:06,0,0,22746.77
16,18000,,,,,2020-12-25 08:00:00,2020-12-21 10:51:06,0,0,22746.77
17,18500,,,,,2020-12-25 08:00:00,2020-12-21 10:51:06,0,0,22746.77
18,19000,,,,,2020-12-25 08:00:00,2020-12-21 10:51:06,0,0,22746.77
19,19500,,,,,2020-12-25 08:00:00,2020-12-21 10:51:06,0,0,22746.77
20,20000,,,,,2020-12-25 08:00:00,2020-12-21 10:51:06,0,0,22746.77
21,20500,,,,,2020-12-25 08:00:00,2020-12-21 10:51:06,0,0,22746.77
22,21000,1990.3424,2092.7028,,,2020-12-25 08:00:00,2020-12-21 10:51:06,0,0,22746.77
23,21500,1524.0336,1706.0078,,,2020-12-25 08:00:00,2020-12-21 10:51:06,0,0,22746.77
24,22000,1182.832,1307.9393,341.2016,500.4289,2020-12-25 08:00:00,2020-12-21 10:51:06,0,0,22746.77
25,22500,853.0039,1012.2313,500.4289,682.4031,2020-12-25 08:00:00,2020-12-21 10:51:06,0,0,22746.77
26,23000,591.416,727.8966,705.1499,887.124,2020-12-25 08:00:00,2020-12-21 10:51:06,0,0,22746.77
27,23500,409.4419,534.5491,1012.2313,1182.832,2020-12-25 08:00:00,2020-12-21 10:51:06,0,0,22746.77
28,24000,272.9612,432.1886,1410.2997,1524.0336,2020-12-25 08:00:00,2020-12-21 10:51:06,0,0,22746.77
29,24500,125.1072,272.9612,1842.4884,1899.3553,2020-12-25 08:00:00,2020-12-21 10:51:06,0,0,22746.77
30,25000,,,2286.0504,2399.7842,2020-12-25 08:00:00,2020-12-21 10:51:06,0,0,22746.77
31,25500,,,,,2020-12-25 08:00:00,2020-12-21 10:51:06,0,0,22746.77
32,26000,,,,,2020-12-25 08:00:00,2020-12-21 10:51:06,0,0,22746.77
33,26500,,,,,2020-12-25 08:00:00,2020-12-21 10:51:06,0,0,22746.77
34,27000,,,,4242.2726,2020-12-25 08:00:00,2020-12-21 10:51:06,0,0,22746.77
35,28000,,,,,2020-12-25 08:00:00,2020-12-21 10:51:06,0,0,22746.77
36,32000,,,,,2020-12-25 08:00:00,2020-12-21 10:51:06,0,0,22746.77
37,36000,,,,,2020-12-25 08:00:00,2020-12-21 10:51:06,0,0,22746.77
