,k,bid_c,ask_c,bid_p,ask_p,e,q,qty_p,qty_c,s0
0,3000,20346.6727,,,,2020-12-25 08:00:00,2020-12-18 13:21:03,0,0,22861.43
1,4000,,,,,2020-12-25 08:00:00,2020-12-18 13:21:03,0,0,22861.43
2,5000,,,,,2020-12-25 08:00:00,2020-12-18 13:21:03,0,0,22861.43
3,6000,17363.2561,,,,2020-12-25 08:00:00,2020-12-18 13:21:03,0,0,22861.43
4,7000,16368.7839,,,,2020-12-25 08:00:00,2020-12-18 13:21:03,0,0,22861.43
5,8000,,,,,2020-12-25 08:00:00,2020-12-18 13:21:03,0,0,22861.43
6,9000,,,,,2020-12-25 08:00:00,2020-12-18 13:21:03,0,0,22861.43
7,10000,,,,,2020-12-25 08:00:00,2020-12-18 13:21:03,0,0,22861.43
8,11000,,,,,2020-12-25 08:00:00,2020-12-18 13:21:03,0,0,22861.43
9,12000,,,,,2020-12-25 08:00:00,2020-12-18 13:21:03,0,0,22861.43
10,13000,,,,,2020-12-25 08:00:00,2020-12-18 13:21:03,0,0,22861.43
11,14000,,,,,2020-12-25 08:00:00,2020-12-18 13:21:03,0,0,22861.43
12,15000,,,,,2020-12-25 08:00:00,2020-12-18 13:21:03,0,0,22861.43
13,16000,,,,,2020-12-25 08:00:00,2020-12-18 13:21:03,0,0,22861.43
14,17000,,,,,2020-12-25 08:00:00,2020-12-18 13:21:03,0,0,22861.43
15,17500,,,,,2020-12-25 08:00:00,2020-12-18 13:21:03,0,0,22861.43
16,18000,,,,,2020-12-25 08:00:00,2020-12-18 13:21:03,0,0,22861.43
17,18500,,,,,2020-12-25 08:00:00,2020-12-18 13:21:03,0,0,22861.43
18,19000,,,,,2020-12-25 08:00:00,2020-12-18 13:21:03,0,0,22861.43
19,19500,,,,,2020-12-25 08:00:00,2020-12-18 13:21:03,0,0,22861.43
20,20000,,,,,2020-12-25 08:00:00,2020-12-18 13:21:03,0,0,22861.43
21,20500,,,,,2020-12-25 08:00:00,2020-12-18 13:21:03,0,0,22861.43
22,21000,2206.128,2309.0044,205.7529,342.9215,2020-12-25 08:00:00,2020-12-18 13:21:03,0,0,22861.43
23,21500,1817.4837,1920.3601,400.075,491.5207,2020-12-25 08:00:00,2020-12-18 13:21:03,0,0,22861.43
24,22000,1394.5472,1600.3001,468.6593,560.105,2020-12-25 08:00:00,2020-12-18 13:21:03,0,0,22861.43
25,22500,1108.7794,1348.8244,617.2586,845.8729,2020-12-25 08:00:00,2020-12-18 13:21:03,0,0,22861.43
26,23000,914.4572,1131.6408,891.5958,1108.7794,2020-12-25 08:00:00,2020-12-18 13:21:03,0,0,22861.43
27,23500,720.135,777.2886,1211.6558,1405.9779,2020-12-25 08:00:00,2020-12-18 13:21:03,0,0,22861.43
28,24000,594.3972,754.4272,1611.7308,1760.3301,2020-12-25 08:00:00,2020-12-18 13:21:03,0,0,22861.43
29,24500,377.2136,514.3822,1886.068,2080.3901,2020-12-25 08:00:00,2020-12-18 13:21:03,0,0,22861.43
30,25000,400.075,525.8129,2343.2966,2457.6037,2020-12-25 08:00:00,2020-12-18 13:21:03,0,0,22861.43
31,25500,354.3522,491.5207,2834.8173,2960.5552,2020-12-25 08:00:00,2020-12-18 13:21:03,0,0,22861.43
32,26000,,,,,2020-12-25 08:00:00,2020-12-18 13:21:03,0,0,22861.43
33,26500,,,,,2020-12-25 08:00:00,2020-12-18 13:21:03,0,0,22861.43
34,28000,,,,,2020-12-25 08:00:00,2020-12-18 13:21:03,0,0,22861.43
35,32000,,,,,2020-12-25 08:00:00,2020-12-18 13:21:03,0,0,22861.43
36,36000,,,,,2020-12-25 08:00:00,2020-12-18 13:21:03,0,0,22861.43
