,k,bid_c,ask_c,bid_p,ask_p,e,q,qty_p,qty_c,s0
0,3000,,,,,2020-12-25 08:00:00,2020-12-22 22:51:08,0,0,23554.39
1,4000,,,,,2020-12-25 08:00:00,2020-12-22 22:51:08,0,0,23554.39
2,5000,,,,,2020-12-25 08:00:00,2020-12-22 22:51:08,0,0,23554.39
3,6000,,,,,2020-12-25 08:00:00,2020-12-22 22:51:08,0,0,23554.39
4,7000,,,,,2020-12-25 08:00:00,2020-12-22 22:51:08,0,0,23554.39
5,8000,,,,,2020-12-25 08:00:00,2020-12-22 22:51:08,0,0,23554.39
6,9000,,,,,2020-12-25 08:00:00,2020-12-22 22:51:08,0,0,23554.39
7,10000,,,,,2020-12-25 08:00:00,2020-12-22 22:51:08,0,0,23554.39
8,11000,,,,,2020-12-25 08:00:00,2020-12-22 22:51:08,0,0,23554.39
9,12000,,,,,2020-12-25 08:00:00,2020-12-22 22:51:08,0,0,23554.39
10,13000,,,,,2020-12-25 08:00:00,2020-12-22 22:51:08,0,0,23554.39
11,14000,,,,,2020-12-25 08:00:00,2020-12-22 22:51:08,0,0,23554.39
12,15000,,,,,2020-12-25 08:00:00,2020-12-22 22:51:08,0,0,23554.39
13,16000,,,,,2020-12-25 08:00:00,2020-12-22 22:51:08,0,0,23554.39
14,17000,,,,,2020-12-25 08:00:00,2020-12-22 22:51:08,0,0,23554.39
15,17500,,,,,2020-12-25 08:00:00,2020-12-22 22:51:08,0,0,23554.39
16,18000,,,,,2020-12-25 08:00:00,2020-12-22 22:51:08,0,0,23554.39
17,18500,,,,,2020-12-25 08:00:00,2020-12-22 22:51:08,0,0,23554.39
18,19000,,,,,2020-12-25 08:00:00,2020-12-22 22:51:08,0,0,23554.39
19,19500,,,,,2020-12-25 08:00:00,2020-12-22 22:51:08,0,0,23554.39
20,20000,,,,,2020-12-25 08:00:00,2020-12-22 22:51:08,0,0,23554.39
21,20500,,,,,2020-12-25 08:00:00,2020-12-22 22:51:08,0,0,23554.39
22,21000,1177.7195,2649.8689,,,2020-12-25 08:00:00,2020-12-22 22:51:08,0,0,23554.39
23,21500,,,,,2020-12-25 08:00:00,2020-12-22 22:51:08,0,0,23554.39
24,22000,1660.5845,1743.0249,,,2020-12-25 08:00:00,2020-12-22 22:51:08,0,0,23554.39
25,22500,1224.8283,1319.0458,,,2020-12-25 08:00:00,2020-12-22 22:51:08,0,0,23554.39
26,23000,812.6265,953.9528,223.7667,365.093,2020-12-25 08:00:00,2020-12-22 22:51:08,0,0,23554.39
27,23500,506.4194,635.9685,400.4246,565.3054,2020-12-25 08:00:00,2020-12-22 22:51:08,0,0,23554.39
28,24000,282.6527,423.979,694.8545,836.1808,2020-12-25 08:00:00,2020-12-22 22:51:08,0,0,23554.39
29,24500,176.6579,,1083.5019,1189.4967,2020-12-25 08:00:00,2020-12-22 22:51:08,0,0,23554.39
30,25000,,,1519.2582,1625.2529,2020-12-25 08:00:00,2020-12-22 22:51:08,0,0,23554.39
31,25500,,,1943.2372,2061.0091,2020-12-25 08:00:00,2020-12-22 22:51:08,0,0,23554.39
32,26000,,,,,2020-12-25 08:00:00,2020-12-22 22:51:08,0,0,23554.39
33,26500,,,,,2020-12-25 08:00:00,2020-12-22 22:51:08,0,0,23554.39
34,27000,,,,3486.0497,2020-12-25 08:00:00,2020-12-22 22:51:08,0,0,23554.39
35,28000,,,,,2020-12-25 08:00:00,2020-12-22 22:51:08,0,0,23554.39
36,32000,,,,,2020-12-25 08:00:00,2020-12-22 22:51:08,0,0,23554.39
37,36000,,,,,2020-12-25 08:00:00,2020-12-22 22:51:08,0,0,23554.39
