,k,bid_c,ask_c,bid_p,ask_p,e,q,qty_p,qty_c,s0
0,3000,,,,,2020-12-25 08:00:00,2020-12-22 20:21:08,0,0,23404.94
1,4000,,,,,2020-12-25 08:00:00,2020-12-22 20:21:08,0,0,23404.94
2,5000,,,,,2020-12-25 08:00:00,2020-12-22 20:21:08,0,0,23404.94
3,6000,,,,,2020-12-25 08:00:00,2020-12-22 20:21:08,0,0,23404.94
4,7000,,,,,2020-12-25 08:00:00,2020-12-22 20:21:08,0,0,23404.94
5,8000,,,,,2020-12-25 08:00:00,2020-12-22 20:21:08,0,0,23404.94
6,9000,,,,,2020-12-25 08:00:00,2020-12-22 20:21:08,0,0,23404.94
7,10000,,,,,2020-12-25 08:00:00,2020-12-22 20:21:08,0,0,23404.94
8,11000,,,,,2020-12-25 08:00:00,2020-12-22 20:21:08,0,0,23404.94
9,12000,,,,,2020-12-25 08:00:00,2020-12-22 20:21:08,0,0,23404.94
10,13000,,,,,2020-12-25 08:00:00,2020-12-22 20:21:08,0,0,23404.94
11,14000,,,,,2020-12-25 08:00:00,2020-12-22 20:21:08,0,0,23404.94
12,15000,,,,,2020-12-25 08:00:00,2020-12-22 20:21:08,0,0,23404.94
13,16000,,,,,2020-12-25 08:00:00,2020-12-22 20:21:08,0,0,23404.94
14,17000,,,,,2020-12-25 08:00:00,2020-12-22 20:21:08,0,0,23404.94
15,17500,,,,,2020-12-25 08:00:00,2020-12-22 20:21:08,0,0,23404.94
16,18000,,,,,2020-12-25 08:00:00,2020-12-22 20:21:08,0,0,23404.94
17,18500,,,,,2020-12-25 08:00:00,2020-12-22 20:21:08,0,0,23404.94
18,19000,,,,,2020-12-25 08:00:00,2020-12-22 20:21:08,0,0,23404.94
19,19500,,,,,2020-12-25 08:00:00,2020-12-22 20:21:08,0,0,23404.94
20,20000,,,,,2020-12-25 08:00:00,2020-12-22 20:21:08,0,0,23404.94
21,20500,,,,,2020-12-25 08:00:00,2020-12-22 20:21:08,0,0,23404.94
22,21000,1170.247,2492.6261,,,2020-12-25 08:00:00,2020-12-22 20:21:08,0,0,23404.94
23,21500,,,,,2020-12-25 08:00:00,2020-12-22 20:21:08,0,0,23404.94
24,22000,1521.3211,1614.9409,,,2020-12-25 08:00:00,2020-12-22 20:21:08,0,0,23404.94
25,22500,1088.3297,1205.3544,,,2020-12-25 08:00:00,2020-12-22 20:21:08,0,0,23404.94
26,23000,713.8507,854.2803,269.1568,409.5865,2020-12-25 08:00:00,2020-12-22 20:21:08,0,0,23404.94
27,23500,421.2889,573.421,503.2062,643.6359,2020-12-25 08:00:00,2020-12-22 20:21:08,0,0,23404.94
28,24000,234.0494,362.7766,807.4704,936.1976,2020-12-25 08:00:00,2020-12-22 20:21:08,0,0,23404.94
29,24500,140.4296,,1205.3544,1322.3791,2020-12-25 08:00:00,2020-12-22 20:21:08,0,0,23404.94
30,25000,,,1661.7507,1813.8829,2020-12-25 08:00:00,2020-12-22 20:21:08,0,0,23404.94
31,25500,,,2106.4446,2211.7668,2020-12-25 08:00:00,2020-12-22 20:21:08,0,0,23404.94
32,26000,,,,,2020-12-25 08:00:00,2020-12-22 20:21:08,0,0,23404.94
33,26500,,,,,2020-12-25 08:00:00,2020-12-22 20:21:08,0,0,23404.94
34,27000,,,,3651.1706,2020-12-25 08:00:00,2020-12-22 20:21:08,0,0,23404.94
35,28000,,,,,2020-12-25 08:00:00,2020-12-22 20:21:08,0,0,23404.94
36,32000,,,,,2020-12-25 08:00:00,2020-12-22 20:21:08,0,0,23404.94
37,36000,,,,,2020-12-25 08:00:00,2020-12-22 20:21:08,0,0,23404.94
