,k,bid_c,ask_c,bid_p,ask_p,e,q,qty_p,qty_c,s0
0,3000,,,,,2020-12-25 08:00:00,2020-12-22 18:21:08,0,0,23407.14
1,4000,,,,,2020-12-25 08:00:00,2020-12-22 18:21:08,0,0,23407.14
2,5000,,,,,2020-12-25 08:00:00,2020-12-22 18:21:08,0,0,23407.14
3,6000,,,,,2020-12-25 08:00:00,2020-12-22 18:21:08,0,0,23407.14
4,7000,,,,,2020-12-25 08:00:00,2020-12-22 18:21:08,0,0,23407.14
5,8000,,,,,2020-12-25 08:00:00,2020-12-22 18:21:08,0,0,23407.14
6,9000,,,,,2020-12-25 08:00:00,2020-12-22 18:21:08,0,0,23407.14
7,10000,,,,,2020-12-25 08:00:00,2020-12-22 18:21:08,0,0,23407.14
8,11000,,,,,2020-12-25 08:00:00,2020-12-22 18:21:08,0,0,23407.14
9,12000,,,,,2020-12-25 08:00:00,2020-12-22 18:21:08,0,0,23407.14
10,13000,,,,,2020-12-25 08:00:00,2020-12-22 18:21:08,0,0,23407.14
11,14000,,,,,2020-12-25 08:00:00,2020-12-22 18:21:08,0,0,23407.14
12,15000,,,,,2020-12-25 08:00:00,2020-12-22 18:21:08,0,0,23407.14
13,16000,,,,,2020-12-25 08:00:00,2020-12-22 18:21:08,0,0,23407.14
14,17000,,,,,2020-12-25 08:00:00,2020-12-22 18:21:08,0,0,23407.14
15,17500,,,,,2020-12-25 08:00:00,2020-12-22 18:21:08,0,0,23407.14
16,18000,,,,,2020-12-25 08:00:00,2020-12-22 18:21:08,0,0,23407.14
17,18500,,,,,2020-12-25 08:00:00,2020-12-22 18:21:08,0,0,23407.14
18,19000,,,,,2020-12-25 08:00:00,2020-12-22 18:21:08,0,0,23407.14
19,19500,,,,,2020-12-25 08:00:00,2020-12-22 18:21:08,0,0,23407.14
20,20000,,,,,2020-12-25 08:00:00,2020-12-22 18:21:08,0,0,23407.14
21,20500,,,,,2020-12-25 08:00:00,2020-12-22 18:21:08,0,0,23407.14
22,21000,1170.357,2516.2676,,,2020-12-25 08:00:00,2020-12-22 18:21:08,0,0,23407.14
23,21500,,,,,2020-12-25 08:00:00,2020-12-22 18:21:08,0,0,23407.14
24,22000,1533.1677,1626.7962,,,2020-12-25 08:00:00,2020-12-22 18:21:08,0,0,23407.14
25,22500,1100.1356,1205.4677,,,2020-12-25 08:00:00,2020-12-22 18:21:08,0,0,23407.14
26,23000,702.2142,854.3606,269.1821,421.3285,2020-12-25 08:00:00,2020-12-22 18:21:08,0,0,23407.14
27,23500,433.0321,561.7714,550.0678,631.9928,2020-12-25 08:00:00,2020-12-22 18:21:08,0,0,23407.14
28,24000,234.0714,362.8107,795.8428,936.2856,2020-12-25 08:00:00,2020-12-22 18:21:08,0,0,23407.14
29,24500,152.1464,,1193.7641,1310.7998,2020-12-25 08:00:00,2020-12-22 18:21:08,0,0,23407.14
30,25000,,,1650.2034,1755.5355,2020-12-25 08:00:00,2020-12-22 18:21:08,0,0,23407.14
31,25500,,,2094.939,2200.2712,2020-12-25 08:00:00,2020-12-22 18:21:08,0,0,23407.14
32,26000,,,,,2020-12-25 08:00:00,2020-12-22 18:21:08,0,0,23407.14
33,26500,,,,,2020-12-25 08:00:00,2020-12-22 18:21:08,0,0,23407.14
34,27000,,,,3639.8103,2020-12-25 08:00:00,2020-12-22 18:21:08,0,0,23407.14
35,28000,,,,,2020-12-25 08:00:00,2020-12-22 18:21:08,0,0,23407.14
36,32000,,,,,2020-12-25 08:00:00,2020-12-22 18:21:08,0,0,23407.14
37,36000,,,,,2020-12-25 08:00:00,2020-12-22 18:21:08,0,0,23407.14
