,k,bid_c,ask_c,bid_p,ask_p,e,q,qty_p,qty_c,s0
0,3000,,,,,2020-12-25 08:00:00,2020-12-22 15:51:08,0,0,23605.49
1,4000,,,,,2020-12-25 08:00:00,2020-12-22 15:51:08,0,0,23605.49
2,5000,,,,,2020-12-25 08:00:00,2020-12-22 15:51:08,0,0,23605.49
3,6000,,,,,2020-12-25 08:00:00,2020-12-22 15:51:08,0,0,23605.49
4,7000,,,,,2020-12-25 08:00:00,2020-12-22 15:51:08,0,0,23605.49
5,8000,,,,,2020-12-25 08:00:00,2020-12-22 15:51:08,0,0,23605.49
6,9000,,,,,2020-12-25 08:00:00,2020-12-22 15:51:08,0,0,23605.49
7,10000,,,,,2020-12-25 08:00:00,2020-12-22 15:51:08,0,0,23605.49
8,11000,,,,,2020-12-25 08:00:00,2020-12-22 15:51:08,0,0,23605.49
9,12000,,,,,2020-12-25 08:00:00,2020-12-22 15:51:08,0,0,23605.49
10,13000,,,,,2020-12-25 08:00:00,2020-12-22 15:51:08,0,0,23605.49
11,14000,,,,,2020-12-25 08:00:00,2020-12-22 15:51:08,0,0,23605.49
12,15000,,,,,2020-12-25 08:00:00,2020-12-22 15:51:08,0,0,23605.49
13,16000,,,,,2020-12-25 08:00:00,2020-12-22 15:51:08,0,0,23605.49
14,17000,,,,,2020-12-25 08:00:00,2020-12-22 15:51:08,0,0,23605.49
15,17500,,,,,2020-12-25 08:00:00,2020-12-22 15:51:08,0,0,23605.49
16,18000,,,,,2020-12-25 08:00:00,2020-12-22 15:51:08,0,0,23605.49
17,18500,,,,,2020-12-25 08:00:00,2020-12-22 15:51:08,0,0,23605.49
18,19000,,,,,2020-12-25 08:00:00,2020-12-22 15:51:08,0,0,23605.49
19,19500,,,,,2020-12-25 08:00:00,2020-12-22 15:51:08,0,0,23605.49
20,20000,,,,,2020-12-25 08:00:00,2020-12-22 15:51:08,0,0,23605.49
21,20500,,,,,2020-12-25 08:00:00,2020-12-22 15:51:08,0,0,23605.49
22,21000,1180.2745,2702.8286,,,2020-12-25 08:00:00,2020-12-22 15:51:08,0,0,23605.49
23,21500,,,,,2020-12-25 08:00:00,2020-12-22 15:51:08,0,0,23605.49
24,22000,,,,,2020-12-25 08:00:00,2020-12-22 15:51:08,0,0,23605.49
25,22500,1262.8937,1345.5129,,,2020-12-25 08:00:00,2020-12-22 15:51:08,0,0,23605.49
26,23000,849.7976,991.4306,224.2522,354.0824,2020-12-25 08:00:00,2020-12-22 15:51:08,0,0,23605.49
27,23500,554.729,672.7565,472.1098,554.729,2020-12-25 08:00:00,2020-12-22 15:51:08,0,0,23605.49
28,24000,295.0686,448.5043,684.5592,885.2059,2020-12-25 08:00:00,2020-12-22 15:51:08,0,0,23605.49
29,24500,212.4494,,1050.4443,1180.2745,2020-12-25 08:00:00,2020-12-22 15:51:08,0,0,23605.49
30,25000,,,1475.3431,1581.5678,2020-12-25 08:00:00,2020-12-22 15:51:08,0,0,23605.49
31,25500,,,1912.0447,2053.6776,2020-12-25 08:00:00,2020-12-22 15:51:08,0,0,23605.49
32,26000,,,,,2020-12-25 08:00:00,2020-12-22 15:51:08,0,0,23605.49
33,26500,,,,,2020-12-25 08:00:00,2020-12-22 15:51:08,0,0,23605.49
34,27000,,,,3458.2043,2020-12-25 08:00:00,2020-12-22 15:51:08,0,0,23605.49
35,28000,,,,,2020-12-25 08:00:00,2020-12-22 15:51:08,0,0,23605.49
36,32000,,,,,2020-12-25 08:00:00,2020-12-22 15:51:08,0,0,23605.49
37,36000,,,,,2020-12-25 08:00:00,2020-12-22 15:51:08,0,0,23605.49
