,k,bid_c,ask_c,bid_p,ask_p,e,q,qty_p,qty_c,s0
0,3000,,,,,2020-12-25 08:00:00,2020-12-22 00:21:08,0,0,22884.51
1,4000,,,,,2020-12-25 08:00:00,2020-12-22 00:21:08,0,0,22884.51
2,5000,,,,,2020-12-25 08:00:00,2020-12-22 00:21:08,0,0,22884.51
3,6000,,,,,2020-12-25 08:00:00,2020-12-22 00:21:08,0,0,22884.51
4,7000,,,,,2020-12-25 08:00:00,2020-12-22 00:21:08,0,0,22884.51
5,8000,,,,,2020-12-25 08:00:00,2020-12-22 00:21:08,0,0,22884.51
6,9000,,,,,2020-12-25 08:00:00,2020-12-22 00:21:08,0,0,22884.51
7,10000,,,,,2020-12-25 08:00:00,2020-12-22 00:21:08,0,0,22884.51
8,11000,,,,,2020-12-25 08:00:00,2020-12-22 00:21:08,0,0,22884.51
9,12000,,,,,2020-12-25 08:00:00,2020-12-22 00:21:08,0,0,22884.51
10,13000,,,,,2020-12-25 08:00:00,2020-12-22 00:21:08,0,0,22884.51
11,14000,,,,,2020-12-25 08:00:00,2020-12-22 00:21:08,0,0,22884.51
12,15000,,,,,2020-12-25 08:00:00,2020-12-22 00:21:08,0,0,22884.51
13,16000,,,,,2020-12-25 08:00:00,2020-12-22 00:21:08,0,0,22884.51
14,17000,,,,,2020-12-25 08:00:00,2020-12-22 00:21:08,0,0,22884.51
15,17500,,,,,2020-12-25 08:00:00,2020-12-22 00:21:08,0,0,22884.51
16,18000,,,,,2020-12-25 08:00:00,2020-12-22 00:21:08,0,0,22884.51
17,18500,,,,,2020-12-25 08:00:00,2020-12-22 00:21:08,0,0,22884.51
18,19000,,,,,2020-12-25 08:00:00,2020-12-22 00:21:08,0,0,22884.51
19,19500,,,,,2020-12-25 08:00:00,2020-12-22 00:21:08,0,0,22884.51
20,20000,,,,,2020-12-25 08:00:00,2020-12-22 00:21:08,0,0,22884.51
21,20500,,,,,2020-12-25 08:00:00,2020-12-22 00:21:08,0,0,22884.51
22,21000,2036.7214,2128.2594,,,2020-12-25 08:00:00,2020-12-22 00:21:08,0,0,22884.51
23,21500,1601.9157,1716.3382,,,2020-12-25 08:00:00,2020-12-22 00:21:08,0,0,22884.51
24,22000,1178.5523,1327.3016,240.2874,389.0367,2020-12-25 08:00:00,2020-12-22 00:21:08,0,0,22884.51
25,22500,835.2846,995.4762,389.0367,549.2282,2020-12-25 08:00:00,2020-12-22 00:21:08,0,0,22884.51
26,23000,549.2282,709.4198,606.4395,778.0733,2020-12-25 08:00:00,2020-12-22 00:21:08,0,0,22884.51
27,23500,331.8254,492.017,903.9381,1052.6875,2020-12-25 08:00:00,2020-12-22 00:21:08,0,0,22884.51
28,24000,,,1270.0903,1395.9551,2020-12-25 08:00:00,2020-12-22 00:21:08,0,0,22884.51
29,24500,114.4226,251.7296,1693.4537,1807.8763,2020-12-25 08:00:00,2020-12-22 00:21:08,0,0,22884.51
30,25000,,,2139.7017,2231.2397,2020-12-25 08:00:00,2020-12-22 00:21:08,0,0,22884.51
31,25500,,,2608.8341,2688.9299,2020-12-25 08:00:00,2020-12-22 00:21:08,0,0,22884.51
32,26000,,,,,2020-12-25 08:00:00,2020-12-22 00:21:08,0,0,22884.51
33,26500,,,,,2020-12-25 08:00:00,2020-12-22 00:21:08,0,0,22884.51
34,27000,,,,4142.0963,2020-12-25 08:00:00,2020-12-22 00:21:08,0,0,22884.51
35,28000,,,,,2020-12-25 08:00:00,2020-12-22 00:21:08,0,0,22884.51
36,32000,,,,,2020-12-25 08:00:00,2020-12-22 00:21:08,0,0,22884.51
37,36000,,,,,2020-12-25 08:00:00,2020-12-22 00:21:08,0,0,22884.51
