,k,bid_c,ask_c,bid_p,ask_p,e,q,qty_p,qty_c,s0
0,3000,,,,,2020-12-25 08:00:00,2020-12-20 10:21:05,0,0,23491.67
1,4000,,,,,2020-12-25 08:00:00,2020-12-20 10:21:05,0,0,23491.67
2,5000,,,,,2020-12-25 08:00:00,2020-12-20 10:21:05,0,0,23491.67
3,6000,,,,,2020-12-25 08:00:00,2020-12-20 10:21:05,0,0,23491.67
4,7000,,,,,2020-12-25 08:00:00,2020-12-20 10:21:05,0,0,23491.67
5,8000,,,,,2020-12-25 08:00:00,2020-12-20 10:21:05,0,0,23491.67
6,9000,,,,,2020-12-25 08:00:00,2020-12-20 10:21:05,0,0,23491.67
7,10000,,,,,2020-12-25 08:00:00,2020-12-20 10:21:05,0,0,23491.67
8,11000,,,,,2020-12-25 08:00:00,2020-12-20 10:21:05,0,0,23491.67
9,12000,,,,,2020-12-25 08:00:00,2020-12-20 10:21:05,0,0,23491.67
10,13000,,,,,2020-12-25 08:00:00,2020-12-20 10:21:05,0,0,23491.67
11,14000,,,,,2020-12-25 08:00:00,2020-12-20 10:21:05,0,0,23491.67
12,15000,,,,,2020-12-25 08:00:00,2020-12-20 10:21:05,0,0,23491.67
13,16000,,,,,2020-12-25 08:00:00,2020-12-20 10:21:05,0,0,23491.67
14,17000,,,,,2020-12-25 08:00:00,2020-12-20 10:21:05,0,0,23491.67
15,17500,,,,,2020-12-25 08:00:00,2020-12-20 10:21:05,0,0,23491.67
16,18000,,,,,2020-12-25 08:00:00,2020-12-20 10:21:05,0,0,23491.67
17,18500,,,,,2020-12-25 08:00:00,2020-12-20 10:21:05,0,0,23491.67
18,19000,,,,,2020-12-25 08:00:00,2020-12-20 10:21:05,0,0,23491.67
19,19500,,,,,2020-12-25 08:00:00,2020-12-20 10:21:05,0,0,23491.67
20,20000,,,,,2020-12-25 08:00:00,2020-12-20 10:21:05,0,0,23491.67
21,20500,,,,,2020-12-25 08:00:00,2020-12-20 10:21:05,0,0,23491.67
22,21000,1761.8753,,,,2020-12-25 08:00:00,2020-12-20 10:21:05,0,0,23491.67
23,21500,,,,,2020-12-25 08:00:00,2020-12-20 10:21:05,0,0,23491.67
24,22000,1773.6211,1926.3169,,,2020-12-25 08:00:00,2020-12-20 10:21:05,0,0,23491.67
25,22500,1409.5002,1585.6877,,,2020-12-25 08:00:00,2020-12-20 10:21:05,0,0,23491.67
26,23000,1080.6168,1280.296,493.3251,704.7501,2020-12-25 08:00:00,2020-12-20 10:21:05,0,0,23491.67
27,23500,810.4626,1010.1418,716.4959,939.6668,2020-12-25 08:00:00,2020-12-20 10:21:05,0,0,23491.67
28,24000,610.7834,822.2085,1010.1418,1221.5668,2020-12-25 08:00:00,2020-12-20 10:21:05,0,0,23491.67
29,24500,458.0876,657.7668,1350.771,1538.7044,2020-12-25 08:00:00,2020-12-20 10:21:05,0,0,23491.67
30,25000,,,1738.3836,1926.3169,2020-12-25 08:00:00,2020-12-20 10:21:05,0,0,23491.67
31,25500,,,2149.4878,2313.9295,2020-12-25 08:00:00,2020-12-20 10:21:05,0,0,23491.67
32,26000,,,2607.5754,2748.5254,2020-12-25 08:00:00,2020-12-20 10:21:05,0,0,23491.67
33,26500,,,3053.9171,3183.1213,2020-12-25 08:00:00,2020-12-20 10:21:05,0,0,23491.67
34,28000,,,,,2020-12-25 08:00:00,2020-12-20 10:21:05,0,0,23491.67
35,32000,,,,,2020-12-25 08:00:00,2020-12-20 10:21:05,0,0,23491.67
36,36000,,,,,2020-12-25 08:00:00,2020-12-20 10:21:05,0,0,23491.67
