,k,bid_c,ask_c,bid_p,ask_p,e,q,qty_p,qty_c,s0
0,3000,,,,,2020-12-25 08:00:00,2020-12-20 02:51:05,0,0,23442.13
1,4000,,,,,2020-12-25 08:00:00,2020-12-20 02:51:05,0,0,23442.13
2,5000,,,,,2020-12-25 08:00:00,2020-12-20 02:51:05,0,0,23442.13
3,6000,,,,,2020-12-25 08:00:00,2020-12-20 02:51:05,0,0,23442.13
4,7000,,,,,2020-12-25 08:00:00,2020-12-20 02:51:05,0,0,23442.13
5,8000,,,,,2020-12-25 08:00:00,2020-12-20 02:51:05,0,0,23442.13
6,9000,,,,,2020-12-25 08:00:00,2020-12-20 02:51:05,0,0,23442.13
7,10000,,,,,2020-12-25 08:00:00,2020-12-20 02:51:05,0,0,23442.13
8,11000,,,,,2020-12-25 08:00:00,2020-12-20 02:51:05,0,0,23442.13
9,12000,,,,,2020-12-25 08:00:00,2020-12-20 02:51:05,0,0,23442.13
10,13000,,,,,2020-12-25 08:00:00,2020-12-20 02:51:05,0,0,23442.13
11,14000,,,,,2020-12-25 08:00:00,2020-12-20 02:51:05,0,0,23442.13
12,15000,,,,,2020-12-25 08:00:00,2020-12-20 02:51:05,0,0,23442.13
13,16000,,,,,2020-12-25 08:00:00,2020-12-20 02:51:05,0,0,23442.13
14,17000,,,,,2020-12-25 08:00:00,2020-12-20 02:51:05,0,0,23442.13
15,17500,,,,,2020-12-25 08:00:00,2020-12-20 02:51:05,0,0,23442.13
16,18000,,,,,2020-12-25 08:00:00,2020-12-20 02:51:05,0,0,23442.13
17,18500,,,,,2020-12-25 08:00:00,2020-12-20 02:51:05,0,0,23442.13
18,19000,,,,,2020-12-25 08:00:00,2020-12-20 02:51:05,0,0,23442.13
19,19500,,,,,2020-12-25 08:00:00,2020-12-20 02:51:05,0,0,23442.13
20,20000,,,,,2020-12-25 08:00:00,2020-12-20 02:51:05,0,0,23442.13
21,20500,,,,,2020-12-25 08:00:00,2020-12-20 02:51:05,0,0,23442.13
22,21000,2625.5186,2719.2871,82.0475,164.0949,2020-12-25 08:00:00,2020-12-20 02:51:05,0,0,23442.13
23,21500,2215.2813,2320.7709,199.2581,257.8634,2020-12-25 08:00:00,2020-12-20 02:51:05,0,0,23442.13
24,22000,1746.4387,1898.8125,234.4213,304.7477,2020-12-25 08:00:00,2020-12-20 02:51:05,0,0,23442.13
25,22500,1394.8067,1582.3438,339.9109,515.7269,2020-12-25 08:00:00,2020-12-20 02:51:05,0,0,23442.13
26,23000,1125.2222,1312.7593,539.169,726.706,2020-12-25 08:00:00,2020-12-20 02:51:05,0,0,23442.13
27,23500,738.4271,937.6852,808.7535,984.5695,2020-12-25 08:00:00,2020-12-20 02:51:05,0,0,23442.13
28,24000,703.2639,855.6377,1160.3854,1289.3172,2020-12-25 08:00:00,2020-12-20 02:51:05,0,0,23442.13
29,24500,457.1215,586.0533,1394.8067,1582.3438,2020-12-25 08:00:00,2020-12-20 02:51:05,0,0,23442.13
30,25000,445.4005,562.6111,1816.7651,1933.9757,2020-12-25 08:00:00,2020-12-20 02:51:05,0,0,23442.13
31,25500,375.0741,504.0058,2297.3287,2414.5394,2020-12-25 08:00:00,2020-12-20 02:51:05,0,0,23442.13
32,26000,,,,,2020-12-25 08:00:00,2020-12-20 02:51:05,0,0,23442.13
33,26500,,,,,2020-12-25 08:00:00,2020-12-20 02:51:05,0,0,23442.13
34,28000,,,,,2020-12-25 08:00:00,2020-12-20 02:51:05,0,0,23442.13
35,32000,,,,,2020-12-25 08:00:00,2020-12-20 02:51:05,0,0,23442.13
36,36000,,,,,2020-12-25 08:00:00,2020-12-20 02:51:05,0,0,23442.13
