,k,bid_c,ask_c,bid_p,ask_p,e,q,qty_p,qty_c,s0
0,3000,,,,,2020-12-25 08:00:00,2020-12-22 19:21:08,0,0,23462.58
1,4000,,,,,2020-12-25 08:00:00,2020-12-22 19:21:08,0,0,23462.58
2,5000,,,,,2020-12-25 08:00:00,2020-12-22 19:21:08,0,0,23462.58
3,6000,,,,,2020-12-25 08:00:00,2020-12-22 19:21:08,0,0,23462.58
4,7000,,,,,2020-12-25 08:00:00,2020-12-22 19:21:08,0,0,23462.58
5,8000,,,,,2020-12-25 08:00:00,2020-12-22 19:21:08,0,0,23462.58
6,9000,,,,,2020-12-25 08:00:00,2020-12-22 19:21:08,0,0,23462.58
7,10000,,,,,2020-12-25 08:00:00,2020-12-22 19:21:08,0,0,23462.58
8,11000,,,,,2020-12-25 08:00:00,2020-12-22 19:21:08,0,0,23462.58
9,12000,,,,,2020-12-25 08:00:00,2020-12-22 19:21:08,0,0,23462.58
10,13000,,,,,2020-12-25 08:00:00,2020-12-22 19:21:08,0,0,23462.58
11,14000,,,,,2020-12-25 08:00:00,2020-12-22 19:21:08,0,0,23462.58
12,15000,,,,,2020-12-25 08:00:00,2020-12-22 19:21:08,0,0,23462.58
13,16000,,,,,2020-12-25 08:00:00,2020-12-22 19:21:08,0,0,23462.58
14,17000,,,,,2020-12-25 08:00:00,2020-12-22 19:21:08,0,0,23462.58
15,17500,,,,,2020-12-25 08:00:00,2020-12-22 19:21:08,0,0,23462.58
16,18000,,,,,2020-12-25 08:00:00,2020-12-22 19:21:08,0,0,23462.58
17,18500,,,,,2020-12-25 08:00:00,2020-12-22 19:21:08,0,0,23462.58
18,19000,,,,,2020-12-25 08:00:00,2020-12-22 19:21:08,0,0,23462.58
19,19500,,,,,2020-12-25 08:00:00,2020-12-22 19:21:08,0,0,23462.58
20,20000,,,,,2020-12-25 08:00:00,2020-12-22 19:21:08,0,0,23462.58
21,20500,,,,,2020-12-25 08:00:00,2020-12-22 19:21:08,0,0,23462.58
22,21000,1173.129,2580.8838,,,2020-12-25 08:00:00,2020-12-22 19:21:08,0,0,23462.58
23,21500,,,,,2020-12-25 08:00:00,2020-12-22 19:21:08,0,0,23462.58
24,22000,1595.4554,1689.3058,,,2020-12-25 08:00:00,2020-12-22 19:21:08,0,0,23462.58
25,22500,1161.3977,1278.7106,,,2020-12-25 08:00:00,2020-12-22 19:21:08,0,0,23462.58
26,23000,774.2651,915.0406,246.3571,387.1326,2020-12-25 08:00:00,2020-12-22 19:21:08,0,0,23462.58
27,23500,469.2516,621.7584,457.5203,610.0271,2020-12-25 08:00:00,2020-12-22 19:21:08,0,0,23462.58
28,24000,258.0884,410.5952,739.0713,891.578,2020-12-25 08:00:00,2020-12-22 19:21:08,0,0,23462.58
29,24500,164.2381,,1137.9351,1255.248,2020-12-25 08:00:00,2020-12-22 19:21:08,0,0,23462.58
30,25000,,,1583.7242,1689.3058,2020-12-25 08:00:00,2020-12-22 19:21:08,0,0,23462.58
31,25500,,,2029.5132,2135.0948,2020-12-25 08:00:00,2020-12-22 19:21:08,0,0,23462.58
32,26000,,,,,2020-12-25 08:00:00,2020-12-22 19:21:08,0,0,23462.58
33,26500,,,,,2020-12-25 08:00:00,2020-12-22 19:21:08,0,0,23462.58
34,27000,,,,3554.5809,2020-12-25 08:00:00,2020-12-22 19:21:08,0,0,23462.58
35,28000,,,,,2020-12-25 08:00:00,2020-12-22 19:21:08,0,0,23462.58
36,32000,,,,,2020-12-25 08:00:00,2020-12-22 19:21:08,0,0,23462.58
37,36000,,,,,2020-12-25 08:00:00,2020-12-22 19:21:08,0,0,23462.58
