,k,bid_c,ask_c,bid_p,ask_p,e,q,qty_p,qty_c,s0
0,3000,,,,,2020-12-25 08:00:00,2020-12-21 21:21:08,0,0,22869.89
1,4000,,,,,2020-12-25 08:00:00,2020-12-21 21:21:08,0,0,22869.89
2,5000,,,,,2020-12-25 08:00:00,2020-12-21 21:21:08,0,0,22869.89
3,6000,,,,,2020-12-25 08:00:00,2020-12-21 21:21:08,0,0,22869.89
4,7000,,,,,2020-12-25 08:00:00,2020-12-21 21:21:08,0,0,22869.89
5,8000,,,,,2020-12-25 08:00:00,2020-12-21 21:21:08,0,0,22869.89
6,9000,,,,,2020-12-25 08:00:00,2020-12-21 21:21:08,0,0,22869.89
7,10000,,,,,2020-12-25 08:00:00,2020-12-21 21:21:08,0,0,22869.89
8,11000,,,,,2020-12-25 08:00:00,2020-12-21 21:21:08,0,0,22869.89
9,12000,,,,,2020-12-25 08:00:00,2020-12-21 21:21:08,0,0,22869.89
10,13000,,,,,2020-12-25 08:00:00,2020-12-21 21:21:08,0,0,22869.89
11,14000,,,,,2020-12-25 08:00:00,2020-12-21 21:21:08,0,0,22869.89
12,15000,,,,,2020-12-25 08:00:00,2020-12-21 21:21:08,0,0,22869.89
13,16000,,,,,2020-12-25 08:00:00,2020-12-21 21:21:08,0,0,22869.89
14,17000,,,,,2020-12-25 08:00:00,2020-12-21 21:21:08,0,0,22869.89
15,17500,,,,,2020-12-25 08:00:00,2020-12-21 21:21:08,0,0,22869.89
16,18000,,,,,2020-12-25 08:00:00,2020-12-21 21:21:08,0,0,22869.89
17,18500,,,,,2020-12-25 08:00:00,2020-12-21 21:21:08,0,0,22869.89
18,19000,,,,,2020-12-25 08:00:00,2020-12-21 21:21:08,0,0,22869.89
19,19500,,,,,2020-12-25 08:00:00,2020-12-21 21:21:08,0,0,22869.89
20,20000,,,,,2020-12-25 08:00:00,2020-12-21 21:21:08,0,0,22869.89
21,20500,,,,,2020-12-25 08:00:00,2020-12-21 21:21:08,0,0,22869.89
22,21000,2023.9853,2115.4648,,,2020-12-25 08:00:00,2020-12-21 21:21:08,0,0,22869.89
23,21500,1578.0224,1692.3719,,,2020-12-25 08:00:00,2020-12-21 21:21:08,0,0,22869.89
24,22000,1189.2343,1326.4536,251.5688,411.658,2020-12-25 08:00:00,2020-12-21 21:21:08,0,0,22869.89
25,22500,823.316,960.5354,411.658,571.7473,2020-12-25 08:00:00,2020-12-21 21:21:08,0,0,22869.89
26,23000,548.8774,720.4015,617.487,800.4462,2020-12-25 08:00:00,2020-12-21 21:21:08,0,0,22869.89
27,23500,343.0483,514.5725,926.2305,1097.7547,2020-12-25 08:00:00,2020-12-21 21:21:08,0,0,22869.89
28,24000,205.829,354.4833,1292.1488,1429.3681,2020-12-25 08:00:00,2020-12-21 21:21:08,0,0,22869.89
29,24500,114.3495,251.5688,1715.2418,1841.0261,2020-12-25 08:00:00,2020-12-21 21:21:08,0,0,22869.89
30,25000,,,2161.2046,2264.1191,2020-12-25 08:00:00,2020-12-21 21:21:08,0,0,22869.89
31,25500,,,2630.0374,2710.082,2020-12-25 08:00:00,2020-12-21 21:21:08,0,0,22869.89
32,26000,,,,,2020-12-25 08:00:00,2020-12-21 21:21:08,0,0,22869.89
33,26500,,,,,2020-12-25 08:00:00,2020-12-21 21:21:08,0,0,22869.89
34,27000,,,,4150.885,2020-12-25 08:00:00,2020-12-21 21:21:08,0,0,22869.89
35,28000,,,,,2020-12-25 08:00:00,2020-12-21 21:21:08,0,0,22869.89
36,32000,,,,,2020-12-25 08:00:00,2020-12-21 21:21:08,0,0,22869.89
37,36000,,,,,2020-12-25 08:00:00,2020-12-21 21:21:08,0,0,22869.89
