,k,bid_c,ask_c,bid_p,ask_p,e,q,qty_p,qty_c,s0
0,3000,,,,,2020-12-25 08:00:00,2020-12-22 10:21:08,0,0,22716.82
1,4000,,,,,2020-12-25 08:00:00,2020-12-22 10:21:08,0,0,22716.82
2,5000,,,,,2020-12-25 08:00:00,2020-12-22 10:21:08,0,0,22716.82
3,6000,,,,,2020-12-25 08:00:00,2020-12-22 10:21:08,0,0,22716.82
4,7000,,,,,2020-12-25 08:00:00,2020-12-22 10:21:08,0,0,22716.82
5,8000,,,,,2020-12-25 08:00:00,2020-12-22 10:21:08,0,0,22716.82
6,9000,,,,,2020-12-25 08:00:00,2020-12-22 10:21:08,0,0,22716.82
7,10000,,,,,2020-12-25 08:00:00,2020-12-22 10:21:08,0,0,22716.82
8,11000,,,,,2020-12-25 08:00:00,2020-12-22 10:21:08,0,0,22716.82
9,12000,,,,,2020-12-25 08:00:00,2020-12-22 10:21:08,0,0,22716.82
10,13000,,,,,2020-12-25 08:00:00,2020-12-22 10:21:08,0,0,22716.82
11,14000,,,,,2020-12-25 08:00:00,2020-12-22 10:21:08,0,0,22716.82
12,15000,,,,,2020-12-25 08:00:00,2020-12-22 10:21:08,0,0,22716.82
13,16000,,,,,2020-12-25 08:00:00,2020-12-22 10:21:08,0,0,22716.82
14,17000,,,,,2020-12-25 08:00:00,2020-12-22 10:21:08,0,0,22716.82
15,17500,,,,,2020-12-25 08:00:00,2020-12-22 10:21:08,0,0,22716.82
16,18000,,,,,2020-12-25 08:00:00,2020-12-22 10:21:08,0,0,22716.82
17,18500,,,,,2020-12-25 08:00:00,2020-12-22 10:21:08,0,0,22716.82
18,19000,,,,,2020-12-25 08:00:00,2020-12-22 10:21:08,0,0,22716.82
19,19500,,,,,2020-12-25 08:00:00,2020-12-22 10:21:08,0,0,22716.82
20,20000,,,,,2020-12-25 08:00:00,2020-12-22 10:21:08,0,0,22716.82
21,20500,,,,,2020-12-25 08:00:00,2020-12-22 10:21:08,0,0,22716.82
22,21000,1135.841,,,,2020-12-25 08:00:00,2020-12-22 10:21:08,0,0,22716.82
23,21500,1442.5181,1567.4606,,,2020-12-25 08:00:00,2020-12-22 10:21:08,0,0,22716.82
24,22000,1056.3321,1192.6331,283.9603,431.6196,2020-12-25 08:00:00,2020-12-22 10:21:08,0,0,22716.82
25,22500,715.5798,874.5976,442.978,601.9957,2020-12-25 08:00:00,2020-12-22 10:21:08,0,0,22716.82
26,23000,442.978,613.3541,681.5046,829.1639,2020-12-25 08:00:00,2020-12-22 10:21:08,0,0,22716.82
27,23500,272.6018,408.9028,988.1817,1113.1242,2020-12-25 08:00:00,2020-12-22 10:21:08,0,0,22716.82
28,24000,11.3584,,1374.3676,1487.9517,2020-12-25 08:00:00,2020-12-22 10:21:08,0,0,22716.82
29,24500,68.1505,,1805.9872,1908.2129,2020-12-25 08:00:00,2020-12-22 10:21:08,0,0,22716.82
30,25000,,,2271.682,2339.8325,2020-12-25 08:00:00,2020-12-22 10:21:08,0,0,22716.82
31,25500,,,2737.3768,2805.5273,2020-12-25 08:00:00,2020-12-22 10:21:08,0,0,22716.82
32,26000,,,,,2020-12-25 08:00:00,2020-12-22 10:21:08,0,0,22716.82
33,26500,,,,,2020-12-25 08:00:00,2020-12-22 10:21:08,0,0,22716.82
34,27000,,,,4270.7622,2020-12-25 08:00:00,2020-12-22 10:21:08,0,0,22716.82
35,28000,,,,,2020-12-25 08:00:00,2020-12-22 10:21:08,0,0,22716.82
36,32000,,,,,2020-12-25 08:00:00,2020-12-22 10:21:08,0,0,22716.82
37,36000,,,,,2020-12-25 08:00:00,2020-12-22 10:21:08,0,0,22716.82
