,k,bid_c,ask_c,bid_p,ask_p,e,q,qty_p,qty_c,s0
0,3000,,,,,2020-12-25 08:00:00,2020-12-20 07:21:05,0,0,23571.52
1,4000,,,,,2020-12-25 08:00:00,2020-12-20 07:21:05,0,0,23571.52
2,5000,,,,,2020-12-25 08:00:00,2020-12-20 07:21:05,0,0,23571.52
3,6000,,,,,2020-12-25 08:00:00,2020-12-20 07:21:05,0,0,23571.52
4,7000,,,,,2020-12-25 08:00:00,2020-12-20 07:21:05,0,0,23571.52
5,8000,,,,,2020-12-25 08:00:00,2020-12-20 07:21:05,0,0,23571.52
6,9000,,,,,2020-12-25 08:00:00,2020-12-20 07:21:05,0,0,23571.52
7,10000,,,,,2020-12-25 08:00:00,2020-12-20 07:21:05,0,0,23571.52
8,11000,,,,,2020-12-25 08:00:00,2020-12-20 07:21:05,0,0,23571.52
9,12000,,,,,2020-12-25 08:00:00,2020-12-20 07:21:05,0,0,23571.52
10,13000,,,,,2020-12-25 08:00:00,2020-12-20 07:21:05,0,0,23571.52
11,14000,,,,,2020-12-25 08:00:00,2020-12-20 07:21:05,0,0,23571.52
12,15000,,,,,2020-12-25 08:00:00,2020-12-20 07:21:05,0,0,23571.52
13,16000,,,,,2020-12-25 08:00:00,2020-12-20 07:21:05,0,0,23571.52
14,17000,,,,,2020-12-25 08:00:00,2020-12-20 07:21:05,0,0,23571.52
15,17500,,,,,2020-12-25 08:00:00,2020-12-20 07:21:05,0,0,23571.52
16,18000,,,,,2020-12-25 08:00:00,2020-12-20 07:21:05,0,0,23571.52
17,18500,,,,,2020-12-25 08:00:00,2020-12-20 07:21:05,0,0,23571.52
18,19000,,,,,2020-12-25 08:00:00,2020-12-20 07:21:05,0,0,23571.52
19,19500,,,,,2020-12-25 08:00:00,2020-12-20 07:21:05,0,0,23571.52
20,20000,,,,,2020-12-25 08:00:00,2020-12-20 07:21:05,0,0,23571.52
21,20500,,,,,2020-12-25 08:00:00,2020-12-20 07:21:05,0,0,23571.52
22,21000,1767.864,,,,2020-12-25 08:00:00,2020-12-20 07:21:05,0,0,23571.52
23,21500,,,,,2020-12-25 08:00:00,2020-12-20 07:21:05,0,0,23571.52
24,22000,1850.3643,2003.5792,,,2020-12-25 08:00:00,2020-12-20 07:21:05,0,0,23571.52
25,22500,1461.4342,1650.0064,,,2020-12-25 08:00:00,2020-12-20 07:21:05,0,0,23571.52
26,23000,1143.2187,1320.0051,483.2162,683.5741,2020-12-25 08:00:00,2020-12-20 07:21:05,0,0,23571.52
27,23500,883.932,1084.2899,683.5741,919.2893,2020-12-25 08:00:00,2020-12-20 07:21:05,0,0,23571.52
28,24000,624.6453,848.5747,966.4323,1178.576,2020-12-25 08:00:00,2020-12-20 07:21:05,0,0,23571.52
29,24500,506.7877,671.7883,1296.4336,1508.5773,2020-12-25 08:00:00,2020-12-20 07:21:05,0,0,23571.52
30,25000,400.7158,553.9307,1697.1494,1873.9358,2020-12-25 08:00:00,2020-12-20 07:21:05,0,0,23571.52
31,25500,,,2145.0083,2274.6517,2020-12-25 08:00:00,2020-12-20 07:21:05,0,0,23571.52
32,26000,,,2581.0814,2698.939,2020-12-25 08:00:00,2020-12-20 07:21:05,0,0,23571.52
33,26500,,,3028.9403,3123.2264,2020-12-25 08:00:00,2020-12-20 07:21:05,0,0,23571.52
34,28000,,,,,2020-12-25 08:00:00,2020-12-20 07:21:05,0,0,23571.52
35,32000,,,,,2020-12-25 08:00:00,2020-12-20 07:21:05,0,0,23571.52
36,36000,,,,,2020-12-25 08:00:00,2020-12-20 07:21:05,0,0,23571.52
