,k,bid_c,ask_c,bid_p,ask_p,e,q,qty_p,qty_c,s0
0,3000,20479.0422,,,,2020-12-25 08:00:00,2020-12-18 12:21:03,0,0,22997.24
1,4000,,,,,2020-12-25 08:00:00,2020-12-18 12:21:03,0,0,22997.24
2,5000,,,,,2020-12-25 08:00:00,2020-12-18 12:21:03,0,0,22997.24
3,6000,17500.8996,,,,2020-12-25 08:00:00,2020-12-18 12:21:03,0,0,22997.24
4,7000,,,,,2020-12-25 08:00:00,2020-12-18 12:21:03,0,0,22997.24
5,8000,,,,,2020-12-25 08:00:00,2020-12-18 12:21:03,0,0,22997.24
6,9000,,,,,2020-12-25 08:00:00,2020-12-18 12:21:03,0,0,22997.24
7,10000,,,,,2020-12-25 08:00:00,2020-12-18 12:21:03,0,0,22997.24
8,11000,,,,,2020-12-25 08:00:00,2020-12-18 12:21:03,0,0,22997.24
9,12000,,,,,2020-12-25 08:00:00,2020-12-18 12:21:03,0,0,22997.24
10,13000,,,,,2020-12-25 08:00:00,2020-12-18 12:21:03,0,0,22997.24
11,14000,,,,,2020-12-25 08:00:00,2020-12-18 12:21:03,0,0,22997.24
12,15000,,,,,2020-12-25 08:00:00,2020-12-18 12:21:03,0,0,22997.24
13,16000,,,,,2020-12-25 08:00:00,2020-12-18 12:21:03,0,0,22997.24
14,17000,,,,,2020-12-25 08:00:00,2020-12-18 12:21:03,0,0,22997.24
15,17500,,,,,2020-12-25 08:00:00,2020-12-18 12:21:03,0,0,22997.24
16,18000,,,,,2020-12-25 08:00:00,2020-12-18 12:21:03,0,0,22997.24
17,18500,,,,,2020-12-25 08:00:00,2020-12-18 12:21:03,0,0,22997.24
18,19000,,,,,2020-12-25 08:00:00,2020-12-18 12:21:03,0,0,22997.24
19,19500,,,,,2020-12-25 08:00:00,2020-12-18 12:21:03,0,0,22997.24
20,20000,,,,,2020-12-25 08:00:00,2020-12-18 12:21:03,0,0,22997.24
21,20500,,,,,2020-12-25 08:00:00,2020-12-18 12:21:03,0,0,22997.24
22,21000,2322.7212,2426.2088,183.9779,321.9614,2020-12-25 08:00:00,2020-12-18 12:21:03,0,0,22997.24
23,21500,1931.7682,2023.7571,367.9558,459.9448,2020-12-25 08:00:00,2020-12-18 12:21:03,0,0,22997.24
24,22000,1494.8206,1701.7958,436.9476,517.4379,2020-12-25 08:00:00,2020-12-18 12:21:03,0,0,22997.24
25,22500,1195.8565,1437.3275,574.931,793.4048,2020-12-25 08:00:00,2020-12-18 12:21:03,0,0,22997.24
26,23000,988.8813,1207.3551,827.9006,1046.3744,2020-12-25 08:00:00,2020-12-18 12:21:03,0,0,22997.24
27,23500,781.9062,850.8979,1138.3634,1345.3385,2020-12-25 08:00:00,2020-12-18 12:21:03,0,0,22997.24
28,24000,643.9227,816.402,1540.8151,1678.7985,2020-12-25 08:00:00,2020-12-18 12:21:03,0,0,22997.24
29,24500,413.9503,563.4324,1793.7847,2000.7599,2020-12-25 08:00:00,2020-12-18 12:21:03,0,0,22997.24
30,25000,436.9476,563.4324,2242.2309,2368.7157,2020-12-25 08:00:00,2020-12-18 12:21:03,0,0,22997.24
31,25500,390.9531,528.9365,2736.6716,2863.1564,2020-12-25 08:00:00,2020-12-18 12:21:03,0,0,22997.24
32,26000,,,,,2020-12-25 08:00:00,2020-12-18 12:21:03,0,0,22997.24
33,26500,,,,,2020-12-25 08:00:00,2020-12-18 12:21:03,0,0,22997.24
34,28000,,,,,2020-12-25 08:00:00,2020-12-18 12:21:03,0,0,22997.24
35,32000,,,,,2020-12-25 08:00:00,2020-12-18 12:21:03,0,0,22997.24
36,36000,,,,,2020-12-25 08:00:00,2020-12-18 12:21:03,0,0,22997.24
