,k,bid_c,ask_c,bid_p,ask_p,e,q,qty_p,qty_c,s0
0,3000,,,,,2020-12-25 08:00:00,2020-12-21 00:21:06,0,0,23532.91
1,4000,,,,,2020-12-25 08:00:00,2020-12-21 00:21:06,0,0,23532.91
2,5000,,,,,2020-12-25 08:00:00,2020-12-21 00:21:06,0,0,23532.91
3,6000,,,,,2020-12-25 08:00:00,2020-12-21 00:21:06,0,0,23532.91
4,7000,,,,,2020-12-25 08:00:00,2020-12-21 00:21:06,0,0,23532.91
5,8000,,,,,2020-12-25 08:00:00,2020-12-21 00:21:06,0,0,23532.91
6,9000,,,,,2020-12-25 08:00:00,2020-12-21 00:21:06,0,0,23532.91
7,10000,,,,,2020-12-25 08:00:00,2020-12-21 00:21:06,0,0,23532.91
8,11000,,,,,2020-12-25 08:00:00,2020-12-21 00:21:06,0,0,23532.91
9,12000,,,,,2020-12-25 08:00:00,2020-12-21 00:21:06,0,0,23532.91
10,13000,,,,,2020-12-25 08:00:00,2020-12-21 00:21:06,0,0,23532.91
11,14000,,,,,2020-12-25 08:00:00,2020-12-21 00:21:06,0,0,23532.91
12,15000,,,,,2020-12-25 08:00:00,2020-12-21 00:21:06,0,0,23532.91
13,16000,,,,,2020-12-25 08:00:00,2020-12-21 00:21:06,0,0,23532.91
14,17000,,,,,2020-12-25 08:00:00,2020-12-21 00:21:06,0,0,23532.91
15,17500,,,,,2020-12-25 08:00:00,2020-12-21 00:21:06,0,0,23532.91
16,18000,,,,,2020-12-25 08:00:00,2020-12-21 00:21:06,0,0,23532.91
17,18500,,,,,2020-12-25 08:00:00,2020-12-21 00:21:06,0,0,23532.91
18,19000,,,,,2020-12-25 08:00:00,2020-12-21 00:21:06,0,0,23532.91
19,19500,,,,,2020-12-25 08:00:00,2020-12-21 00:21:06,0,0,23532.91
20,20000,,,,,2020-12-25 08:00:00,2020-12-21 00:21:06,0,0,23532.91
21,20500,,,,,2020-12-25 08:00:00,2020-12-21 00:21:06,0,0,23532.91
22,21000,1764.9683,,,,2020-12-25 08:00:00,2020-12-21 00:21:06,0,0,23532.91
23,21500,,,,,2020-12-25 08:00:00,2020-12-21 00:21:06,0,0,23532.91
24,22000,1835.567,1976.7644,,,2020-12-25 08:00:00,2020-12-21 00:21:06,0,0,23532.91
25,22500,1447.274,1612.0043,,,2020-12-25 08:00:00,2020-12-21 00:21:06,0,0,23532.91
26,23000,1106.0468,1294.3101,494.1911,670.6879,2020-12-25 08:00:00,2020-12-21 00:21:06,0,0,23532.91
27,23500,811.8854,1011.9151,694.2208,870.7177,2020-12-25 08:00:00,2020-12-21 00:21:06,0,0,23532.91
28,24000,623.6221,811.8854,976.6158,1188.412,2020-12-25 08:00:00,2020-12-21 00:21:06,0,0,23532.91
29,24500,435.3588,647.155,1329.6094,1494.3398,2020-12-25 08:00:00,2020-12-21 00:21:06,0,0,23532.91
30,25000,,,1706.136,1882.6328,2020-12-25 08:00:00,2020-12-21 00:21:06,0,0,23532.91
31,25500,,,2117.9619,2270.9258,2020-12-25 08:00:00,2020-12-21 00:21:06,0,0,23532.91
32,26000,,,2565.0872,2694.5182,2020-12-25 08:00:00,2020-12-21 00:21:06,0,0,23532.91
33,26500,,,2988.6796,3106.3441,2020-12-25 08:00:00,2020-12-21 00:21:06,0,0,23532.91
34,27000,,,3482.8707,3588.7688,2020-12-25 08:00:00,2020-12-21 00:21:06,0,0,23532.91
35,28000,,,,,2020-12-25 08:00:00,2020-12-21 00:21:06,0,0,23532.91
36,32000,,,,,2020-12-25 08:00:00,2020-12-21 00:21:06,0,0,23532.91
37,36000,,,,,2020-12-25 08:00:00,2020-12-21 00:21:06,0,0,23532.91
