,k,bid_c,ask_c,bid_p,ask_p,e,q,qty_p,qty_c,s0
0,3000,20032.9337,,,,2020-12-25 08:00:00,2020-12-18 14:21:03,0,0,22559.61
1,4000,,,,,2020-12-25 08:00:00,2020-12-18 14:21:03,0,0,22559.61
2,5000,,,,,2020-12-25 08:00:00,2020-12-18 14:21:03,0,0,22559.61
3,6000,,,,,2020-12-25 08:00:00,2020-12-18 14:21:03,0,0,22559.61
4,7000,,,,,2020-12-25 08:00:00,2020-12-18 14:21:03,0,0,22559.61
5,8000,,,,,2020-12-25 08:00:00,2020-12-18 14:21:03,0,0,22559.61
6,9000,,,,,2020-12-25 08:00:00,2020-12-18 14:21:03,0,0,22559.61
7,10000,,,,,2020-12-25 08:00:00,2020-12-18 14:21:03,0,0,22559.61
8,11000,,,,,2020-12-25 08:00:00,2020-12-18 14:21:03,0,0,22559.61
9,12000,,,,,2020-12-25 08:00:00,2020-12-18 14:21:03,0,0,22559.61
10,13000,,,,,2020-12-25 08:00:00,2020-12-18 14:21:03,0,0,22559.61
11,14000,,,,,2020-12-25 08:00:00,2020-12-18 14:21:03,0,0,22559.61
12,15000,,,,,2020-12-25 08:00:00,2020-12-18 14:21:03,0,0,22559.61
13,16000,,,,,2020-12-25 08:00:00,2020-12-18 14:21:03,0,0,22559.61
14,17000,,,,,2020-12-25 08:00:00,2020-12-18 14:21:03,0,0,22559.61
15,17500,,,,,2020-12-25 08:00:00,2020-12-18 14:21:03,0,0,22559.61
16,18000,,,,,2020-12-25 08:00:00,2020-12-18 14:21:03,0,0,22559.61
17,18500,,,,,2020-12-25 08:00:00,2020-12-18 14:21:03,0,0,22559.61
18,19000,,,,,2020-12-25 08:00:00,2020-12-18 14:21:03,0,0,22559.61
19,19500,,,,,2020-12-25 08:00:00,2020-12-18 14:21:03,0,0,22559.61
20,20000,,,,,2020-12-25 08:00:00,2020-12-18 14:21:03,0,0,22559.61
21,20500,,,,,2020-12-25 08:00:00,2020-12-18 14:21:03,0,0,22559.61
22,21000,1973.9659,2086.7639,259.4355,406.073,2020-12-25 08:00:00,2020-12-18 14:21:03,0,0,22559.61
23,21500,1613.0121,1714.5304,473.7518,563.9903,2020-12-25 08:00:00,2020-12-18 14:21:03,0,0,22559.61
24,22000,1206.9391,1421.2554,563.9903,654.2287,2020-12-25 08:00:00,2020-12-18 14:21:03,0,0,22559.61
25,22500,947.5036,1184.3795,710.6277,958.7834,2020-12-25 08:00:00,2020-12-18 14:21:03,0,0,22559.61
26,23000,778.3065,992.6228,1015.1825,1240.7786,2020-12-25 08:00:00,2020-12-18 14:21:03,0,0,22559.61
27,23500,609.1095,665.5085,1364.8564,1556.6131,2020-12-25 08:00:00,2020-12-18 14:21:03,0,0,22559.61
28,24000,496.3114,654.2287,1782.2092,1917.5669,2020-12-25 08:00:00,2020-12-18 14:21:03,0,0,22559.61
29,24500,304.5547,439.9124,2075.4841,2255.961,2020-12-25 08:00:00,2020-12-18 14:21:03,0,0,22559.61
30,25000,327.1143,451.1922,2537.9561,2650.7542,2020-12-25 08:00:00,2020-12-18 14:21:03,0,0,22559.61
31,25500,293.2749,417.3528,3034.2675,3147.0656,2020-12-25 08:00:00,2020-12-18 14:21:03,0,0,22559.61
32,26000,,,,,2020-12-25 08:00:00,2020-12-18 14:21:03,0,0,22559.61
33,26500,,,,,2020-12-25 08:00:00,2020-12-18 14:21:03,0,0,22559.61
34,28000,,,,,2020-12-25 08:00:00,2020-12-18 14:21:03,0,0,22559.61
35,32000,,,,,2020-12-25 08:00:00,2020-12-18 14:21:03,0,0,22559.61
36,36000,,,,,2020-12-25 08:00:00,2020-12-18 14:21:03,0,0,22559.61
