,k,bid_c,ask_c,bid_p,ask_p,e,q,qty_p,qty_c,s0
0,3000,,,,,2020-12-25 08:00:00,2020-12-21 07:21:06,0,0,23954.05
1,4000,20468.7357,,,,2020-12-25 08:00:00,2020-12-21 07:21:06,0,0,23954.05
2,5000,19474.6426,,,,2020-12-25 08:00:00,2020-12-21 07:21:06,0,0,23954.05
3,6000,18480.5496,,,,2020-12-25 08:00:00,2020-12-21 07:21:06,0,0,23954.05
4,7000,17486.4565,,,,2020-12-25 08:00:00,2020-12-21 07:21:06,0,0,23954.05
5,8000,,,,,2020-12-25 08:00:00,2020-12-21 07:21:06,0,0,23954.05
6,9000,,,,,2020-12-25 08:00:00,2020-12-21 07:21:06,0,0,23954.05
7,10000,,,,,2020-12-25 08:00:00,2020-12-21 07:21:06,0,0,23954.05
8,11000,,,,,2020-12-25 08:00:00,2020-12-21 07:21:06,0,0,23954.05
9,12000,,,,,2020-12-25 08:00:00,2020-12-21 07:21:06,0,0,23954.05
10,13000,,,,,2020-12-25 08:00:00,2020-12-21 07:21:06,0,0,23954.05
11,14000,,,,,2020-12-25 08:00:00,2020-12-21 07:21:06,0,0,23954.05
12,15000,,,,,2020-12-25 08:00:00,2020-12-21 07:21:06,0,0,23954.05
13,16000,,,,,2020-12-25 08:00:00,2020-12-21 07:21:06,0,0,23954.05
14,17000,,,,,2020-12-25 08:00:00,2020-12-21 07:21:06,0,0,23954.05
15,17500,,,,,2020-12-25 08:00:00,2020-12-21 07:21:06,0,0,23954.05
16,18000,,,,,2020-12-25 08:00:00,2020-12-21 07:21:06,0,0,23954.05
17,18500,,,,,2020-12-25 08:00:00,2020-12-21 07:21:06,0,0,23954.05
18,19000,,,,,2020-12-25 08:00:00,2020-12-21 07:21:06,0,0,23954.05
19,19500,,,,,2020-12-25 08:00:00,2020-12-21 07:21:06,0,0,23954.05
20,20000,,,,,2020-12-25 08:00:00,2020-12-21 07:21:06,0,0,23954.05
21,20500,,,,,2020-12-25 08:00:00,2020-12-21 07:21:06,0,0,23954.05
22,21000,1796.5537,,,,2020-12-25 08:00:00,2020-12-21 07:21:06,0,0,23954.05
23,21500,,,,,2020-12-25 08:00:00,2020-12-21 07:21:06,0,0,23954.05
24,22000,,2215.7496,,,2020-12-25 08:00:00,2020-12-21 07:21:06,0,0,23954.05
25,22500,1736.6686,1856.4389,,,2020-12-25 08:00:00,2020-12-21 07:21:06,0,0,23954.05
26,23000,1341.4268,1473.1741,,,2020-12-25 08:00:00,2020-12-21 07:21:06,0,0,23954.05
27,23500,982.1161,1173.7485,395.2418,574.8972,2020-12-25 08:00:00,2020-12-21 07:21:06,0,0,23954.05
28,24000,706.6445,886.2998,586.8742,802.4607,2020-12-25 08:00:00,2020-12-21 07:21:06,0,0,23954.05
29,24500,479.081,646.7593,874.3228,1065.9552,2020-12-25 08:00:00,2020-12-21 07:21:06,0,0,23954.05
30,25000,323.3797,503.0351,1221.6566,1377.3579,2020-12-25 08:00:00,2020-12-21 07:21:06,0,0,23954.05
31,25500,,,1604.9214,1760.6227,2020-12-25 08:00:00,2020-12-21 07:21:06,0,0,23954.05
32,26000,,,2060.0483,2191.7956,2020-12-25 08:00:00,2020-12-21 07:21:06,0,0,23954.05
33,26500,,,2503.1982,2610.9915,2020-12-25 08:00:00,2020-12-21 07:21:06,0,0,23954.05
34,27000,,,3042.1644,3233.7968,2020-12-25 08:00:00,2020-12-21 07:21:06,0,0,23954.05
35,28000,,,,,2020-12-25 08:00:00,2020-12-21 07:21:06,0,0,23954.05
36,32000,,,,,2020-12-25 08:00:00,2020-12-21 07:21:06,0,0,23954.05
37,36000,,,,,2020-12-25 08:00:00,2020-12-21 07:21:06,0,0,23954.05
