,k,bid_c,ask_c,bid_p,ask_p,e,q,qty_p,qty_c,s0
0,3000,,,,,2020-12-25 08:00:00,2020-12-21 03:51:06,0,0,23966.95
1,4000,20467.7753,,,,2020-12-25 08:00:00,2020-12-21 03:51:06,0,0,23966.95
2,5000,19473.1469,,,,2020-12-25 08:00:00,2020-12-21 03:51:06,0,0,23966.95
3,6000,18478.5185,,,,2020-12-25 08:00:00,2020-12-21 03:51:06,0,0,23966.95
4,7000,17483.89,,,,2020-12-25 08:00:00,2020-12-21 03:51:06,0,0,23966.95
5,8000,,,,,2020-12-25 08:00:00,2020-12-21 03:51:06,0,0,23966.95
6,9000,,,,,2020-12-25 08:00:00,2020-12-21 03:51:06,0,0,23966.95
7,10000,,,,,2020-12-25 08:00:00,2020-12-21 03:51:06,0,0,23966.95
8,11000,,,,,2020-12-25 08:00:00,2020-12-21 03:51:06,0,0,23966.95
9,12000,,,,,2020-12-25 08:00:00,2020-12-21 03:51:06,0,0,23966.95
10,13000,,,,,2020-12-25 08:00:00,2020-12-21 03:51:06,0,0,23966.95
11,14000,,,,,2020-12-25 08:00:00,2020-12-21 03:51:06,0,0,23966.95
12,15000,,,,,2020-12-25 08:00:00,2020-12-21 03:51:06,0,0,23966.95
13,16000,,,,,2020-12-25 08:00:00,2020-12-21 03:51:06,0,0,23966.95
14,17000,,,,,2020-12-25 08:00:00,2020-12-21 03:51:06,0,0,23966.95
15,17500,,,,,2020-12-25 08:00:00,2020-12-21 03:51:06,0,0,23966.95
16,18000,,,,,2020-12-25 08:00:00,2020-12-21 03:51:06,0,0,23966.95
17,18500,,,,,2020-12-25 08:00:00,2020-12-21 03:51:06,0,0,23966.95
18,19000,,,,,2020-12-25 08:00:00,2020-12-21 03:51:06,0,0,23966.95
19,19500,,,,,2020-12-25 08:00:00,2020-12-21 03:51:06,0,0,23966.95
20,20000,,,,,2020-12-25 08:00:00,2020-12-21 03:51:06,0,0,23966.95
21,20500,,,,,2020-12-25 08:00:00,2020-12-21 03:51:06,0,0,23966.95
22,21000,1797.5213,,,,2020-12-25 08:00:00,2020-12-21 03:51:06,0,0,23966.95
23,21500,,,,,2020-12-25 08:00:00,2020-12-21 03:51:06,0,0,23966.95
24,22000,2192.9759,2300.8272,,,2020-12-25 08:00:00,2020-12-21 03:51:06,0,0,23966.95
25,22500,1749.5874,1893.3891,,,2020-12-25 08:00:00,2020-12-21 03:51:06,0,0,23966.95
26,23000,1366.1162,1509.9179,,,2020-12-25 08:00:00,2020-12-21 03:51:06,0,0,23966.95
27,23500,1066.5293,1198.3475,419.4216,611.1572,2020-12-25 08:00:00,2020-12-21 03:51:06,0,0,23966.95
28,24000,707.025,898.7606,635.1242,826.8598,2020-12-25 08:00:00,2020-12-21 03:51:06,0,0,23966.95
29,24500,587.1903,802.8928,910.7441,1114.4632,2020-12-25 08:00:00,2020-12-21 03:51:06,0,0,23966.95
30,25000,335.5373,527.2729,1282.2318,1426.0335,2020-12-25 08:00:00,2020-12-21 03:51:06,0,0,23966.95
31,25500,,,1665.703,1833.4717,2020-12-25 08:00:00,2020-12-21 03:51:06,0,0,23966.95
32,26000,,,2085.1246,2216.9429,2020-12-25 08:00:00,2020-12-21 03:51:06,0,0,23966.95
33,26500,,,2528.5132,2648.348,2020-12-25 08:00:00,2020-12-21 03:51:06,0,0,23966.95
34,27000,,,3067.7696,3199.5878,2020-12-25 08:00:00,2020-12-21 03:51:06,0,0,23966.95
35,28000,,,,,2020-12-25 08:00:00,2020-12-21 03:51:06,0,0,23966.95
36,32000,,,,,2020-12-25 08:00:00,2020-12-21 03:51:06,0,0,23966.95
37,36000,,,,,2020-12-25 08:00:00,2020-12-21 03:51:06,0,0,23966.95
