,k,bid_c,ask_c,bid_p,ask_p,e,q,qty_p,qty_c,s0
0,3000,,,,,2020-12-25 08:00:00,2020-12-21 17:21:08,0,0,23053.16
1,4000,,,,,2020-12-25 08:00:00,2020-12-21 17:21:08,0,0,23053.16
2,5000,,,,,2020-12-25 08:00:00,2020-12-21 17:21:08,0,0,23053.16
3,6000,,,,,2020-12-25 08:00:00,2020-12-21 17:21:08,0,0,23053.16
4,7000,,,,,2020-12-25 08:00:00,2020-12-21 17:21:08,0,0,23053.16
5,8000,,,,,2020-12-25 08:00:00,2020-12-21 17:21:08,0,0,23053.16
6,9000,,,,,2020-12-25 08:00:00,2020-12-21 17:21:08,0,0,23053.16
7,10000,,,,,2020-12-25 08:00:00,2020-12-21 17:21:08,0,0,23053.16
8,11000,,,,,2020-12-25 08:00:00,2020-12-21 17:21:08,0,0,23053.16
9,12000,,,,,2020-12-25 08:00:00,2020-12-21 17:21:08,0,0,23053.16
10,13000,,,,,2020-12-25 08:00:00,2020-12-21 17:21:08,0,0,23053.16
11,14000,,,,,2020-12-25 08:00:00,2020-12-21 17:21:08,0,0,23053.16
12,15000,,,,,2020-12-25 08:00:00,2020-12-21 17:21:08,0,0,23053.16
13,16000,,,,,2020-12-25 08:00:00,2020-12-21 17:21:08,0,0,23053.16
14,17000,,,,,2020-12-25 08:00:00,2020-12-21 17:21:08,0,0,23053.16
15,17500,,,,,2020-12-25 08:00:00,2020-12-21 17:21:08,0,0,23053.16
16,18000,,,,,2020-12-25 08:00:00,2020-12-21 17:21:08,0,0,23053.16
17,18500,,,,,2020-12-25 08:00:00,2020-12-21 17:21:08,0,0,23053.16
18,19000,,,,,2020-12-25 08:00:00,2020-12-21 17:21:08,0,0,23053.16
19,19500,,,,,2020-12-25 08:00:00,2020-12-21 17:21:08,0,0,23053.16
20,20000,,,,,2020-12-25 08:00:00,2020-12-21 17:21:08,0,0,23053.16
21,20500,,,,,2020-12-25 08:00:00,2020-12-21 17:21:08,0,0,23053.16
22,21000,1152.658,,,,2020-12-25 08:00:00,2020-12-21 17:21:08,0,0,23053.16
23,21500,1717.4604,1844.2528,,,2020-12-25 08:00:00,2020-12-21 17:21:08,0,0,23053.16
24,22000,1325.5567,1429.2959,,,2020-12-25 08:00:00,2020-12-21 17:21:08,0,0,23053.16
25,22500,933.653,1083.4985,345.7974,507.1695,2020-12-25 08:00:00,2020-12-21 17:21:08,0,0,23053.16
26,23000,703.1214,806.8606,530.2227,714.648,2020-12-25 08:00:00,2020-12-21 17:21:08,0,0,23053.16
27,23500,426.4835,599.3822,887.5467,991.2859,2020-12-25 08:00:00,2020-12-21 17:21:08,0,0,23053.16
28,24000,265.1113,426.4835,1175.7112,1337.0833,2020-12-25 08:00:00,2020-12-21 17:21:08,0,0,23053.16
29,24500,149.8455,311.2177,1590.668,1705.9338,2020-12-25 08:00:00,2020-12-21 17:21:08,0,0,23053.16
30,25000,,,2028.6781,2132.4173,2020-12-25 08:00:00,2020-12-21 17:21:08,0,0,23053.16
31,25500,,,2501.2679,2593.4805,2020-12-25 08:00:00,2020-12-21 17:21:08,0,0,23053.16
32,26000,,,,,2020-12-25 08:00:00,2020-12-21 17:21:08,0,0,23053.16
33,26500,,,,,2020-12-25 08:00:00,2020-12-21 17:21:08,0,0,23053.16
34,27000,,,,4034.303,2020-12-25 08:00:00,2020-12-21 17:21:08,0,0,23053.16
35,28000,,,,,2020-12-25 08:00:00,2020-12-21 17:21:08,0,0,23053.16
36,32000,,,,,2020-12-25 08:00:00,2020-12-21 17:21:08,0,0,23053.16
37,36000,,,,,2020-12-25 08:00:00,2020-12-21 17:21:08,0,0,23053.16
