,k,bid_c,ask_c,bid_p,ask_p,e,q,qty_p,qty_c,s0
0,20000,,,,,2021-01-1 08:00:00,2020-12-21 22:58:14,0,0,23167.4
1,20500,2988.5946,3173.9338,,,2021-01-1 08:00:00,2020-12-21 22:58:14,0,0,23167.4
2,21000,2571.5814,2780.088,266.4251,602.3524,2021-01-1 08:00:00,2020-12-21 22:58:14,0,0,23167.4
3,21500,2177.7356,2386.2422,,,2021-01-1 08:00:00,2020-12-21 22:58:14,0,0,23167.4
4,22000,1807.0572,2061.8986,532.8502,810.859,2021-01-1 08:00:00,2020-12-21 22:58:14,0,0,23167.4
5,22500,1494.2973,1783.8898,706.6057,973.0308,2021-01-1 08:00:00,2020-12-21 22:58:14,0,0,23167.4
6,23000,1204.7048,1505.881,915.1123,1216.2885,2021-01-1 08:00:00,2020-12-21 22:58:14,0,0,23167.4
7,23500,973.0308,1262.6233,1193.1211,1494.2973,2021-01-1 08:00:00,2020-12-21 22:58:14,0,0,23167.4
8,24000,776.1079,1088.8678,1505.881,1795.4735,2021-01-1 08:00:00,2020-12-21 22:58:14,0,0,23167.4
9,24500,625.5198,915.1123,1830.2246,2131.4008,2021-01-1 08:00:00,2020-12-21 22:58:14,0,0,23167.4
10,25000,498.0991,776.1079,2200.903,2490.4955,2021-01-1 08:00:00,2020-12-21 22:58:14,0,0,23167.4
11,25500,393.8458,637.1035,2617.9162,2861.1739,2021-01-1 08:00:00,2020-12-21 22:58:14,0,0,23167.4
12,26000,301.1762,544.4339,3034.9294,3266.6034,2021-01-1 08:00:00,2020-12-21 22:58:14,0,0,23167.4
13,26500,,,3486.6937,3695.2003,2021-01-1 08:00:00,2020-12-21 22:58:14,0,0,23167.4
14,27000,,,3961.6254,4158.5483,2021-01-1 08:00:00,2020-12-21 22:58:14,0,0,23167.4
