,k,bid_c,ask_c,bid_p,ask_p,e,q,qty_p,qty_c,s0
0,20000,,,,,2021-01-1 08:00:00,2020-12-19 05:28:10,0,0,23027.09
1,20500,2970.4946,3189.252,287.8386,460.5418,2021-01-1 08:00:00,2020-12-19 05:28:10,0,0,23027.09
2,21000,2602.0612,2786.2779,322.3793,541.1366,2021-01-1 08:00:00,2020-12-19 05:28:10,0,0,23027.09
3,21500,2245.1413,2452.3851,529.6231,736.8669,2021-01-1 08:00:00,2020-12-19 05:28:10,0,0,23027.09
4,22000,1865.1943,2164.5465,644.7585,875.0294,2021-01-1 08:00:00,2020-12-19 05:28:10,0,0,23027.09
5,22500,1565.8421,1899.7349,978.6513,1231.9493,2021-01-1 08:00:00,2020-12-19 05:28:10,0,0,23027.09
6,23000,1312.5441,1600.3828,1139.841,1370.1119,2021-01-1 08:00:00,2020-12-19 05:28:10,0,0,23027.09
7,23500,1162.868,1427.6796,1485.2473,1727.0318,2021-01-1 08:00:00,2020-12-19 05:28:10,0,0,23027.09
8,24000,955.6242,1278.0035,1715.5182,2026.3839,2021-01-1 08:00:00,2020-12-19 05:28:10,0,0,23027.09
9,24500,828.9752,1162.868,2199.0871,2394.8174,2021-01-1 08:00:00,2020-12-19 05:28:10,0,0,23027.09
10,25000,690.8127,990.1649,2440.8715,2740.2237,2021-01-1 08:00:00,2020-12-19 05:28:10,0,0,23027.09
11,25500,587.1908,875.0294,2947.4675,3143.1978,2021-01-1 08:00:00,2020-12-19 05:28:10,0,0,23027.09
12,26000,495.0824,656.2721,3258.3332,3465.577,2021-01-1 08:00:00,2020-12-19 05:28:10,0,0,23027.09
13,26500,414.4876,690.8127,3672.8209,3914.6053,2021-01-1 08:00:00,2020-12-19 05:28:10,0,0,23027.09
