,k,bid_c,ask_c,bid_p,ask_p,e,q,qty_p,qty_c,s0
0,20000,,,,,2021-01-1 08:00:00,2020-12-18 20:28:10,0,0,22790.55
1,20500,2791.8424,3031.1432,330.463,524.1827,2021-01-1 08:00:00,2020-12-18 20:28:10,0,0,22790.55
2,21000,2438.5889,2632.3085,387.4394,615.3448,2021-01-1 08:00:00,2020-12-18 20:28:10,0,0,22790.55
3,21500,2096.7306,2313.2408,603.9496,831.8551,2021-01-1 08:00:00,2020-12-18 20:28:10,0,0,22790.55
4,22000,1732.0818,2039.7542,740.6929,968.5984,2021-01-1 08:00:00,2020-12-18 20:28:10,0,0,22790.55
5,22500,1447.1999,1777.6629,1082.5511,1356.0377,2021-01-1 08:00:00,2020-12-18 20:28:10,0,0,22790.55
6,23000,1207.8992,1504.1763,1264.8755,1504.1763,2021-01-1 08:00:00,2020-12-18 20:28:10,0,0,22790.55
7,23500,1071.1558,1333.2472,1629.5243,1868.8251,2021-01-1 08:00:00,2020-12-18 20:28:10,0,0,22790.55
8,24000,877.4362,1196.5039,1868.8251,2176.4975,2021-01-1 08:00:00,2020-12-18 20:28:10,0,0,22790.55
9,24500,763.4834,1093.9464,2358.8219,2552.5416,2021-01-1 08:00:00,2020-12-18 20:28:10,0,0,22790.55
10,25000,638.1354,923.0173,2609.518,2905.7951,2021-01-1 08:00:00,2020-12-18 20:28:10,0,0,22790.55
11,25500,535.5779,820.4598,3133.7006,3327.4203,2021-01-1 08:00:00,2020-12-18 20:28:10,0,0,22790.55
12,26000,455.811,615.3448,3452.7683,3657.8833,2021-01-1 08:00:00,2020-12-18 20:28:10,0,0,22790.55
13,26500,376.0441,649.5307,3874.3935,4102.299,2021-01-1 08:00:00,2020-12-18 20:28:10,0,0,22790.55
