,k,bid_c,ask_c,bid_p,ask_p,e,q,qty_p,qty_c,s0
0,20000,,,,,2021-01-1 08:00:00,2020-12-20 16:58:12,0,0,23719.74
1,20500,,,,,2021-01-1 08:00:00,2020-12-20 16:58:12,0,0,23719.74
2,21000,3107.2859,3285.184,,,2021-01-1 08:00:00,2020-12-20 16:58:12,0,0,23719.74
3,21500,2715.9102,2929.3879,,,2021-01-1 08:00:00,2020-12-20 16:58:12,0,0,23719.74
4,22000,2324.5345,2561.7319,438.8152,711.5922,2021-01-1 08:00:00,2020-12-20 16:58:12,0,0,23719.74
5,22500,1992.4582,2253.3753,592.9935,889.4903,2021-01-1 08:00:00,2020-12-20 16:58:12,0,0,23719.74
6,23000,1695.9614,1968.7384,794.6113,1031.8087,2021-01-1 08:00:00,2020-12-20 16:58:12,0,0,23719.74
7,23500,1423.1844,1684.1015,984.3692,1304.5857,2021-01-1 08:00:00,2020-12-20 16:58:12,0,0,23719.74
8,24000,1185.987,1518.0634,1269.0061,1601.0825,2021-01-1 08:00:00,2020-12-20 16:58:12,0,0,23719.74
9,24500,1008.089,1340.1653,1577.3627,1921.2989,2021-01-1 08:00:00,2020-12-20 16:58:12,0,0,23719.74
10,25000,853.9106,1185.987,1933.1588,2265.2352,2021-01-1 08:00:00,2020-12-20 16:58:12,0,0,23719.74
11,25500,735.3119,1043.6686,2312.6747,2621.0313,2021-01-1 08:00:00,2020-12-20 16:58:12,0,0,23719.74
12,26000,616.7132,925.0699,2692.1905,2988.6872,2021-01-1 08:00:00,2020-12-20 16:58:12,0,0,23719.74
13,26500,,,3107.2859,3391.9228,2021-01-1 08:00:00,2020-12-20 16:58:12,0,0,23719.74
14,27000,,,3522.3814,3807.0183,2021-01-1 08:00:00,2020-12-20 16:58:12,0,0,23719.74
