,k,bid_c,ask_c,bid_p,ask_p,e,q,qty_p,qty_c,s0
0,20000,3222.8522,3394.8906,,,2021-01-1 08:00:00,2020-12-22 02:58:14,0,0,22938.45
1,20500,2787.0217,2981.9985,,,2021-01-1 08:00:00,2020-12-22 02:58:14,0,0,22938.45
2,21000,2362.6604,2592.0449,309.6691,653.7458,2021-01-1 08:00:00,2020-12-22 02:58:14,0,0,22938.45
3,21500,1972.7067,2225.0297,,,2021-01-1 08:00:00,2020-12-22 02:58:14,0,0,22938.45
4,22000,1617.1607,1892.4221,573.4613,848.7227,2021-01-1 08:00:00,2020-12-22 02:58:14,0,0,22938.45
5,22500,1330.4301,1605.6915,768.4381,1066.6379,2021-01-1 08:00:00,2020-12-22 02:58:14,0,0,22938.45
6,23000,1066.6379,1353.3686,997.8226,1307.4917,2021-01-1 08:00:00,2020-12-22 02:58:14,0,0,22938.45
7,23500,848.7227,1146.9225,1296.0224,1594.2223,2021-01-1 08:00:00,2020-12-22 02:58:14,0,0,22938.45
8,24000,676.6843,974.8841,1617.1607,1915.3606,2021-01-1 08:00:00,2020-12-22 02:58:14,0,0,22938.45
9,24500,539.0536,814.315,1984.1759,2259.4373,2021-01-1 08:00:00,2020-12-22 02:58:14,0,0,22938.45
10,25000,298.1998,825.7842,2374.1296,2626.4525,2021-01-1 08:00:00,2020-12-22 02:58:14,0,0,22938.45
11,25500,332.6075,561.992,2775.5525,3004.937,2021-01-1 08:00:00,2020-12-22 02:58:14,0,0,22938.45
12,26000,252.323,470.2382,3211.383,3429.2983,2021-01-1 08:00:00,2020-12-22 02:58:14,0,0,22938.45
13,26500,,,3693.0905,3888.0673,2021-01-1 08:00:00,2020-12-22 02:58:14,0,0,22938.45
14,27000,,,4163.3287,4346.8363,2021-01-1 08:00:00,2020-12-22 02:58:14,0,0,22938.45
