,k,bid_c,ask_c,bid_p,ask_p,e,q,qty_p,qty_c,s0
0,20000,3124.4932,3318.3487,,,2021-01-1 08:00:00,2020-12-21 13:58:14,0,0,22806.52
1,20500,2702.5726,2896.428,,,2021-01-1 08:00:00,2020-12-21 13:58:14,0,0,22806.52
2,21000,2280.652,2520.1205,353.5011,592.9695,2021-01-1 08:00:00,2020-12-21 13:58:14,0,0,22806.52
3,21500,1938.5542,2178.0227,478.9369,752.6152,2021-01-1 08:00:00,2020-12-21 13:58:14,0,0,22806.52
4,22000,1596.4564,1892.9412,661.3891,946.4706,2021-01-1 08:00:00,2020-12-21 13:58:14,0,0,22806.52
5,22500,1311.3749,1619.2629,878.051,1163.1325,2021-01-1 08:00:00,2020-12-21 13:58:14,0,0,22806.52
6,23000,1071.9064,1379.7945,1128.9227,1345.5847,2021-01-1 08:00:00,2020-12-21 13:58:14,0,0,22806.52
7,23500,866.6478,1083.3097,1414.0042,1710.489,2021-01-1 08:00:00,2020-12-21 13:58:14,0,0,22806.52
8,24000,592.9695,889.4543,1756.102,2052.5868,2021-01-1 08:00:00,2020-12-21 13:58:14,0,0,22806.52
9,24500,421.9206,832.438,2109.6031,2337.6683,2021-01-1 08:00:00,2020-12-21 13:58:14,0,0,22806.52
10,25000,456.1304,729.8086,2520.1205,2759.5889,2021-01-1 08:00:00,2020-12-21 13:58:14,0,0,22806.52
11,25500,330.6945,570.163,2919.2346,3135.8965,2021-01-1 08:00:00,2020-12-21 13:58:14,0,0,22806.52
12,26000,250.8717,478.9369,3352.5584,3546.4139,2021-01-1 08:00:00,2020-12-21 13:58:14,0,0,22806.52
13,26500,,,3797.2856,3991.141,2021-01-1 08:00:00,2020-12-21 13:58:14,0,0,22806.52
14,27000,,,4242.0127,4447.2714,2021-01-1 08:00:00,2020-12-21 13:58:14,0,0,22806.52
