,k,bid_c,ask_c,bid_p,ask_p,e,q,qty_p,qty_c,s0
0,20000,,,,,2021-01-1 08:00:00,2020-12-21 00:58:12,0,0,23668.84
1,20500,,,,,2021-01-1 08:00:00,2020-12-21 00:58:12,0,0,23668.84
2,21000,3065.1148,3278.1343,,,2021-01-1 08:00:00,2020-12-21 00:58:12,0,0,23668.84
3,21500,2674.5789,2911.2673,,,2021-01-1 08:00:00,2020-12-21 00:58:12,0,0,23668.84
4,22000,2307.7119,2520.7315,461.5424,733.734,2021-01-1 08:00:00,2020-12-21 00:58:12,0,0,23668.84
5,22500,1952.6793,2248.5398,639.0587,887.5815,2021-01-1 08:00:00,2020-12-21 00:58:12,0,0,23668.84
6,23000,1597.6467,1869.8384,828.4094,1112.4355,2021-01-1 08:00:00,2020-12-21 00:58:12,0,0,23668.84
7,23500,1384.6271,1680.4876,970.4224,1301.7862,2021-01-1 08:00:00,2020-12-21 00:58:12,0,0,23668.84
8,24000,1100.6011,1431.9648,1337.2895,1585.8123,2021-01-1 08:00:00,2020-12-21 00:58:12,0,0,23668.84
9,24500,1005.9257,1230.7797,1644.9844,1881.6728,2021-01-1 08:00:00,2020-12-21 00:58:12,0,0,23668.84
10,25000,804.7406,1171.6076,1988.1826,2272.2086,2021-01-1 08:00:00,2020-12-21 00:58:12,0,0,23668.84
11,25500,721.8996,1005.9257,2366.884,2662.7445,2021-01-1 08:00:00,2020-12-21 00:58:12,0,0,23668.84
12,26000,508.8801,804.7406,2733.751,2934.9362,2021-01-1 08:00:00,2020-12-21 00:58:12,0,0,23668.84
13,26500,,,3065.1148,3443.8162,2021-01-1 08:00:00,2020-12-21 00:58:12,0,0,23668.84
14,27000,,,3585.8293,3834.3521,2021-01-1 08:00:00,2020-12-21 00:58:12,0,0,23668.84
