,k,bid_c,ask_c,bid_p,ask_p,e,q,qty_p,qty_c,s0
0,20000,3144.4779,3315.9948,,,2021-01-1 08:00:00,2020-12-21 19:28:14,0,0,22868.93
1,20500,2721.4027,2927.223,,,2021-01-1 08:00:00,2020-12-21 19:28:14,0,0,22868.93
2,21000,2286.893,2527.0168,343.034,697.5024,2021-01-1 08:00:00,2020-12-21 19:28:14,0,0,22868.93
3,21500,1943.8591,2195.4173,,,2021-01-1 08:00:00,2020-12-21 19:28:14,0,0,22868.93
4,22000,1577.9562,1863.8178,617.4611,1040.5363,2021-01-1 08:00:00,2020-12-21 19:28:14,0,0,22868.93
5,22500,1292.0945,1600.8251,834.7159,1109.1431,2021-01-1 08:00:00,2020-12-21 19:28:14,0,0,22868.93
6,23000,1051.9708,1337.8324,1074.8397,1372.1358,2021-01-1 08:00:00,2020-12-21 19:28:14,0,0,22868.93
7,23500,846.1504,1143.4465,1360.7013,1657.9974,2021-01-1 08:00:00,2020-12-21 19:28:14,0,0,22868.93
8,24000,663.199,971.9295,1692.3008,1978.1624,2021-01-1 08:00:00,2020-12-21 19:28:14,0,0,22868.93
9,24500,525.9854,811.847,2046.7692,2321.1964,2021-01-1 08:00:00,2020-12-21 19:28:14,0,0,22868.93
10,25000,,,2424.1066,2698.5337,2021-01-1 08:00:00,2020-12-21 19:28:14,0,0,22868.93
11,25500,331.5995,560.2888,2847.1818,3098.74,2021-01-1 08:00:00,2020-12-21 19:28:14,0,0,22868.93
12,26000,251.5582,468.8131,3281.6915,3510.3808,2021-01-1 08:00:00,2020-12-21 19:28:14,0,0,22868.93
13,26500,,,3739.0701,3933.456,2021-01-1 08:00:00,2020-12-21 19:28:14,0,0,22868.93
14,27000,,,4207.8831,4402.269,2021-01-1 08:00:00,2020-12-21 19:28:14,0,0,22868.93
