,k,bid_c,ask_c,bid_p,ask_p,e,q,qty_p,qty_c,s0
0,20000,,,,,2021-01-1 08:00:00,2020-12-19 10:58:10,0,0,23027.43
1,20500,2970.5385,3189.2991,276.3292,449.0349,2021-01-1 08:00:00,2020-12-19 10:58:10,0,0,23027.43
2,21000,2602.0996,2774.8053,310.8703,529.6309,2021-01-1 08:00:00,2020-12-19 10:58:10,0,0,23027.43
3,21500,2245.1744,2440.9076,518.1172,725.364,2021-01-1 08:00:00,2020-12-19 10:58:10,0,0,23027.43
4,22000,1865.2218,2153.0647,633.2543,852.0149,2021-01-1 08:00:00,2020-12-19 10:58:10,0,0,23027.43
5,22500,1565.8652,1888.2493,967.1521,1220.4538,2021-01-1 08:00:00,2020-12-19 10:58:10,0,0,23027.43
6,23000,1301.0498,1588.8927,1128.3441,1358.6184,2021-01-1 08:00:00,2020-12-19 10:58:10,0,0,23027.43
7,23500,1151.3715,1416.1869,1473.7555,1715.5435,2021-01-1 08:00:00,2020-12-19 10:58:10,0,0,23027.43
8,24000,944.1246,1266.5087,1704.0298,2003.3864,2021-01-1 08:00:00,2020-12-19 10:58:10,0,0,23027.43
9,24500,817.4738,1151.3715,2176.0921,2371.8253,2021-01-1 08:00:00,2020-12-19 10:58:10,0,0,23027.43
10,25000,690.8229,978.6658,2429.3939,2728.7505,2021-01-1 08:00:00,2020-12-19 10:58:10,0,0,23027.43
11,25500,587.1995,863.5286,2935.9973,3131.7305,2021-01-1 08:00:00,2020-12-19 10:58:10,0,0,23027.43
12,26000,495.0897,656.2818,3246.8676,3454.1145,2021-01-1 08:00:00,2020-12-19 10:58:10,0,0,23027.43
13,26500,402.98,679.3092,3661.3614,3891.6357,2021-01-1 08:00:00,2020-12-19 10:58:10,0,0,23027.43
