,k,bid_c,ask_c,bid_p,ask_p,e,q,qty_p,qty_c,s0
0,20000,,,,,2021-01-1 08:00:00,2020-12-19 06:28:10,0,0,22937.28
1,20500,2890.0973,3108.0014,298.1846,481.6829,2021-01-1 08:00:00,2020-12-19 06:28:10,0,0,22937.28
2,21000,2523.1008,2706.599,344.0592,561.9634,2021-01-1 08:00:00,2020-12-19 06:28:10,0,0,22937.28
3,21500,2167.573,2374.0085,561.9634,768.3989,2021-01-1 08:00:00,2020-12-19 06:28:10,0,0,22937.28
4,22000,1800.5765,2098.7611,676.6498,906.0226,2021-01-1 08:00:00,2020-12-19 06:28:10,0,0,22937.28
5,22500,1502.3918,1834.9824,1020.709,1273.019,2021-01-1 08:00:00,2020-12-19 06:28:10,0,0,22937.28
6,23000,1250.0818,1548.2664,1181.2699,1422.1114,2021-01-1 08:00:00,2020-12-19 06:28:10,0,0,22937.28
7,23500,1112.4581,1376.2368,1536.7978,1777.6392,2021-01-1 08:00:00,2020-12-19 06:28:10,0,0,22937.28
8,24000,906.0226,1227.1445,1766.1706,2075.8238,2021-01-1 08:00:00,2020-12-19 06:28:10,0,0,22937.28
9,24500,791.3362,1123.9267,2259.3221,2454.289,2021-01-1 08:00:00,2020-12-19 06:28:10,0,0,22937.28
10,25000,665.1811,951.8971,2511.6322,2809.8168,2021-01-1 08:00:00,2020-12-19 06:28:10,0,0,22937.28
11,25500,561.9634,848.6794,3016.2523,3211.2192,2021-01-1 08:00:00,2020-12-19 06:28:10,0,0,22937.28
12,26000,470.2142,630.7752,3325.9056,3532.3411,2021-01-1 08:00:00,2020-12-19 06:28:10,0,0,22937.28
13,26500,389.9338,665.1811,3750.2453,3979.6181,2021-01-1 08:00:00,2020-12-19 06:28:10,0,0,22937.28
