,k,bid_c,ask_c,bid_p,ask_p,e,q,qty_p,qty_c,s0
0,20000,,,,,2021-01-1 08:00:00,2020-12-21 03:28:12,0,0,23796.03
1,20500,,,,,2021-01-1 08:00:00,2020-12-21 03:28:12,0,0,23796.03
2,21000,3164.872,3367.1382,,,2021-01-1 08:00:00,2020-12-21 03:28:12,0,0,23796.03
3,21500,2772.2375,2986.4018,,,2021-01-1 08:00:00,2020-12-21 03:28:12,0,0,23796.03
4,22000,2379.603,2641.3593,428.3285,690.0849,2021-01-1 08:00:00,2020-12-21 03:28:12,0,0,23796.03
5,22500,2022.6626,2320.1129,547.3087,832.8611,2021-01-1 08:00:00,2020-12-21 03:28:12,0,0,23796.03
6,23000,1701.4161,2010.7645,761.473,1047.0253,2021-01-1 08:00:00,2020-12-21 03:28:12,0,0,23796.03
7,23500,1463.4558,1749.0082,951.8412,1237.3936,2021-01-1 08:00:00,2020-12-21 03:28:12,0,0,23796.03
8,24000,1177.9035,1487.2519,1273.0876,1499.1499,2021-01-1 08:00:00,2020-12-21 03:28:12,0,0,23796.03
9,24500,975.6372,1296.8836,1499.1499,1808.4983,2021-01-1 08:00:00,2020-12-21 03:28:12,0,0,23796.03
10,25000,797.167,1225.4955,1796.6003,2117.8467,2021-01-1 08:00:00,2020-12-21 03:28:12,0,0,23796.03
11,25500,737.6769,963.7392,2260.6228,2474.7871,2021-01-1 08:00:00,2020-12-21 03:28:12,0,0,23796.03
12,26000,547.3087,832.8611,2629.4613,2843.6256,2021-01-1 08:00:00,2020-12-21 03:28:12,0,0,23796.03
13,26500,,,2962.6057,3224.3621,2021-01-1 08:00:00,2020-12-21 03:28:12,0,0,23796.03
14,27000,,,3379.0363,3628.8946,2021-01-1 08:00:00,2020-12-21 03:28:12,0,0,23796.03
