,k,bid_c,ask_c,bid_p,ask_p,e,q,qty_p,qty_c,s0
0,20000,,,,,2021-01-1 08:00:00,2020-12-21 06:58:12,0,0,23874.09
1,20500,,,,,2021-01-1 08:00:00,2020-12-21 06:58:12,0,0,23874.09
2,21000,3223.0022,3413.9949,,,2021-01-1 08:00:00,2020-12-21 06:58:12,0,0,23874.09
3,21500,2793.2685,3008.1353,,,2021-01-1 08:00:00,2020-12-21 06:58:12,0,0,23874.09
4,22000,2411.2831,2626.1499,393.9225,656.5375,2021-01-1 08:00:00,2020-12-21 06:58:12,0,0,23874.09
5,22500,2005.4236,2279.9756,,,2021-01-1 08:00:00,2020-12-21 06:58:12,0,0,23874.09
6,23000,1683.1233,1969.6124,608.7893,895.2784,2021-01-1 08:00:00,2020-12-21 06:58:12,0,0,23874.09
7,23500,1372.7602,1683.1233,907.2154,1110.1452,2021-01-1 08:00:00,2020-12-21 06:58:12,0,0,23874.09
8,24000,1098.2081,1432.4454,1098.2081,1360.8231,2021-01-1 08:00:00,2020-12-21 06:58:12,0,0,23874.09
9,24500,978.8377,1277.2638,1372.7602,1683.1233,2021-01-1 08:00:00,2020-12-21 06:58:12,0,0,23874.09
10,25000,787.845,1145.9563,1695.0604,2017.3606,2021-01-1 08:00:00,2020-12-21 06:58:12,0,0,23874.09
11,25500,644.6004,954.9636,2041.2347,2363.5349,2021-01-1 08:00:00,2020-12-21 06:58:12,0,0,23874.09
12,26000,525.23,823.6561,2423.2201,2721.6463,2021-01-1 08:00:00,2020-12-21 06:58:12,0,0,23874.09
13,26500,,,2829.0797,3115.5687,2021-01-1 08:00:00,2020-12-21 06:58:12,0,0,23874.09
14,27000,,,3270.7503,3521.4283,2021-01-1 08:00:00,2020-12-21 06:58:12,0,0,23874.09
