,k,bid_c,ask_c,bid_p,ask_p,e,q,qty_p,qty_c,s0
0,21500,,,,,2020-12-19 08:00:00,2020-12-18 09:59:56,0,0,23205.81
1,21750,1496.7747,,,,2020-12-19 08:00:00,2020-12-18 09:59:56,0,0,23205.81
2,22000,,,,,2020-12-19 08:00:00,2020-12-18 09:59:56,0,0,23205.81
3,22250,,,,,2020-12-19 08:00:00,2020-12-18 09:59:56,0,0,23205.81
4,22500,812.2034,870.2179,92.8232,139.2349,2020-12-19 08:00:00,2020-12-18 09:59:56,0,0,23205.81
5,22750,626.5569,672.9685,162.4407,232.0581,2020-12-19 08:00:00,2020-12-18 09:59:56,0,0,23205.81
6,23000,498.9249,533.7336,313.2784,359.6901,2020-12-19 08:00:00,2020-12-18 09:59:56,0,0,23205.81
7,23250,394.4988,417.7046,417.7046,487.322,2020-12-19 08:00:00,2020-12-18 09:59:56,0,0,23205.81
8,23500,243.661,301.6755,510.5278,568.5423,2020-12-19 08:00:00,2020-12-18 09:59:56,0,0,23205.81
9,23750,197.2494,255.2639,707.7772,754.1888,2020-12-19 08:00:00,2020-12-18 09:59:56,0,0,23205.81
10,24000,116.0291,197.2494,858.615,928.2324,2020-12-19 08:00:00,2020-12-18 09:59:56,0,0,23205.81
11,24250,,,,,2020-12-19 08:00:00,2020-12-18 09:59:56,0,0,23205.81
12,24500,,,,,2020-12-19 08:00:00,2020-12-18 09:59:56,0,0,23205.81
13,24750,,,,1601.2009,2020-12-19 08:00:00,2020-12-18 09:59:56,0,0,23205.81
