,k,bid_c,ask_c,bid_p,ask_p,e,q,qty_p,qty_c,s0
0,21500,,,,,2020-12-19 08:00:00,2020-12-18 10:38:57,0,0,23060.3
1,21750,1487.3894,,,,2020-12-19 08:00:00,2020-12-18 10:38:57,0,0,23060.3
2,22000,,,,,2020-12-19 08:00:00,2020-12-18 10:38:57,0,0,23060.3
3,22250,,,,,2020-12-19 08:00:00,2020-12-18 10:38:57,0,0,23060.3
4,22500,691.809,749.4598,115.3015,172.9523,2020-12-19 08:00:00,2020-12-18 10:38:57,0,0,23060.3
5,22750,518.8567,564.9774,196.0126,242.1332,2020-12-19 08:00:00,2020-12-18 10:38:57,0,0,23060.3
6,23000,403.5553,438.1457,230.603,276.7236,2020-12-19 08:00:00,2020-12-18 10:38:57,0,0,23060.3
7,23250,322.8442,345.9045,495.7964,564.9774,2020-12-19 08:00:00,2020-12-18 10:38:57,0,0,23060.3
8,23500,184.4824,242.1332,576.5075,611.098,2020-12-19 08:00:00,2020-12-18 10:38:57,0,0,23060.3
9,23750,149.8919,207.5427,807.1105,841.701,2020-12-19 08:00:00,2020-12-18 10:38:57,0,0,23060.3
10,24000,,,,,2020-12-19 08:00:00,2020-12-18 10:38:57,0,0,23060.3
11,24250,,,,,2020-12-19 08:00:00,2020-12-18 10:38:57,0,0,23060.3
12,24500,,,,,2020-12-19 08:00:00,2020-12-18 10:38:57,0,0,23060.3
13,24750,,,,1729.5225,2020-12-19 08:00:00,2020-12-18 10:38:57,0,0,23060.3
