,k,bid_c,ask_c,bid_p,ask_p,e,q,qty_p,qty_c,s0
0,21500,,,,,2020-12-19 08:00:00,2020-12-18 11:15:57,0,0,22859.57
1,21750,1474.4423,,,,2020-12-19 08:00:00,2020-12-18 11:15:57,0,0,22859.57
2,22000,,,,,2020-12-19 08:00:00,2020-12-18 11:15:57,0,0,22859.57
3,22250,674.3573,731.5062,45.7191,102.8681,2020-12-19 08:00:00,2020-12-18 11:15:57,0,0,22859.57
4,22500,537.1999,605.7786,160.017,228.5957,2020-12-19 08:00:00,2020-12-18 11:15:57,0,0,22859.57
5,22750,388.6127,445.7616,274.3148,320.034,2020-12-19 08:00:00,2020-12-18 11:15:57,0,0,22859.57
6,23000,297.1744,331.4638,331.4638,365.7531,2020-12-19 08:00:00,2020-12-18 11:15:57,0,0,22859.57
7,23250,160.017,194.3063,605.7786,708.6467,2020-12-19 08:00:00,2020-12-18 11:15:57,0,0,22859.57
8,23500,91.4383,137.1574,708.6467,731.5062,2020-12-19 08:00:00,2020-12-18 11:15:57,0,0,22859.57
9,23750,,,,,2020-12-19 08:00:00,2020-12-18 11:15:57,0,0,22859.57
10,24000,,,,,2020-12-19 08:00:00,2020-12-18 11:15:57,0,0,22859.57
11,24250,,,,,2020-12-19 08:00:00,2020-12-18 11:15:57,0,0,22859.57
12,24500,,,,,2020-12-19 08:00:00,2020-12-18 11:15:57,0,0,22859.57
13,24750,,,,1908.7741,2020-12-19 08:00:00,2020-12-18 11:15:57,0,0,22859.57
