,k,bid_c,ask_c,bid_p,ask_p,e,q,qty_p,qty_c,s0
0,21500,,,,,2020-12-19 08:00:00,2020-12-18 11:23:57,0,0,22868.6
1,21750,1475.0247,,,,2020-12-19 08:00:00,2020-12-18 11:23:57,0,0,22868.6
2,22000,,,,,2020-12-19 08:00:00,2020-12-18 11:23:57,0,0,22868.6
3,22250,686.058,743.2295,45.7372,102.9087,2020-12-19 08:00:00,2020-12-18 11:23:57,0,0,22868.6
4,22500,548.8464,606.0179,160.0802,228.686,2020-12-19 08:00:00,2020-12-18 11:23:57,0,0,22868.6
5,22750,388.7662,445.9377,262.9889,320.1604,2020-12-19 08:00:00,2020-12-18 11:23:57,0,0,22868.6
6,23000,297.2918,331.5947,320.1604,365.8976,2020-12-19 08:00:00,2020-12-18 11:23:57,0,0,22868.6
7,23250,160.0802,205.8174,594.5836,697.4923,2020-12-19 08:00:00,2020-12-18 11:23:57,0,0,22868.6
8,23500,91.4744,137.2116,697.4923,731.7952,2020-12-19 08:00:00,2020-12-18 11:23:57,0,0,22868.6
9,23750,,,,,2020-12-19 08:00:00,2020-12-18 11:23:57,0,0,22868.6
10,24000,,,,,2020-12-19 08:00:00,2020-12-18 11:23:57,0,0,22868.6
11,24250,,,,,2020-12-19 08:00:00,2020-12-18 11:23:57,0,0,22868.6
12,24500,,,,,2020-12-19 08:00:00,2020-12-18 11:23:57,0,0,22868.6
13,24750,,,,1909.5281,2020-12-19 08:00:00,2020-12-18 11:23:57,0,0,22868.6
