,k,bid_c,ask_c,bid_p,ask_p,e,q,qty_p,qty_c,s0
0,21500,,,,,2020-12-19 08:00:00,2020-12-18 10:31:57,0,0,23007.78
1,21750,1484.0018,,,,2020-12-19 08:00:00,2020-12-18 10:31:57,0,0,23007.78
2,22000,,,,,2020-12-19 08:00:00,2020-12-18 10:31:57,0,0,23007.78
3,22250,,,,,2020-12-19 08:00:00,2020-12-18 10:31:57,0,0,23007.78
4,22500,655.7217,713.2412,126.5428,195.5661,2020-12-19 08:00:00,2020-12-18 10:31:57,0,0,23007.78
5,22750,483.1634,540.6828,218.5739,264.5895,2020-12-19 08:00:00,2020-12-18 10:31:57,0,0,23007.78
6,23000,379.6284,414.14,287.5972,310.605,2020-12-19 08:00:00,2020-12-18 10:31:57,0,0,23007.78
7,23250,299.1011,322.1089,517.675,586.6984,2020-12-19 08:00:00,2020-12-18 10:31:57,0,0,23007.78
8,23500,172.5584,230.0778,609.7062,655.7217,2020-12-19 08:00:00,2020-12-18 10:31:57,0,0,23007.78
9,23750,138.0467,195.5661,851.2879,885.7995,2020-12-19 08:00:00,2020-12-18 10:31:57,0,0,23007.78
10,24000,,,,,2020-12-19 08:00:00,2020-12-18 10:31:57,0,0,23007.78
11,24250,,,,,2020-12-19 08:00:00,2020-12-18 10:31:57,0,0,23007.78
12,24500,,,,,2020-12-19 08:00:00,2020-12-18 10:31:57,0,0,23007.78
13,24750,,,,1783.103,2020-12-19 08:00:00,2020-12-18 10:31:57,0,0,23007.78
