,k,bid_c,ask_c,bid_p,ask_p,e,q,qty_p,qty_c,s0
0,21500,,,,,2020-12-19 08:00:00,2020-12-18 10:41:57,0,0,23016.52
1,21750,1484.5655,,,,2020-12-19 08:00:00,2020-12-18 10:41:57,0,0,23016.52
2,22000,,,,,2020-12-19 08:00:00,2020-12-18 10:41:57,0,0,23016.52
3,22250,,,,,2020-12-19 08:00:00,2020-12-18 10:41:57,0,0,23016.52
4,22500,667.4791,725.0204,126.5909,184.1322,2020-12-19 08:00:00,2020-12-18 10:41:57,0,0,23016.52
5,22750,494.8552,540.8882,218.6569,264.69,2020-12-19 08:00:00,2020-12-18 10:41:57,0,0,23016.52
6,23000,379.7726,414.2974,253.1817,287.7065,2020-12-19 08:00:00,2020-12-18 10:41:57,0,0,23016.52
7,23250,299.2148,322.2313,517.8717,621.446,2020-12-19 08:00:00,2020-12-18 10:41:57,0,0,23016.52
8,23500,172.6239,230.1652,609.9378,644.4626,2020-12-19 08:00:00,2020-12-18 10:41:57,0,0,23016.52
9,23750,138.0991,195.6404,840.103,886.136,2020-12-19 08:00:00,2020-12-18 10:41:57,0,0,23016.52
10,24000,,,,,2020-12-19 08:00:00,2020-12-18 10:41:57,0,0,23016.52
11,24250,,,,,2020-12-19 08:00:00,2020-12-18 10:41:57,0,0,23016.52
12,24500,,,,,2020-12-19 08:00:00,2020-12-18 10:41:57,0,0,23016.52
13,24750,,,,1772.272,2020-12-19 08:00:00,2020-12-18 10:41:57,0,0,23016.52
