,k,bid_c,ask_c,bid_p,ask_p,e,q,qty_p,qty_c,s0
0,21500,,,,,2020-12-19 08:00:00,2020-12-18 10:59:57,0,0,22955.7
1,21750,1480.6427,,,,2020-12-19 08:00:00,2020-12-18 10:59:57,0,0,22955.7
2,22000,,,,,2020-12-19 08:00:00,2020-12-18 10:59:57,0,0,22955.7
3,22250,769.016,814.9273,34.4336,91.8228,2020-12-19 08:00:00,2020-12-18 10:59:57,0,0,22955.7
4,22500,619.8039,677.1931,137.7342,206.6013,2020-12-19 08:00:00,2020-12-18 10:59:57,0,0,22955.7
5,22750,447.6362,505.0254,229.557,286.9463,2020-12-19 08:00:00,2020-12-18 10:59:57,0,0,22955.7
6,23000,344.3355,378.7691,275.4684,321.3798,2020-12-19 08:00:00,2020-12-18 10:59:57,0,0,22955.7
7,23250,195.1235,241.0349,550.9368,654.2375,2020-12-19 08:00:00,2020-12-18 10:59:57,0,0,22955.7
8,23500,114.7785,172.1678,654.2375,688.671,2020-12-19 08:00:00,2020-12-18 10:59:57,0,0,22955.7
9,23750,114.7785,172.1678,803.4495,860.8388,2020-12-19 08:00:00,2020-12-18 10:59:57,0,0,22955.7
10,24000,,,,,2020-12-19 08:00:00,2020-12-18 10:59:57,0,0,22955.7
11,24250,,,,,2020-12-19 08:00:00,2020-12-18 10:59:57,0,0,22955.7
12,24500,,,,,2020-12-19 08:00:00,2020-12-18 10:59:57,0,0,22955.7
13,24750,,,,1824.9782,2020-12-19 08:00:00,2020-12-18 10:59:57,0,0,22955.7
