,k,bid_c,ask_c,bid_p,ask_p,e,q,qty_p,qty_c,s0
0,21500,,,,,2020-12-19 08:00:00,2020-12-18 11:31:57,0,0,22911.05
1,21750,1477.7627,,,,2020-12-19 08:00:00,2020-12-18 11:31:57,0,0,22911.05
2,22000,,,,,2020-12-19 08:00:00,2020-12-18 11:31:57,0,0,22911.05
3,22250,721.6981,778.9757,45.8221,91.6442,2020-12-19 08:00:00,2020-12-18 11:31:57,0,0,22911.05
4,22500,584.2318,641.5094,148.9218,217.655,2020-12-19 08:00:00,2020-12-18 11:31:57,0,0,22911.05
5,22750,412.3989,469.6765,252.0216,297.8436,2020-12-19 08:00:00,2020-12-18 11:31:57,0,0,22911.05
6,23000,320.7547,355.1213,297.8436,332.2102,2020-12-19 08:00:00,2020-12-18 11:31:57,0,0,22911.05
7,23250,171.8329,217.655,572.7763,675.876,2020-12-19 08:00:00,2020-12-18 11:31:57,0,0,22911.05
8,23500,103.0997,148.9218,664.4205,698.787,2020-12-19 08:00:00,2020-12-18 11:31:57,0,0,22911.05
9,23750,,,,,2020-12-19 08:00:00,2020-12-18 11:31:57,0,0,22911.05
10,24000,,,,,2020-12-19 08:00:00,2020-12-18 11:31:57,0,0,22911.05
11,24250,,,,,2020-12-19 08:00:00,2020-12-18 11:31:57,0,0,22911.05
12,24500,,,,,2020-12-19 08:00:00,2020-12-18 11:31:57,0,0,22911.05
13,24750,,,,1878.7061,2020-12-19 08:00:00,2020-12-18 11:31:57,0,0,22911.05
