,k,bid_c,ask_c,bid_p,ask_p,e,q,qty_p,qty_c,s0
0,21500,,,,,2020-12-19 08:00:00,2020-12-18 08:58:56,0,0,23131.68
1,21750,1491.9934,,,,2020-12-19 08:00:00,2020-12-18 08:58:56,0,0,23131.68
2,22000,,,,,2020-12-19 08:00:00,2020-12-18 08:58:56,0,0,23131.68
3,22250,948.3989,1006.2281,57.8292,104.0926,2020-12-19 08:00:00,2020-12-18 08:58:56,0,0,23131.68
4,22500,763.3454,809.6088,104.0926,173.4876,2020-12-19 08:00:00,2020-12-18 08:58:56,0,0,23131.68
5,22750,578.292,624.5554,185.0534,266.0143,2020-12-19 08:00:00,2020-12-18 08:58:56,0,0,23131.68
6,23000,462.6336,497.3311,346.9752,381.6727,2020-12-19 08:00:00,2020-12-18 08:58:56,0,0,23131.68
7,23250,358.541,393.2386,462.6336,543.5945,2020-12-19 08:00:00,2020-12-18 08:58:56,0,0,23131.68
8,23500,219.751,289.146,566.7262,624.5554,2020-12-19 08:00:00,2020-12-18 08:58:56,0,0,23131.68
9,23750,173.4876,242.8826,763.3454,821.1746,2020-12-19 08:00:00,2020-12-18 08:58:56,0,0,23131.68
10,24000,104.0926,185.0534,936.833,994.6622,2020-12-19 08:00:00,2020-12-18 08:58:56,0,0,23131.68
11,24250,69.395,127.2242,1168.1498,1214.4132,2020-12-19 08:00:00,2020-12-18 08:58:56,0,0,23131.68
12,24500,,,,,2020-12-19 08:00:00,2020-12-18 08:58:56,0,0,23131.68
13,24750,,,,1688.6126,2020-12-19 08:00:00,2020-12-18 08:58:56,0,0,23131.68
