,k,bid_c,ask_c,bid_p,ask_p,e,q,qty_p,qty_c,s0
0,21500,,,,,2020-12-19 08:00:00,2020-12-18 11:20:57,0,0,22898.07
1,21750,1476.9255,,,,2020-12-19 08:00:00,2020-12-18 11:20:57,0,0,22898.07
2,22000,,,,,2020-12-19 08:00:00,2020-12-18 11:20:57,0,0,22898.07
3,22250,709.8402,767.0853,45.7961,103.0413,2020-12-19 08:00:00,2020-12-18 11:20:57,0,0,22898.07
4,22500,572.4518,629.6969,148.8375,217.5317,2020-12-19 08:00:00,2020-12-18 11:20:57,0,0,22898.07
5,22750,412.1653,469.4104,251.8788,309.1239,2020-12-19 08:00:00,2020-12-18 11:20:57,0,0,22898.07
6,23000,320.573,354.9201,309.1239,343.4711,2020-12-19 08:00:00,2020-12-18 11:20:57,0,0,22898.07
7,23250,171.7355,217.5317,583.9008,686.9421,2020-12-19 08:00:00,2020-12-18 11:20:57,0,0,22898.07
8,23500,103.0413,148.8375,675.4931,709.8402,2020-12-19 08:00:00,2020-12-18 11:20:57,0,0,22898.07
9,23750,,,,,2020-12-19 08:00:00,2020-12-18 11:20:57,0,0,22898.07
10,24000,,,,,2020-12-19 08:00:00,2020-12-18 11:20:57,0,0,22898.07
11,24250,,,,,2020-12-19 08:00:00,2020-12-18 11:20:57,0,0,22898.07
12,24500,,,,,2020-12-19 08:00:00,2020-12-18 11:20:57,0,0,22898.07
13,24750,,,,1877.6417,2020-12-19 08:00:00,2020-12-18 11:20:57,0,0,22898.07
