,k,bid_c,ask_c,bid_p,ask_p,e,q,qty_p,qty_c,s0
0,21500,,,,,2020-12-19 08:00:00,2020-12-18 09:29:56,0,0,23068.49
1,21750,1487.9176,,,,2020-12-19 08:00:00,2020-12-18 09:29:56,0,0,23068.49
2,22000,,,,,2020-12-19 08:00:00,2020-12-18 09:29:56,0,0,23068.49
3,22250,888.1369,945.8081,46.137,103.8082,2020-12-19 08:00:00,2020-12-18 09:29:56,0,0,23068.49
4,22500,703.5889,772.7944,115.3425,184.5479,2020-12-19 08:00:00,2020-12-18 09:29:56,0,0,23068.49
5,22750,530.5753,588.2465,207.6164,276.8219,2020-12-19 08:00:00,2020-12-18 09:29:56,0,0,23068.49
6,23000,415.2328,449.8356,369.0958,403.6986,2020-12-19 08:00:00,2020-12-18 09:29:56,0,0,23068.49
7,23250,334.4931,357.5616,495.9725,565.178,2020-12-19 08:00:00,2020-12-18 09:29:56,0,0,23068.49
8,23500,196.0822,253.7534,599.7807,657.452,2020-12-19 08:00:00,2020-12-18 09:29:56,0,0,23068.49
9,23750,161.4794,219.1507,807.3972,853.5341,2020-12-19 08:00:00,2020-12-18 09:29:56,0,0,23068.49
10,24000,92.274,161.4794,980.4108,1038.0821,2020-12-19 08:00:00,2020-12-18 09:29:56,0,0,23068.49
11,24250,,,,,2020-12-19 08:00:00,2020-12-18 09:29:56,0,0,23068.49
12,24500,,,,,2020-12-19 08:00:00,2020-12-18 09:29:56,0,0,23068.49
13,24750,,,,1730.1368,2020-12-19 08:00:00,2020-12-18 09:29:56,0,0,23068.49
