,k,bid_c,ask_c,bid_p,ask_p,e,q,qty_p,qty_c,s0
0,21500,,,,,2020-12-19 08:00:00,2020-12-18 11:14:57,0,0,22853.41
1,21750,1474.0449,,,,2020-12-19 08:00:00,2020-12-18 11:14:57,0,0,22853.41
2,22000,,,34.2801,91.4136,2020-12-19 08:00:00,2020-12-18 11:14:57,0,0,22853.41
3,22250,674.1756,731.3091,57.1335,114.2671,2020-12-19 08:00:00,2020-12-18 11:14:57,0,0,22853.41
4,22500,537.0551,605.6154,171.4006,228.5341,2020-12-19 08:00:00,2020-12-18 11:14:57,0,0,22853.41
5,22750,388.508,434.2148,274.2409,319.9477,2020-12-19 08:00:00,2020-12-18 11:14:57,0,0,22853.41
6,23000,297.0943,331.3744,331.3744,365.6546,2020-12-19 08:00:00,2020-12-18 11:14:57,0,0,22853.41
7,23250,159.9739,194.254,605.6154,708.4557,2020-12-19 08:00:00,2020-12-18 11:14:57,0,0,22853.41
8,23500,91.4136,137.1205,719.8824,742.7358,2020-12-19 08:00:00,2020-12-18 11:14:57,0,0,22853.41
9,23750,,,,,2020-12-19 08:00:00,2020-12-18 11:14:57,0,0,22853.41
10,24000,,,,,2020-12-19 08:00:00,2020-12-18 11:14:57,0,0,22853.41
11,24250,,,,,2020-12-19 08:00:00,2020-12-18 11:14:57,0,0,22853.41
12,24500,,,,,2020-12-19 08:00:00,2020-12-18 11:14:57,0,0,22853.41
13,24750,,,,1919.6864,2020-12-19 08:00:00,2020-12-18 11:14:57,0,0,22853.41
