,k,bid_c,ask_c,bid_p,ask_p,e,q,qty_p,qty_c,s0
0,21500,,,,,2020-12-19 08:00:00,2020-12-18 11:04:57,0,0,22853.84
1,21750,1474.0727,,,,2020-12-19 08:00:00,2020-12-18 11:04:57,0,0,22853.84
2,22000,,,,,2020-12-19 08:00:00,2020-12-18 11:04:57,0,0,22853.84
3,22250,674.1883,731.3229,57.1346,114.2692,2020-12-19 08:00:00,2020-12-18 11:04:57,0,0,22853.84
4,22500,537.0652,605.6268,171.4038,239.9653,2020-12-19 08:00:00,2020-12-18 11:04:57,0,0,22853.84
5,22750,388.5153,445.6499,274.2461,331.3807,2020-12-19 08:00:00,2020-12-18 11:04:57,0,0,22853.84
6,23000,297.0999,331.3807,331.3807,377.0884,2020-12-19 08:00:00,2020-12-18 11:04:57,0,0,22853.84
7,23250,159.9769,194.2576,605.6268,708.469,2020-12-19 08:00:00,2020-12-18 11:04:57,0,0,22853.84
8,23500,91.4154,137.123,719.896,754.1767,2020-12-19 08:00:00,2020-12-18 11:04:57,0,0,22853.84
9,23750,,,,,2020-12-19 08:00:00,2020-12-18 11:04:57,0,0,22853.84
10,24000,,,,,2020-12-19 08:00:00,2020-12-18 11:04:57,0,0,22853.84
11,24250,,,,,2020-12-19 08:00:00,2020-12-18 11:04:57,0,0,22853.84
12,24500,,,,,2020-12-19 08:00:00,2020-12-18 11:04:57,0,0,22853.84
13,24750,,,,1908.2956,2020-12-19 08:00:00,2020-12-18 11:04:57,0,0,22853.84
