,k,bid_c,ask_c,bid_p,ask_p,e,q,qty_p,qty_c,s0
0,21500,,,,,2020-12-19 08:00:00,2020-12-18 11:12:57,0,0,22805.35
1,21750,1470.9451,,,,2020-12-19 08:00:00,2020-12-18 11:12:57,0,0,22805.35
2,22000,866.6033,923.6167,45.6107,91.2214,2020-12-19 08:00:00,2020-12-18 11:12:57,0,0,22805.35
3,22250,638.5498,695.5632,57.0134,114.0268,2020-12-19 08:00:00,2020-12-18 11:12:57,0,0,22805.35
4,22500,501.7177,570.1338,182.4428,250.8588,2020-12-19 08:00:00,2020-12-18 11:12:57,0,0,22805.35
5,22750,353.4829,410.4963,296.4695,342.0803,2020-12-19 08:00:00,2020-12-18 11:12:57,0,0,22805.35
6,23000,273.6642,307.8722,364.8856,399.0936,2020-12-19 08:00:00,2020-12-18 11:12:57,0,0,22805.35
7,23250,148.2348,182.4428,638.5498,741.1739,2020-12-19 08:00:00,2020-12-18 11:12:57,0,0,22805.35
8,23500,79.8187,125.4294,763.9792,786.7846,2020-12-19 08:00:00,2020-12-18 11:12:57,0,0,22805.35
9,23750,,,,,2020-12-19 08:00:00,2020-12-18 11:12:57,0,0,22805.35
10,24000,,,,,2020-12-19 08:00:00,2020-12-18 11:12:57,0,0,22805.35
11,24250,,,,,2020-12-19 08:00:00,2020-12-18 11:12:57,0,0,22805.35
12,24500,,,,,2020-12-19 08:00:00,2020-12-18 11:12:57,0,0,22805.35
13,24750,,,,1972.6628,2020-12-19 08:00:00,2020-12-18 11:12:57,0,0,22805.35
