,k,bid_c,ask_c,bid_p,ask_p,e,q,qty_p,qty_c,s0
0,21500,,,,,2020-12-19 08:00:00,2020-12-18 10:19:57,0,0,23086.2
1,21750,1489.0599,,,,2020-12-19 08:00:00,2020-12-18 10:19:57,0,0,23086.2
2,22000,,,,,2020-12-19 08:00:00,2020-12-18 10:19:57,0,0,23086.2
3,22250,,,,,2020-12-19 08:00:00,2020-12-18 10:19:57,0,0,23086.2
4,22500,715.6722,773.3877,103.8879,173.1465,2020-12-19 08:00:00,2020-12-18 10:19:57,0,0,23086.2
5,22750,542.5257,588.6981,196.2327,242.4051,2020-12-19 08:00:00,2020-12-18 10:19:57,0,0,23086.2
6,23000,427.0947,461.724,357.8361,415.5516,2020-12-19 08:00:00,2020-12-18 10:19:57,0,0,23086.2
7,23250,334.7499,357.8361,484.8102,554.0688,2020-12-19 08:00:00,2020-12-18 10:19:57,0,0,23086.2
8,23500,196.2327,253.9482,565.6119,600.2412,2020-12-19 08:00:00,2020-12-18 10:19:57,0,0,23086.2
9,23750,150.0603,219.3189,796.4739,831.1032,2020-12-19 08:00:00,2020-12-18 10:19:57,0,0,23086.2
10,24000,46.1724,92.3448,,,2020-12-19 08:00:00,2020-12-18 10:19:57,0,0,23086.2
11,24250,,,,,2020-12-19 08:00:00,2020-12-18 10:19:57,0,0,23086.2
12,24500,,,,,2020-12-19 08:00:00,2020-12-18 10:19:57,0,0,23086.2
13,24750,,,,1719.9219,2020-12-19 08:00:00,2020-12-18 10:19:57,0,0,23086.2
